episode,step,agent0_rew,agent1_rew
100, 4950, -88.86541902375593, -82.54955447918528
200, 9950, -77.05561982420664, -85.65939862728278
300, 14950, -96.03875855133082, -101.80395646571269
400, 19950, -85.56275062912191, -66.90723915477419
500, 24950, -86.05790139803553, -86.45616491565967
600, 29950, -91.18909461135394, -93.20699820180378
700, 34950, -95.63621328243998, -85.99624384157727
800, 39950, -89.39852897561815, -93.7992367425382
900, 44950, -84.15386873675169, -73.60215015119675
1000, 49950, -88.94785941693668, -86.77279622629823
1100, 54950, -638.9995184579209, -81.66636439884576
1200, 59950, -190.35472596900752, -96.64254944721155
1300, 64950, -85.90618585986991, -83.20695360583277
1400, 69950, -129.61954837607647, -76.27410101647781
1500, 74950, -109.06547615814009, -66.66061316060423
1600, 79950, -66.56296806623214, -55.417103065493066
1700, 84950, -59.36503650149693, -50.19647380122161
1800, 89950, -80.39609284135751, -52.482915611671594
1900, 94950, -70.89905159055671, -51.20331252547114
2000, 99950, -47.46767980289672, -45.13400278186742
2100, 104950, -50.62939097256198, -41.145460353575764
2200, 109950, -46.99144713359603, -40.32474331007027
2300, 114950, -53.640550160739615, -46.587092046599885
2400, 119950, -42.683486773644454, -37.108411323245015
2500, 124950, -49.66589793322409, -41.81806934671684
2600, 129950, -52.99517924538148, -39.42981871518867
2700, 134950, -47.87024235405169, -43.771866728115874
2800, 139950, -35.116763701528164, -34.7094256880532
2900, 144950, -46.929166216205886, -40.48036223387269
3000, 149950, -45.29299241239962, -34.751201159155954
3100, 154950, -44.83700891109431, -35.78070708295812
3200, 159950, -36.539081516699454, -29.240829594665737
3300, 164950, -42.144800169509026, -35.341002924929306
3400, 169950, -40.05894969225576, -33.75868701303763
3500, 174950, -37.50102776713602, -32.282825356590365
3600, 179950, -38.337342683354635, -29.392379977920708
3700, 184950, -36.93164764634142, -31.016826557394523
3800, 189950, -31.31937081851319, -29.468435825176417
3900, 194950, -36.5782716741674, -30.652810783372832
4000, 199950, -43.273226845213124, -35.89719146644756
4100, 204950, -41.633242655269676, -30.488881339455496
4200, 209950, -36.76723016002322, -30.66783721025924
4300, 214950, -30.68536255880972, -27.89191276855178
4400, 219950, -42.364409849456486, -36.09276278367729
4500, 224950, -37.53890242658852, -31.68715447983322
4600, 229950, -39.535732675651104, -30.99921074289383
4700, 234950, -38.267056561364676, -31.187172940127816
4800, 239950, -35.841468445420006, -33.62217653141287
4900, 244950, -39.93158781014478, -34.99660942902312
5000, 249950, -40.038232449782925, -33.98264362460056
5100, 254950, -33.767625765258785, -29.060823546807
5200, 259950, -36.773139019609246, -33.6153000838491
5300, 264950, -44.79694429618372, -42.79302778307939
5400, 269950, -35.73246012055148, -29.25915749825158
5500, 274950, -36.628016766720954, -33.38885203914359
5600, 279950, -39.840303897872424, -33.755403018759225
5700, 284950, -36.99782305619553, -33.57375378576506
5800, 289950, -38.33110374132612, -34.084084152353654
5900, 294950, -38.85071212735252, -35.53394084956851
6000, 299950, -33.44764510895231, -33.3095068344069
6100, 304950, -30.42215590361853, -30.32585745571891
6200, 309950, -36.43819344421587, -32.916403707329735
6300, 314950, -33.15916475568045, -28.129601613948825
6400, 319950, -32.74785269043676, -31.5056927273291
6500, 324950, -39.50266298393736, -32.48364242695661
6600, 329950, -31.65100012403644, -27.433957025230875
6700, 334950, -38.38417801613953, -31.4114424831923
6800, 339950, -48.30846731024572, -41.71093754469658
6900, 344950, -38.17572608240257, -28.67807277034607
7000, 349950, -29.582992989723024, -25.349550574396602
7100, 354950, -34.67443834167662, -29.410657064344253
7200, 359950, -34.14514963251839, -27.446648735259952
7300, 364950, -46.3852139008494, -36.23840223947052
7400, 369950, -34.27186264195056, -28.44424909729787
7500, 374950, -38.61523749053733, -32.85128431081491
7600, 379950, -35.70904437073765, -28.532929859477566
7700, 384950, -31.799390067093224, -26.703191566195684
7800, 389950, -37.52558377804134, -29.308671397900184
7900, 394950, -31.764996246383358, -25.3601317412263
8000, 399950, -42.6152502326371, -33.851227166457605
8100, 404950, -44.99843844706213, -40.281480539047195
8200, 409950, -37.864562288613044, -30.63069736548921
8300, 414950, -41.023657385347654, -31.444618239018848
8400, 419950, -34.8651986853039, -32.180959099837594
8500, 424950, -36.72017295183159, -33.77422460146936
8600, 429950, -40.02874888048715, -27.158771381964062
8700, 434950, -29.70229061499648, -26.02035581982896
8800, 439950, -38.08017636469745, -35.629437163318705
8900, 444950, -39.87226089993329, -36.44454174829584
9000, 449950, -41.83935262829931, -31.74374758370972
9100, 454950, -36.64023826410274, -31.213559060344604
9200, 459950, -38.10002904033558, -32.58419179089767
9300, 464950, -36.38301351502983, -27.925602158492378
9400, 469950, -38.153194541189336, -31.46850406731227
9500, 474950, -31.25635964724165, -26.00031579760741
9600, 479950, -32.085806216249836, -26.048921942405727
9700, 484950, -38.91476987345507, -31.784672664933787
9800, 489950, -45.85041416838794, -42.77431908333128
9900, 494950, -38.98705283034354, -30.091728100338102
10000, 499950, -32.372179777005606, -27.474776247573608
