energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-7.0,0.0,1,6
-8.0,0.0,1,7
-9.0,0.0,1,8
-10.0,0.0,1,9
-11.0,0.0,1,10
-11.0,0.0,1,11
-11.0,0.0,1,12
-11.0,0.0,1,13
-11.0,0.0,1,14
-11.0,0.0,1,15
-11.0,0.0,1,16
-11.0,0.0,1,17
-11.0,0.0,1,18
-11.0,0.0,1,19
-11.0,0.0,1,20
-11.0,0.0,1,21
-11.0,0.0,1,22
-11.0,0.0,1,23
-11.0,0.0,1,24
-11.0,0.0,1,25
-11.0,0.0,1,26
-11.0,0.0,1,27
-11.0,0.0,1,28
-11.0,0.0,1,29
-11.0,0.0,1,30
-11.0,0.0,1,31
-11.0,0.0,1,32
-11.0,0.0,1,33
-11.0,0.0,1,34
-11.0,0.0,1,35
-11.0,0.0,1,36
-11.0,0.0,1,37
-11.0,0.0,1,38
-11.0,0.0,1,39
-11.0,0.0,1,40
-11.0,0.0,1,41
-11.0,0.0,1,42
-11.0,0.0,1,43
-11.0,0.0,1,44
-11.0,0.0,1,45
-11.0,0.0,1,46
-11.0,0.0,1,47
-11.0,0.0,1,48
-11.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-7.0,0.0,2,6
-8.0,0.0,2,7
-9.0,0.0,2,8
-10.0,0.0,2,9
-11.0,0.0,2,10
-12.0,0.0,2,11
-13.0,0.0,2,12
-14.0,0.0,2,13
-15.0,0.0,2,14
-16.0,0.0,2,15
-17.0,0.0,2,16
-18.0,0.0,2,17
-18.0,0.0,2,18
-18.0,0.0,2,19
-18.0,0.0,2,20
-19.0,0.0,2,21
-19.0,0.0,2,22
-19.0,0.0,2,23
-19.0,0.0,2,24
-19.0,0.0,2,25
-19.0,0.0,2,26
-19.0,0.0,2,27
-19.0,0.0,2,28
-19.0,0.0,2,29
-19.0,0.0,2,30
-19.0,0.0,2,31
-19.0,0.0,2,32
-19.0,0.0,2,33
-19.0,0.0,2,34
-19.0,0.0,2,35
-19.0,0.0,2,36
-19.0,0.0,2,37
-19.0,0.0,2,38
-19.0,0.0,2,39
-19.0,0.0,2,40
-19.0,0.0,2,41
