energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-5.0,1,5
-5.0,1,6
-5.0,1,7
-5.0,1,8
-5.0,1,9
-5.0,1,10
-5.0,1,11
-5.0,1,12
-5.0,1,13
-5.0,1,14
-5.0,1,15
-5.0,1,16
-5.0,1,17
-5.0,1,18
-5.0,1,19
-5.0,1,20
-5.0,1,21
-5.0,1,22
-5.0,1,23
-5.0,1,24
-5.0,1,25
-5.0,1,26
-5.0,1,27
-5.0,1,28
-5.0,1,29
-5.0,1,30
-5.0,1,31
-5.0,1,32
-5.0,1,33
-5.0,1,34
-5.0,1,35
-5.0,1,36
-5.0,1,37
-5.0,1,38
-5.0,1,39
-5.0,1,40
-5.0,1,41
-5.0,1,42
-5.0,1,43
-5.0,1,44
-5.0,1,45
-5.0,1,46
-5.0,1,47
-5.0,1,48
-5.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-4.0,2,4
-5.0,2,5
-6.0,2,6
-7.0,2,7
-8.0,2,8
-9.0,2,9
-10.0,2,10
-11.0,2,11
-12.0,2,12
-13.0,2,13
-14.0,2,14
-15.0,2,15
-16.0,2,16
-16.0,2,17
-16.0,2,18
-16.0,2,19
-16.0,2,20
-17.0,2,21
-17.0,2,22
-18.0,2,23
-18.0,2,24
-18.0,2,25
-18.0,2,26
-18.0,2,27
-18.0,2,28
-18.0,2,29
-18.0,2,30
-18.0,2,31
-18.0,2,32
-19.0,2,33
-20.0,2,34
-21.0,2,35
-22.0,2,36
-22.0,2,37
-22.0,2,38
-22.0,2,39
-23.0,2,40
-24.0,2,41
-24.0,2,42
-24.0,2,43
-24.0,2,44
-24.0,2,45
-24.0,2,46
-24.0,2,47
-24.0,2,48
-24.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-8.0,3,8
-8.0,3,9
-8.0,3,10
-8.0,3,11
-8.0,3,12
-8.0,3,13
-9.0,3,14
-10.0,3,15
-11.0,3,16
-11.0,3,17
-11.0,3,18
-11.0,3,19
-11.0,3,20
-11.0,3,21
-11.0,3,22
-11.0,3,23
-11.0,3,24
-11.0,3,25
-11.0,3,26
-11.0,3,27
-11.0,3,28
-11.0,3,29
-11.0,3,30
-11.0,3,31
-11.0,3,32
-11.0,3,33
-11.0,3,34
-11.0,3,35
-11.0,3,36
-11.0,3,37
-11.0,3,38
-11.0,3,39
-11.0,3,40
-11.0,3,41
-11.0,3,42
-11.0,3,43
-11.0,3,44
-11.0,3,45
-11.0,3,46
-11.0,3,47
-11.0,3,48
-11.0,3,49
-1.0,4,0
-1.0,4,1
-1.0,4,2
-1.0,4,3
-1.0,4,4
-1.0,4,5
-1.0,4,6
-1.0,4,7
-1.0,4,8
-1.0,4,9
-1.0,4,10
-1.0,4,11
-1.0,4,12
-1.0,4,13
-1.0,4,14
-1.0,4,15
-1.0,4,16
-1.0,4,17
-1.0,4,18
-1.0,4,19
-1.0,4,20
-1.0,4,21
-1.0,4,22
-1.0,4,23
-1.0,4,24
-1.0,4,25
-1.0,4,26
-1.0,4,27
-1.0,4,28
-1.0,4,29
-1.0,4,30
-1.0,4,31
-1.0,4,32
-1.0,4,33
-1.0,4,34
-1.0,4,35
-1.0,4,36
-1.0,4,37
-1.0,4,38
-1.0,4,39
-1.0,4,40
-1.0,4,41
-1.0,4,42
-1.0,4,43
-1.0,4,44
-1.0,4,45
-1.0,4,46
-1.0,4,47
-1.0,4,48
-1.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-5.0,5,5
-6.0,5,6
-6.0,5,7
-7.0,5,8
-7.0,5,9
-8.0,5,10
-9.0,5,11
-10.0,5,12
-11.0,5,13
-11.0,5,14
-12.0,5,15
-13.0,5,16
-14.0,5,17
-14.0,5,18
-14.0,5,19
-15.0,5,20
-16.0,5,21
-17.0,5,22
-18.0,5,23
-19.0,5,24
-20.0,5,25
-21.0,5,26
-21.0,5,27
-22.0,5,28
-22.0,5,29
-22.0,5,30
-23.0,5,31
-23.0,5,32
-23.0,5,33
-23.0,5,34
-23.0,5,35
-23.0,5,36
-23.0,5,37
-23.0,5,38
-23.0,5,39
-23.0,5,40
-23.0,5,41
-23.0,5,42
-23.0,5,43
-23.0,5,44
-23.0,5,45
-23.0,5,46
-23.0,5,47
-23.0,5,48
-23.0,5,49
