episode,step,agent0_rew,agent1_rew
200, 9950, -112.67920403312381, -80.7004486575398
400, 19950, -105.42465500112387, -85.67258580980415
600, 29950, -101.90588301291031, -82.55702139174431
800, 39950, -97.45172884476473, -75.75521689043957
1000, 49950, -100.37165236525527, -81.3675356254874
1200, 59950, -223.7959428471175, -364.40092915589247
1400, 69950, -122.51737983153447, -298.87311136478604
1600, 79950, -67.32502432289319, -89.06165404093859
1800, 89950, -63.51310528747567, -68.09356536823263
2000, 99950, -68.37387208991417, -70.18298373076988
2200, 109950, -58.57766014953661, -64.39072903624042
2400, 119950, -53.01322581586498, -56.47903952710685
2600, 129950, -46.006292797774115, -52.499361055219815
2800, 139950, -54.78562853408537, -57.293965311099804
3000, 149950, -47.24190182409497, -50.05927882521568
3200, 159950, -45.97053774628253, -53.75499439823816
3400, 169950, -41.36149040697168, -49.95760575088204
3600, 179950, -46.099274645757966, -60.01160052902043
3800, 189950, -45.70735275942707, -54.12327499144076
4000, 199950, -45.329198109993946, -53.692516970739696
4200, 209950, -45.99342073640908, -56.25727653355882
4400, 219950, -45.18645536808096, -52.5259059157788
4600, 229950, -41.164256985035514, -49.701970244473635
4800, 239950, -44.31090115000741, -49.029871112334355
5000, 249950, -46.796125969501084, -54.69505212551084
5200, 259950, -40.24615968289355, -49.642450808992464
5400, 269950, -35.69108957903562, -44.6952633694344
5600, 279950, -38.48986266414614, -52.655665768395664
5800, 289950, -35.166413045362944, -45.37587576889333
6000, 299950, -34.90814382963673, -42.18472717335389
6200, 309950, -39.7875066357867, -44.93862450116432
6400, 319950, -33.84997897820976, -37.38695581011025
6600, 329950, -33.18961714041447, -35.82442341782118
6800, 339950, -36.238224221454004, -38.47180178721741
7000, 349950, -36.79430191135401, -39.23098429383177
7200, 359950, -36.10469600692343, -40.63572632086331
7400, 369950, -37.08350004969371, -39.25565373182052
7600, 379950, -32.42254291677996, -36.59812166476007
7800, 389950, -28.93169981043042, -34.044322101924664
8000, 399950, -31.01294680333696, -33.355821234375135
8200, 409950, -39.255772985486836, -44.77292466954175
8400, 419950, -31.572012964301557, -34.11594113213976
8600, 429950, -33.54458670042856, -37.93108167495417
8800, 439950, -29.04692867756838, -31.200831196189537
9000, 449950, -29.742949924842204, -33.88486233625746
9200, 459950, -31.445945240829268, -35.313817704751756
9400, 469950, -30.904060319792276, -36.38245370961786
9600, 479950, -30.300244906947054, -32.69257346553894
9800, 489950, -30.32080409330026, -33.84885946814051
10000, 499950, -33.24318254332226, -32.33482793501662
10200, 509950, -33.81909684570344, -33.105113933571516
10400, 519950, -26.92785463514123, -28.110625375820106
10600, 529950, -32.702056111347304, -32.10847183819967
10800, 539950, -29.953519738372048, -30.070465530995353
11000, 549950, -30.00643286223386, -27.0499333912474
11200, 559950, -32.87635232229909, -32.740939088692826
11400, 569950, -30.87443711280969, -30.028038067510796
11600, 579950, -30.993741964830797, -26.855880930391262
11800, 589950, -31.478101067595116, -29.22728468764558
12000, 599950, -30.13414310186775, -25.86100275296959
12200, 609950, -29.08047674593462, -26.28850538483971
12400, 619950, -32.24810621011176, -28.25061518537079
12600, 629950, -29.92444462904471, -25.857188813418908
12800, 639950, -27.744682661814394, -24.957795755965158
13000, 649950, -26.736599473012102, -26.18739328648322
13200, 659950, -37.69487413588745, -33.65579677827714
13400, 669950, -27.948805684603943, -30.577915341357453
13600, 679950, -32.13718287585629, -30.188533757140572
13800, 689950, -26.854561825026675, -27.10724226094867
14000, 699950, -31.98933809951499, -27.766202273888638
14200, 709950, -31.826295202337242, -28.653403986380535
14400, 719950, -29.382864293095263, -26.76497540558125
14600, 729950, -29.050538253278102, -26.827898943780433
14800, 739950, -26.773869152101398, -25.830863620148612
15000, 749950, -23.800420045717384, -22.922481013501336
15200, 759950, -31.89384923749888, -28.762904587428196
15400, 769950, -24.731817213220584, -22.198715444488524
15600, 779950, -22.07195861170284, -21.662743582436725
15800, 789950, -26.76793586683505, -23.912617132690738
16000, 799950, -26.564948066924767, -23.530544910029004
16200, 809950, -28.804205720635093, -25.454943414257386
16400, 819950, -22.37071836790926, -24.749886491400265
16600, 829950, -24.592666366255052, -26.294655216040546
16800, 839950, -22.332656226637926, -23.179824952215853
17000, 849950, -20.766641510693038, -20.10559331955055
17200, 859950, -25.585253606062675, -25.306981800810192
17400, 869950, -23.039131028910525, -23.09848082257903
17600, 879950, -28.831163330138907, -28.079327126649513
17800, 889950, -23.150465279197302, -24.76541730154328
18000, 899950, -22.76846255854895, -24.617178230875588
18200, 909950, -24.75814667983495, -24.506454637146636
18400, 919950, -21.73697602118309, -24.131025744879103
18600, 929950, -26.21775667910272, -29.15170732247243
18800, 939950, -23.459820612877497, -26.149331783660717
19000, 949950, -23.22287631914305, -24.612202444683767
19200, 959950, -21.061744497520355, -23.493477658844526
19400, 969950, -22.816612425271686, -23.346762829446142
19600, 979950, -23.4034009216539, -27.491610388841263
19800, 989950, -22.7125955724009, -26.186615229012432
20000, 999950, -22.261597979706494, -24.057554931142395
20200, 1009950, -24.125095940905513, -25.901758171267907
20400, 1019950, -22.69520169944313, -25.087337128907095
20600, 1029950, -27.079278873801712, -30.814321251393157
20800, 1039950, -22.026628801628945, -23.93212648491828
21000, 1049950, -23.22371623978288, -26.63384091090421
21200, 1059950, -22.38220236434662, -24.348535700468933
21400, 1069950, -24.09727943882669, -25.944478712961995
21600, 1079950, -21.694619679512343, -21.818584834772892
21800, 1089950, -26.79490634422379, -26.77010397520434
22000, 1099950, -23.926070501885306, -22.948003415373652
22200, 1109950, -17.6549662868046, -20.16176405024335
22400, 1119950, -23.290534214260756, -23.62997076706099
22600, 1129950, -23.800709906653477, -22.96177018825227
22800, 1139950, -23.827185440357763, -24.031688550564805
23000, 1149950, -21.669966369867275, -22.813076588872097
23200, 1159950, -23.142271673121677, -23.525051657541102
23400, 1169950, -29.689468011110513, -26.83609786684392
23600, 1179950, -22.69559765117372, -23.50118247257728
23800, 1189950, -23.619208358797742, -23.204995680981245
24000, 1199950, -23.963681044947986, -22.220431895263086
24200, 1209950, -21.5451530598186, -20.073951037065513
24400, 1219950, -20.369245459611253, -19.96691630834106
24600, 1229950, -22.153842196367105, -21.98223136748478
24800, 1239950, -22.328698872009372, -23.62815329295809
25000, 1249950, -22.338667810627395, -22.178308229578878
