episode,step,total_reward
1000, 49950, -331.813809
2000, 99950, -896.244336
3000, 149950, -270.708940
4000, 199950, -242.258077
5000, 249950, -232.833093
6000, 299950, -218.780088
7000, 349950, -215.489974
8000, 399950, -214.387913
9000, 449950, -202.029591
10000, 499950, -194.817877
11000, 549950, -186.023736
12000, 599950, -173.958920
13000, 649950, -170.982168
14000, 699950, -161.051964
15000, 749950, -145.662457
16000, 799950, -147.227242
17000, 849950, -162.729426
18000, 899950, -140.536140
19000, 949950, -132.952416
20000, 999950, -140.758852
21000, 1049950, -141.714065
22000, 1099950, -151.956685
23000, 1149950, -148.703054
24000, 1199950, -147.340449
25000, 1249950, -136.808281
26000, 1299950, -143.487321
27000, 1349950, -152.112284
28000, 1399950, -133.743118
29000, 1449950, -141.658409
30000, 1499950, -136.348401
31000, 1549950, -130.149081
32000, 1599950, -131.894048
33000, 1649950, -137.829908
34000, 1699950, -110.206654
35000, 1749950, -121.102736
36000, 1799950, -126.089320
37000, 1849950, -133.713653
38000, 1899950, -138.620879
39000, 1949950, -149.781908
40000, 1999950, -144.401611
