episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -83.91696328236233, -86.11663369234839, -81.0822617973129, -80.69794995382874
2000, 99950, -174.3100191583295, -315.7289004246698, -112.81947281515164, -293.38594376877177
3000, 149950, -63.544682419864124, -68.22244619404053, -58.381027942635455, -80.56078387614014
4000, 199950, -59.260984661505184, -61.21572554036481, -58.07663085110551, -63.70473603506431
5000, 249950, -60.93129261011691, -56.739580678103096, -53.270746103978176, -61.891473974779835
6000, 299950, -57.44608615189312, -53.43990391382112, -49.901698203273206, -57.99239938082221
7000, 349950, -54.10118764832419, -54.29914422069554, -49.771288015905235, -57.31835361992204
8000, 399950, -52.496383426589, -53.85648929494296, -51.070757138970265, -56.96428298187816
9000, 449950, -49.97211132844708, -51.640238496450344, -48.47173036003388, -51.94551092876953
10000, 499950, -47.49985612778758, -54.74875983791074, -43.93515123526586, -48.63410969225146
11000, 549950, -45.147727264898876, -51.709779235458726, -37.912031968572045, -51.25419799893278
12000, 599950, -42.14661483699204, -51.25454276821229, -34.97442767895693, -45.58333497940974
13000, 649950, -43.08817608423019, -48.15901714820827, -36.75181978666628, -42.98315539160631
14000, 699950, -35.15228959888386, -44.505269077083554, -33.30529851007652, -48.08910671661765
15000, 749950, -32.593801731697475, -43.59544570413268, -31.004482001361986, -38.468727977026035
16000, 799950, -34.6596759924018, -40.44826874462982, -37.012225997367246, -35.107071572332885
17000, 849950, -34.943390688716946, -42.78867956927577, -37.11842742214338, -47.878928769875294
18000, 899950, -31.587294485610943, -38.78675417475928, -29.07008890960159, -41.09200207665873
19000, 949950, -30.25542901788365, -35.68981340071232, -31.0794759829765, -35.92769807832087
20000, 999950, -30.371945890858676, -37.0240582051612, -32.72576399960071, -40.637083537361654
21000, 1049950, -30.352349150025276, -39.54684035805589, -33.56678540618859, -38.248090028726324
22000, 1099950, -29.845276818333964, -36.5100676269703, -45.49389080182501, -40.107450120790745
23000, 1149950, -35.97585936810181, -40.066707017166586, -32.08320093796552, -40.57728677608041
24000, 1199950, -25.308320945937997, -39.0472940998172, -31.32154829802248, -51.66328590181917
25000, 1249950, -27.191002672722025, -35.87105904069956, -32.96263590598665, -40.783583419552464
26000, 1299950, -28.227147887837766, -32.78514777737169, -44.03627260116236, -38.43875235374045
27000, 1349950, -26.572374371686042, -31.201032097530817, -31.80610994217544, -62.53276807975977
28000, 1399950, -28.48010437173044, -29.532775983907012, -42.82673087227351, -32.90350649842262
29000, 1449950, -34.47326917840651, -27.813819693945035, -46.233596847447174, -33.13772373463279
30000, 1499950, -31.58294433382989, -29.561307975839213, -37.62131177227735, -37.58283701348766
31000, 1549950, -27.14628560121485, -31.19430882914093, -35.12151037950676, -36.68697655110434
32000, 1599950, -29.54258426346478, -28.11002890438921, -38.409339255837956, -35.83209519631601
33000, 1649950, -29.016041572979546, -29.001272164210118, -46.26268491093105, -33.54990976798431
34000, 1699950, -23.489682378184284, -22.994075445986876, -31.21848994708591, -32.50440644837074
35000, 1749950, -26.1601693258348, -25.257656355974373, -37.245771950392545, -32.439138227060546
36000, 1799950, -29.22960321891737, -27.42118391996354, -37.37430688705777, -32.06422569267057
37000, 1849950, -29.681816016646152, -30.4810226375985, -39.86078545896201, -33.690028572190336
38000, 1899950, -32.01285392206594, -31.020874773248934, -42.21986313917335, -33.36728741597925
39000, 1949950, -33.05430394551858, -33.340294819972605, -46.98316013997863, -36.40414944358221
40000, 1999950, -32.665142100931185, -31.840498440592597, -39.743110484049, -40.152859546041
