episode,step,agent0_rew,agent1_rew
1000, 49950, -79.68212642031047, -79.68212642031047
2000, 99950, -103.82092594314119, -103.82092594314119
3000, 149950, -18.660448033995504, -18.660448033995504
4000, 199950, -12.164121320798502, -12.164121320798502
5000, 249950, -11.666938758726252, -11.666938758726252
6000, 299950, -10.741791867512761, -10.741791867512761
7000, 349950, -11.583791723915178, -11.583791723915178
8000, 399950, -14.776512766071347, -14.776512766071347
9000, 449950, -12.360585948946602, -12.360585948946602
10000, 499950, -12.542436992467152, -12.542436992467152
11000, 549950, -11.934524956660525, -11.934524956660525
12000, 599950, -11.856756194021662, -11.856756194021662
13000, 649950, -13.2453889062634, -13.2453889062634
14000, 699950, -11.395038800940391, -11.395038800940391
15000, 749950, -10.505765135262143, -10.505765135262143
16000, 799950, -10.699131457609178, -10.699131457609178
17000, 849950, -10.350178231320486, -10.350178231320486
18000, 899950, -10.951524526651253, -10.951524526651253
19000, 949950, -11.077877044762594, -11.077877044762594
20000, 999950, -10.190043378305884, -10.190043378305884
21000, 1049950, -10.363827034168098, -10.363827034168098
22000, 1099950, -9.834762987706068, -9.834762987706068
23000, 1149950, -9.825075729632644, -9.825075729632644
24000, 1199950, -9.493413989081935, -9.493413989081935
25000, 1249950, -10.548601699387596, -10.548601699387596
26000, 1299950, -10.232115658627686, -10.232115658627686
27000, 1349950, -11.31703000978258, -11.31703000978258
28000, 1399950, -11.907131143159251, -11.907131143159251
29000, 1449950, -11.535744382804088, -11.535744382804088
30000, 1499950, -11.740053320323044, -11.740053320323044
