episode,step,total_reward
1000, 49950, -162.068785
2000, 99950, -268.744773
3000, 149950, -138.596629
4000, 199950, -141.387755
5000, 249950, -137.592385
6000, 299950, -142.098791
7000, 349950, -127.424360
8000, 399950, -128.265304
9000, 449950, -125.163924
10000, 499950, -121.296923
11000, 549950, -133.426472
12000, 599950, -123.006156
13000, 649950, -130.246069
14000, 699950, -120.603823
15000, 749950, -119.349595
16000, 799950, -116.656565
17000, 849950, -123.958110
18000, 899950, -119.870371
19000, 949950, -120.104009
20000, 999950, -130.453349
21000, 1049950, -116.375308
22000, 1099950, -109.614527
23000, 1149950, -107.828448
24000, 1199950, -97.783906
25000, 1249950, -109.897392
26000, 1299950, -106.287804
27000, 1349950, -108.141453
28000, 1399950, -114.336389
29000, 1449950, -114.523658
30000, 1499950, -113.537340
31000, 1549950, -115.850577
32000, 1599950, -121.382624
33000, 1649950, -126.672453
34000, 1699950, -125.439823
35000, 1749950, -120.251367
36000, 1799950, -109.039710
37000, 1849950, -105.067022
38000, 1899950, -105.084043
39000, 1949950, -101.758730
40000, 1999950, -95.237293
41000, 2049950, -101.093476
42000, 2099950, -103.615449
43000, 2149950, -104.795813
44000, 2199950, -104.966619
45000, 2249950, -89.910055
46000, 2299950, -85.497045
47000, 2349950, -83.693109
48000, 2399950, -79.524443
49000, 2449950, -79.064945
50000, 2499950, -78.671000
51000, 2549950, -83.384708
52000, 2599950, -80.276018
53000, 2649950, -89.410431
54000, 2699950, -88.966194
55000, 2749950, -79.324154
56000, 2799950, -85.102485
57000, 2849950, -86.941106
58000, 2899950, -82.213876
59000, 2949950, -79.141537
60000, 2999950, -80.644554
61000, 3049950, -80.721365
62000, 3099950, -80.829635
63000, 3149950, -91.667798
