energy,attention,episode,step
0.0,0.0,1,0
0.0,0.0,1,1
-1.0,0.0,1,2
-2.0,0.0,1,3
-3.0,0.0,1,4
-4.0,0.0,1,5
-5.0,0.0,1,6
-6.0,0.0,1,7
-7.0,0.0,1,8
-7.0,0.0,1,9
-8.0,0.0,1,10
-9.0,0.0,1,11
-10.0,0.0,1,12
-11.0,0.0,1,13
-12.0,0.0,1,14
-13.0,0.0,1,15
-13.0,0.0,1,16
-13.0,0.0,1,17
-13.0,0.0,1,18
-13.0,0.0,1,19
-13.0,0.0,1,20
-13.0,0.0,1,21
-13.0,0.0,1,22
-13.0,0.0,1,23
-13.0,0.0,1,24
-13.0,0.0,1,25
-13.0,0.0,1,26
-13.0,0.0,1,27
-13.0,0.0,1,28
-13.0,0.0,1,29
-13.0,0.0,1,30
-13.0,0.0,1,31
-13.0,0.0,1,32
-13.0,0.0,1,33
-13.0,0.0,1,34
-13.0,0.0,1,35
-13.0,0.0,1,36
-13.0,0.0,1,37
-13.0,0.0,1,38
-13.0,0.0,1,39
-13.0,0.0,1,40
-13.0,0.0,1,41
-13.0,0.0,1,42
-13.0,0.0,1,43
-13.0,0.0,1,44
-13.0,0.0,1,45
-13.0,0.0,1,46
-13.0,0.0,1,47
-13.0,0.0,1,48
-13.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-6.0,0.0,2,6
-6.0,0.0,2,7
-6.0,0.0,2,8
-6.0,0.0,2,9
-6.0,0.0,2,10
-6.0,0.0,2,11
-6.0,0.0,2,12
-6.0,0.0,2,13
-6.0,0.0,2,14
-6.0,0.0,2,15
-6.0,0.0,2,16
-6.0,0.0,2,17
-6.0,0.0,2,18
-6.0,0.0,2,19
-6.0,0.0,2,20
-6.0,0.0,2,21
-6.0,0.0,2,22
-6.0,0.0,2,23
-6.0,0.0,2,24
-6.0,0.0,2,25
-6.0,0.0,2,26
-6.0,0.0,2,27
-6.0,0.0,2,28
-6.0,0.0,2,29
-6.0,0.0,2,30
-6.0,0.0,2,31
-6.0,0.0,2,32
-6.0,0.0,2,33
-6.0,0.0,2,34
-6.0,0.0,2,35
-6.0,0.0,2,36
-6.0,0.0,2,37
-6.0,0.0,2,38
-6.0,0.0,2,39
-6.0,0.0,2,40
-6.0,0.0,2,41
-6.0,0.0,2,42
-6.0,0.0,2,43
-6.0,0.0,2,44
-6.0,0.0,2,45
-6.0,0.0,2,46
-6.0,0.0,2,47
-6.0,0.0,2,48
-6.0,0.0,2,49
-1.0,0.0,3,0
-2.0,0.0,3,1
-3.0,0.0,3,2
-3.0,0.0,3,3
-3.0,0.0,3,4
-4.0,0.0,3,5
-5.0,0.0,3,6
-6.0,0.0,3,7
-6.0,0.0,3,8
-6.0,0.0,3,9
-6.0,0.0,3,10
-6.0,0.0,3,11
-6.0,0.0,3,12
-6.0,0.0,3,13
-6.0,0.0,3,14
-6.0,0.0,3,15
-6.0,0.0,3,16
-6.0,0.0,3,17
-6.0,0.0,3,18
-6.0,0.0,3,19
-6.0,0.0,3,20
-6.0,0.0,3,21
-7.0,0.0,3,22
-7.0,0.0,3,23
-7.0,0.0,3,24
-7.0,0.0,3,25
-7.0,0.0,3,26
-7.0,0.0,3,27
-7.0,0.0,3,28
-7.0,0.0,3,29
-7.0,0.0,3,30
-7.0,0.0,3,31
-7.0,0.0,3,32
-7.0,0.0,3,33
-7.0,0.0,3,34
-7.0,0.0,3,35
-7.0,0.0,3,36
-7.0,0.0,3,37
-7.0,0.0,3,38
-7.0,0.0,3,39
-7.0,0.0,3,40
-7.0,0.0,3,41
-7.0,0.0,3,42
-7.0,0.0,3,43
-7.0,0.0,3,44
-7.0,0.0,3,45
-7.0,0.0,3,46
-7.0,0.0,3,47
-7.0,0.0,3,48
-7.0,0.0,3,49
-1.0,0.0,4,0
-2.0,0.0,4,1
-3.0,0.0,4,2
-4.0,0.0,4,3
-5.0,0.0,4,4
-6.0,0.0,4,5
-7.0,0.0,4,6
-8.0,0.0,4,7
-9.0,0.0,4,8
-10.0,0.0,4,9
-10.0,0.0,4,10
-10.0,0.0,4,11
-10.0,0.0,4,12
-10.0,0.0,4,13
-10.0,0.0,4,14
-10.0,0.0,4,15
-10.0,0.0,4,16
-10.0,0.0,4,17
-10.0,0.0,4,18
-10.0,0.0,4,19
-10.0,0.0,4,20
-10.0,0.0,4,21
-10.0,0.0,4,22
-10.0,0.0,4,23
-10.0,0.0,4,24
-10.0,0.0,4,25
-10.0,0.0,4,26
-10.0,0.0,4,27
-10.0,0.0,4,28
-10.0,0.0,4,29
-10.0,0.0,4,30
-10.0,0.0,4,31
-10.0,0.0,4,32
-10.0,0.0,4,33
-10.0,0.0,4,34
-10.0,0.0,4,35
-10.0,0.0,4,36
-10.0,0.0,4,37
-10.0,0.0,4,38
-10.0,0.0,4,39
-10.0,0.0,4,40
-10.0,0.0,4,41
-10.0,0.0,4,42
-10.0,0.0,4,43
-10.0,0.0,4,44
-10.0,0.0,4,45
-10.0,0.0,4,46
-10.0,0.0,4,47
-10.0,0.0,4,48
-10.0,0.0,4,49
-1.0,0.0,5,0
-2.0,0.0,5,1
-3.0,0.0,5,2
-4.0,0.0,5,3
-5.0,0.0,5,4
-5.0,0.0,5,5
-6.0,0.0,5,6
-7.0,0.0,5,7
-7.0,0.0,5,8
-8.0,0.0,5,9
-9.0,0.0,5,10
-10.0,0.0,5,11
-11.0,0.0,5,12
-12.0,0.0,5,13
-12.0,0.0,5,14
-13.0,0.0,5,15
-14.0,0.0,5,16
-14.0,0.0,5,17
-14.0,0.0,5,18
-14.0,0.0,5,19
-14.0,0.0,5,20
-14.0,0.0,5,21
-14.0,0.0,5,22
-14.0,0.0,5,23
-14.0,0.0,5,24
-14.0,0.0,5,25
-14.0,0.0,5,26
-14.0,0.0,5,27
-14.0,0.0,5,28
-14.0,0.0,5,29
-14.0,0.0,5,30
-14.0,0.0,5,31
-14.0,0.0,5,32
-14.0,0.0,5,33
-14.0,0.0,5,34
-14.0,0.0,5,35
-14.0,0.0,5,36
-14.0,0.0,5,37
-14.0,0.0,5,38
-14.0,0.0,5,39
-14.0,0.0,5,40
-14.0,0.0,5,41
-14.0,0.0,5,42
-14.0,0.0,5,43
-15.0,0.0,5,44
-15.0,0.0,5,45
-15.0,0.0,5,46
-15.0,0.0,5,47
-15.0,0.0,5,48
-15.0,0.0,5,49
