energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-12.0,1,12
-12.0,1,13
-12.0,1,14
-12.0,1,15
-12.0,1,16
-12.0,1,17
-12.0,1,18
-12.0,1,19
-13.0,1,20
-13.0,1,21
-14.0,1,22
-15.0,1,23
-16.0,1,24
-17.0,1,25
-18.0,1,26
-19.0,1,27
-20.0,1,28
-21.0,1,29
-21.0,1,30
-22.0,1,31
-23.0,1,32
-24.0,1,33
-25.0,1,34
-26.0,1,35
-26.0,1,36
-27.0,1,37
-28.0,1,38
-29.0,1,39
-30.0,1,40
-31.0,1,41
-32.0,1,42
-33.0,1,43
-33.0,1,44
-34.0,1,45
-35.0,1,46
-36.0,1,47
-37.0,1,48
-38.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-3.0,2,3
-4.0,2,4
-5.0,2,5
-6.0,2,6
-7.0,2,7
-8.0,2,8
-9.0,2,9
-10.0,2,10
-11.0,2,11
-12.0,2,12
-13.0,2,13
-14.0,2,14
-15.0,2,15
-16.0,2,16
-17.0,2,17
-17.0,2,18
-18.0,2,19
-19.0,2,20
-20.0,2,21
-20.0,2,22
-21.0,2,23
-22.0,2,24
-22.0,2,25
-22.0,2,26
-23.0,2,27
-24.0,2,28
-25.0,2,29
-26.0,2,30
-27.0,2,31
-28.0,2,32
-29.0,2,33
-30.0,2,34
-31.0,2,35
-32.0,2,36
-33.0,2,37
-34.0,2,38
-35.0,2,39
-36.0,2,40
-37.0,2,41
-38.0,2,42
-39.0,2,43
-40.0,2,44
-41.0,2,45
-42.0,2,46
-43.0,2,47
-44.0,2,48
-45.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-9.0,3,8
-10.0,3,9
-11.0,3,10
-12.0,3,11
-13.0,3,12
-14.0,3,13
-15.0,3,14
-15.0,3,15
-15.0,3,16
-15.0,3,17
-15.0,3,18
-15.0,3,19
-16.0,3,20
-17.0,3,21
-17.0,3,22
-18.0,3,23
-18.0,3,24
-19.0,3,25
-19.0,3,26
-20.0,3,27
-21.0,3,28
-22.0,3,29
-23.0,3,30
-24.0,3,31
-24.0,3,32
-24.0,3,33
-24.0,3,34
-24.0,3,35
-24.0,3,36
-24.0,3,37
-24.0,3,38
-24.0,3,39
-24.0,3,40
-24.0,3,41
-24.0,3,42
-24.0,3,43
-24.0,3,44
-24.0,3,45
-24.0,3,46
-24.0,3,47
-24.0,3,48
-24.0,3,49
-1.0,4,0
-2.0,4,1
-2.0,4,2
-2.0,4,3
-3.0,4,4
-4.0,4,5
-4.0,4,6
-4.0,4,7
-4.0,4,8
-4.0,4,9
-5.0,4,10
-6.0,4,11
-7.0,4,12
-7.0,4,13
-7.0,4,14
-7.0,4,15
-8.0,4,16
-9.0,4,17
-10.0,4,18
-11.0,4,19
-11.0,4,20
-11.0,4,21
-11.0,4,22
-11.0,4,23
-11.0,4,24
-11.0,4,25
-12.0,4,26
-13.0,4,27
-13.0,4,28
-13.0,4,29
-13.0,4,30
-13.0,4,31
-13.0,4,32
-13.0,4,33
-14.0,4,34
-15.0,4,35
-15.0,4,36
-15.0,4,37
-15.0,4,38
-15.0,4,39
-15.0,4,40
-16.0,4,41
-16.0,4,42
-16.0,4,43
-16.0,4,44
-16.0,4,45
-16.0,4,46
-16.0,4,47
-16.0,4,48
-16.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-9.0,5,8
-10.0,5,9
-11.0,5,10
-12.0,5,11
-13.0,5,12
-14.0,5,13
-15.0,5,14
-16.0,5,15
-17.0,5,16
-18.0,5,17
-19.0,5,18
-20.0,5,19
-21.0,5,20
-22.0,5,21
-23.0,5,22
-24.0,5,23
-25.0,5,24
-26.0,5,25
-27.0,5,26
-28.0,5,27
-29.0,5,28
-29.0,5,29
-30.0,5,30
-31.0,5,31
-32.0,5,32
-33.0,5,33
-34.0,5,34
-35.0,5,35
-36.0,5,36
-37.0,5,37
-38.0,5,38
-38.0,5,39
-39.0,5,40
-39.0,5,41
-40.0,5,42
-41.0,5,43
-42.0,5,44
-43.0,5,45
-44.0,5,46
-45.0,5,47
-45.0,5,48
-46.0,5,49
