episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -89.78758090859264, -88.99639136229065, -81.64134452733474, -78.82643727979669
2000, 99950, -164.452473571484, -128.26922911793403, -301.0083487224825, -130.55714932685086
3000, 149950, -74.08585405163564, -64.02606946545397, -77.9426611998851, -55.00404594331416
4000, 199950, -51.59632601208154, -59.09588539388167, -65.04000337701149, -50.00220571860138
5000, 249950, -47.78845993445781, -52.834641866133474, -57.6293142270948, -46.12185262721814
6000, 299950, -49.304087404228866, -48.97057347592071, -60.06501936462911, -48.48457056203061
7000, 349950, -47.79921044311233, -47.481342115326186, -53.85999082289949, -46.33832135308476
8000, 399950, -42.26577574054809, -43.251007300256376, -57.04688190797356, -41.15474019519586
9000, 449950, -42.51447967472585, -43.29250320096528, -52.41586313287199, -38.55072858126868
10000, 499950, -43.205117398450575, -44.42823194382932, -54.47660391410389, -41.354048307930015
11000, 549950, -42.804728786449765, -43.157127025519415, -49.99966577661992, -37.47431689626451
12000, 599950, -45.20617968344408, -43.32775522861364, -48.85494137652483, -50.25783771580947
13000, 649950, -42.100986100352564, -38.49708887821593, -43.550892787107536, -38.90887015457148
14000, 699950, -38.980906371025036, -33.413931066550674, -44.14247803741413, -33.17448695055586
15000, 749950, -38.95230238422599, -31.868295539385546, -39.46378372613549, -34.88932683864599
16000, 799950, -40.304988771269876, -30.920261845127662, -38.729793154966885, -35.58540556474492
17000, 849950, -30.236581511595134, -29.368526158306555, -35.724731721047156, -33.4076221553174
18000, 899950, -31.246202482840854, -30.15169542021522, -40.92637207808009, -40.57196814864997
19000, 949950, -34.01748639762437, -33.36426879732827, -47.9429614344998, -35.619066184970784
20000, 999950, -33.15606168509764, -31.041347822534217, -54.51644971033894, -34.373830916310155
21000, 1049950, -30.150260616139903, -29.31338081245256, -39.46213910315461, -31.577267005808434
22000, 1099950, -29.236437336148875, -28.445117070774497, -39.2555349621157, -31.394999123077227
23000, 1149950, -33.00737834921723, -30.915530702936177, -42.90571334384223, -48.52918505290536
24000, 1199950, -36.777268265844306, -28.293806442380685, -40.077543526264535, -36.60306264813156
25000, 1249950, -33.19075290462451, -29.1899431662438, -39.057812429217215, -32.945423801426415
26000, 1299950, -32.97273346142063, -30.284371330723857, -47.81266057588903, -36.71804026745236
27000, 1349950, -29.863816455969754, -29.08368497626737, -35.23842365632981, -51.53144997852272
28000, 1399950, -26.19603327286265, -25.405507770501266, -32.11981201184151, -29.30106901607309
29000, 1449950, -26.38340971760331, -25.35678793798129, -31.67279357974883, -32.394053063971846
30000, 1499950, -27.558036162095036, -25.750300136517982, -35.35966734439226, -32.02022092137793
31000, 1549950, -28.20947948292095, -25.872325363583016, -32.60825674398361, -32.37495725343031
32000, 1599950, -29.779024449160374, -25.016091346760206, -30.808624283399126, -27.41657827427406
33000, 1649950, -28.538721553750833, -28.866604760474512, -31.865522841601496, -29.68536881508849
34000, 1699950, -28.748488883764967, -29.376555544906367, -29.43358157355182, -45.791913699575936
35000, 1749950, -27.265952036301954, -26.02096364663893, -29.185822197147484, -39.12801568343565
36000, 1799950, -28.199770476715777, -26.51619392680109, -29.625712346825026, -37.108270118671975
37000, 1849950, -32.04435616794888, -25.67205383076308, -29.67242334324069, -31.782793822676805
38000, 1899950, -33.53237898120458, -25.424262232189367, -27.640351269745725, -32.5384305421815
39000, 1949950, -28.14157263826421, -25.994337445491855, -29.869519097724087, -32.026321304168604
40000, 1999950, -28.186240218112616, -26.880683913222047, -30.693003525525047, -33.856964317391224
