episode,step,total_reward
1000, 49950, -339.251754
2000, 99950, -724.287201
3000, 149950, -271.058631
4000, 199950, -225.734421
5000, 249950, -204.374269
6000, 299950, -206.824251
7000, 349950, -195.478865
8000, 399950, -183.718405
9000, 449950, -176.773575
10000, 499950, -183.464002
11000, 549950, -173.435838
12000, 599950, -187.646714
13000, 649950, -163.057838
14000, 699950, -149.711802
15000, 749950, -145.173708
16000, 799950, -145.540449
17000, 849950, -128.737462
18000, 899950, -142.896238
19000, 949950, -150.943783
20000, 999950, -153.087690
21000, 1049950, -130.503048
22000, 1099950, -128.332088
23000, 1149950, -155.357807
24000, 1199950, -141.751681
25000, 1249950, -134.383932
26000, 1299950, -147.787806
27000, 1349950, -145.717375
28000, 1399950, -113.022422
29000, 1449950, -115.807044
30000, 1499950, -120.688225
31000, 1549950, -119.065019
32000, 1599950, -113.020318
33000, 1649950, -118.956218
34000, 1699950, -133.350540
35000, 1749950, -121.600754
36000, 1799950, -121.449947
37000, 1849950, -119.171627
38000, 1899950, -119.135423
39000, 1949950, -116.031750
40000, 1999950, -119.616892
