act0,act1,act2,act3,act4,act5,episode,step
2.0382481125125196e-06,0.005185116548091173,6.183988716657041e-06,0.9924208521842957,0.002301642904058099,8.40720531414263e-05,1,0
0.00010885049414355308,0.0052431495860219,3.22809828503523e-05,0.9943935871124268,0.00018237077165395021,3.985123839811422e-05,1,1
5.2303589654911775e-06,0.9735047817230225,6.332311750156805e-05,0.025363396853208542,0.0010217766975983977,4.143167461734265e-05,1,2
5.186185080674477e-05,0.7113624215126038,0.0011396607151255012,0.06618354469537735,0.22056059539318085,0.0007019381155259907,1,3
6.519021553685889e-05,0.09975820779800415,0.00016026769299060106,0.0012670971918851137,0.8985832333564758,0.00016602575487922877,1,4
1.1673530934785958e-05,0.010855017229914665,9.214505553245544e-05,0.00013346024206839502,0.9888193011283875,8.84443215909414e-05,1,5
2.7726580356102204e-06,4.775034904014319e-05,3.523128498272854e-06,1.0726143955253065e-05,0.9999282360076904,7.055896276142448e-06,1,6
0.0008176241535693407,0.0017375524621456861,3.006637780345045e-05,0.0012980614555999637,0.9959956407546997,0.00012107637303415686,1,7
0.0014260681346058846,0.24732860922813416,0.0007754632970318198,0.19420017302036285,0.5455616116523743,0.010708075016736984,1,8
0.00040555637679062784,0.9361608624458313,7.518052734667435e-05,0.033988360315561295,0.02849651873111725,0.0008734857547096908,1,9
0.06834515929222107,0.0538131445646286,0.00022354954853653908,0.8739703893661499,0.003494187956675887,0.00015361931582447141,1,10
0.9916286468505859,0.00012395546946208924,1.978661430257489e-06,0.008171988651156425,6.986026710364968e-05,3.5979007861897117e-06,1,11
0.9351840019226074,0.0004225906450301409,4.909758717985824e-05,0.061123572289943695,0.003166730748489499,5.399220754043199e-05,1,12
0.002552622929215431,0.00015309998707380146,8.481617896904936e-07,0.7872777581214905,0.21000409126281738,1.1648171494016424e-05,1,13
8.592758240411058e-05,0.00010488922271179035,4.1035433241631836e-05,0.0023269173689186573,0.9974250793457031,1.615111978026107e-05,1,14
0.08492764830589294,0.0163345355540514,4.985670238966122e-05,0.41775912046432495,0.4807218015193939,0.00020705250790342689,1,15
0.017638277262449265,9.874276292975992e-05,2.1034598830738105e-05,0.9820260405540466,0.0002133911766577512,2.4375431166845374e-06,1,16
0.0051482971757650375,0.0006482282769866288,4.948137302562827e-06,0.9941311478614807,6.46090047666803e-05,2.7136215976497624e-06,1,17
0.7590428590774536,0.014763974584639072,0.04778726026415825,0.13823385536670685,0.032513346523046494,0.007658632937818766,1,18
0.7447683215141296,0.16900847852230072,7.806235225871205e-05,0.00046823525917716324,0.08532701432704926,0.0003498862497508526,1,19
0.09385909885168076,0.03375009074807167,0.0014452695613726974,0.030750416219234467,0.8392349481582642,0.0009602364152669907,1,20
0.0028017733711749315,0.0007174841011874378,0.00043769399053417146,6.436139665311202e-05,0.995952844619751,2.5872926926240325e-05,1,21
0.0004367170622572303,0.0008744359947741032,0.0001948712015291676,0.11652776598930359,0.8819442391395569,2.2021264157956466e-05,1,22
0.02334546484053135,0.013954558409750462,0.003439978463575244,0.1282801777124405,0.821613073348999,0.009366780519485474,1,23
0.3364643454551697,0.4980922043323517,0.002388562308624387,0.1172032281756401,0.04547809436917305,0.00037359228008426726,1,24
0.9880087375640869,0.0062406533397734165,0.00022268005704972893,0.0025656523648649454,0.0007181937107816339,0.0022440634202212095,1,25
0.00841628760099411,0.007067459169775248,0.07462616264820099,0.0014236191054806113,0.0009598625474609435,0.9075065851211548,1,26
0.709326982498169,4.196010922896676e-05,0.2850680351257324,9.556840814184397e-05,0.0006334781646728516,0.0048339106142520905,1,27
0.11532364040613174,0.29085972905158997,0.24466988444328308,0.33334019780158997,0.011524560861289501,0.004281956702470779,1,28
0.0009169287513941526,0.00022116534819360822,0.0008233814151026309,0.9936774373054504,0.002882713917642832,0.0014782702783122659,1,29
0.00030244619119912386,0.02706926316022873,0.3631353974342346,0.6083090305328369,0.00022773569799028337,0.0009560889448039234,1,30
0.0007529992726631463,0.05434069782495499,0.026914114132523537,0.5794183015823364,0.0033278141636401415,0.3352460563182831,1,31
0.011624211445450783,0.006536976434290409,0.005300895310938358,0.8966284990310669,0.0029494119808077812,0.07695997506380081,1,32
0.11835969239473343,0.05252939090132713,0.17260576784610748,0.5126057267189026,0.13143421709537506,0.012465112842619419,1,33
0.015485646203160286,0.006649307440966368,0.002215133048593998,0.010351392440497875,0.9647533893585205,0.0005451926845125854,1,34
0.012556266970932484,0.03401734679937363,0.007277593016624451,0.007823198102414608,0.9240821599960327,0.014243455603718758,1,35
0.034559231251478195,0.4506983160972595,0.028424033895134926,0.04546573758125305,0.42115482687950134,0.019697729498147964,1,36
0.0024506563786417246,0.9209162592887878,0.009341111406683922,0.008875684812664986,0.037396389991045,0.02101992815732956,1,37
0.0032842468935996294,0.015801118686795235,0.001744882552884519,0.0028274471405893564,0.9757480025291443,0.0005942305433563888,1,38
0.17068815231323242,0.001779455691576004,0.06593072414398193,0.13830715417861938,0.6149758100509644,0.008318645879626274,1,39
0.01326773688197136,0.0006485289195552468,0.0026518625672906637,0.9703571200370789,0.011562133207917213,0.0015127065125852823,1,40
0.5590420961380005,0.015457267872989178,0.01842312328517437,0.34266769886016846,0.002381828147917986,0.06202796846628189,1,41
0.06659363210201263,0.01627863384783268,0.38809555768966675,0.10117916762828827,0.29702508449554443,0.13082782924175262,1,42
0.004221167415380478,0.01822124980390072,0.10360993444919586,0.0034815568942576647,0.007228570524603128,0.8632375001907349,1,43
0.04132762923836708,0.3615528345108032,0.1290515661239624,0.052052780985832214,0.2239474654197693,0.1920676976442337,1,44
0.014050886034965515,0.48511412739753723,0.027857812121510506,0.43041762709617615,0.032904185354709625,0.00965537503361702,1,45
0.020359966903924942,0.19903507828712463,0.0020329300314188004,0.7299035787582397,0.03980138152837753,0.008867055177688599,1,46
0.14624957740306854,0.44710513949394226,0.0009069287334568799,0.38432371616363525,0.018900493159890175,0.002514083869755268,1,47
0.7262190580368042,0.015847617760300636,0.00032503355760127306,0.1609226018190384,0.04549315199255943,0.05119256302714348,1,48
0.7133728861808777,0.008835296146571636,0.005417542066425085,0.1179855689406395,0.14643101394176483,0.007957683876156807,1,49
4.223208088660613e-05,6.58057615510188e-05,0.4462243914604187,0.11764968186616898,0.43504127860069275,0.000976594164967537,2,0
0.00019353377865627408,9.79496180661954e-05,0.6925508379936218,0.04900490120053291,0.25813499093055725,1.777779652911704e-05,2,1
9.251255687559023e-05,0.0009823564905673265,0.020802944898605347,0.015074633061885834,0.9620968699455261,0.0009507206850685179,2,2
0.015574661083519459,0.00028773321537300944,0.025042947381734848,0.005424172151833773,0.9517626762390137,0.0019078096374869347,2,3
0.023023102432489395,6.152276182547212e-05,0.012229552492499352,0.002351244678720832,0.9598148465156555,0.0025196957867592573,2,4
0.02670823410153389,0.0002506291784811765,0.0001897382753668353,0.004078796599060297,0.9684675335884094,0.0003051339590456337,2,5
0.10951928049325943,0.02180889993906021,0.596897542476654,0.13091011345386505,0.1366107314825058,0.004253435879945755,2,6
0.04372989758849144,0.003702096175402403,0.31908270716667175,0.5758815407752991,0.0028158368077129126,0.05478794500231743,2,7
0.006420298479497433,0.004176140762865543,0.00787570420652628,0.28988999128341675,0.001971680670976639,0.6896661520004272,2,8
0.05965934321284294,0.016108693554997444,0.816943347454071,0.00454859621822834,0.04866884648799896,0.05407118424773216,2,9
0.010042170062661171,0.004818189423531294,0.3549404740333557,0.013792375102639198,0.5227726697921753,0.09363406151533127,2,10
0.00251758866943419,0.6961485743522644,0.009188196621835232,0.153100848197937,0.053548019379377365,0.08549673110246658,2,11
0.001024922588840127,0.8520455956459045,0.0032979988027364016,0.1344810277223587,0.008453785441815853,0.000696586153935641,2,12
0.02276078425347805,0.0030624617356806993,0.006010404787957668,0.9539595246315002,0.008958308026194572,0.005248481407761574,2,13
0.0006056447164155543,0.0002682918857317418,0.006397920195013285,0.9864158630371094,0.00129328528419137,0.005018967669457197,2,14
0.0275231022387743,0.00415557948872447,0.1374121904373169,0.6084150671958923,0.17745645344257355,0.04503759741783142,2,15
0.027128200978040695,0.0037536146119236946,0.31060460209846497,0.03478892147541046,0.6197795867919922,0.003945113625377417,2,16
0.0006371610797941685,0.0006517958245240152,0.0016438697930425406,0.00011132031067973003,0.9968664050102234,8.950068877311423e-05,2,17
0.005541882012039423,0.001992755802348256,0.42835113406181335,0.005884087644517422,0.5578382611274719,0.00039194393320940435,2,18
0.025294391438364983,0.0067336526699364185,0.1351480633020401,0.00135162309743464,0.7577412128448486,0.07373103499412537,2,19
0.0017380061326548457,0.002056039869785309,0.008698890917003155,0.0004604592395480722,0.953927755355835,0.03311886638402939,2,20
2.7464109734864905e-05,0.8493972420692444,0.00010357781866332516,0.00029663246823474765,0.002657864475622773,0.14751718938350677,2,21
0.000151176966028288,0.0005092430510558188,0.002415633061900735,0.9938474297523499,0.0005026630242355168,0.002573789330199361,2,22
0.014480647630989552,0.0013729423517361283,0.07850837707519531,0.7807262539863586,0.004026604816317558,0.12088509649038315,2,23
0.020260049030184746,0.0065232207998633385,0.8713551759719849,0.04603048413991928,0.007712420076131821,0.04811858758330345,2,24
0.0245017409324646,0.0002426571154501289,0.0616733580827713,0.009284494444727898,0.9035686254501343,0.0007291439105756581,2,25
0.01707383804023266,0.04817996546626091,0.02218759059906006,0.8448363542556763,0.06192973628640175,0.005792586598545313,2,26
0.01971808262169361,0.17062154412269592,0.15235239267349243,0.038277626037597656,0.6034672856330872,0.015563128516077995,2,27
0.0034261459950357676,0.42636170983314514,0.014685019850730896,0.002859758213162422,0.12972907721996307,0.4229382574558258,2,28
0.01593785174190998,0.03572182357311249,0.005032115150243044,0.8453561067581177,0.012745555490255356,0.08520662784576416,2,29
0.2457869052886963,0.03603843227028847,0.0038842663634568453,0.5647006034851074,0.009611648507416248,0.13997817039489746,2,30
0.0010555693879723549,0.00011898116645170376,0.0005341458600014448,0.0001450880808988586,0.9980777502059937,6.839835259597749e-05,2,31
0.009744294919073582,0.001809098874218762,0.001107225427404046,0.0014373541343957186,0.9855689406394958,0.00033304785029031336,2,32
0.1117643266916275,0.02544146403670311,0.2667829692363739,0.07977524399757385,0.46064114570617676,0.055594801902770996,2,33
0.04031193628907204,0.00806293822824955,0.0035875390749424696,0.7481310963630676,0.00743992580100894,0.19246652722358704,2,34
0.1449495106935501,0.004630579613149166,0.000526940159033984,0.8153898119926453,0.00030093645909801126,0.034202203154563904,2,35
0.2032579481601715,0.1844249665737152,0.011186476796865463,0.18830448389053345,0.3303217887878418,0.08250437676906586,2,36
0.013966505415737629,0.09794936329126358,0.03851823881268501,0.4716262221336365,0.3117998242378235,0.06613988429307938,2,37
0.011531130410730839,0.1663171797990799,0.05151345953345299,0.044639743864536285,0.7140625715255737,0.011935925111174583,2,38
0.004940824117511511,0.03521677479147911,0.10418509691953659,0.7822579741477966,0.05815725028514862,0.015242144465446472,2,39
0.0002311361749889329,0.0009623930673114955,0.002988538471981883,0.9907540082931519,0.000903390406165272,0.004160505253821611,2,40
0.007091417443007231,0.0006805225275456905,0.0016539577627554536,0.9776147603988647,0.0007891828427091241,0.012170115485787392,2,41
0.019589081406593323,0.0010091128060594201,0.051050905138254166,0.01571149006485939,0.004119123797863722,0.9085203409194946,2,42
0.0021839409600943327,8.376037294510752e-05,0.937422513961792,3.224059037165716e-05,0.059324610978364944,0.000952787755522877,2,43
