energy,attention,episode,step
0.0,0.0,1,0
0.0,0.0,1,1
0.0,0.0,1,2
0.0,0.0,1,3
0.0,0.0,1,4
0.0,0.0,1,5
0.0,0.0,1,6
0.0,0.0,1,7
0.0,0.0,1,8
0.0,0.0,1,9
0.0,0.0,1,10
0.0,0.0,1,11
0.0,0.0,1,12
0.0,0.0,1,13
0.0,0.0,1,14
0.0,0.0,1,15
0.0,0.0,1,16
0.0,0.0,1,17
0.0,0.0,1,18
0.0,0.0,1,19
0.0,0.0,1,20
0.0,0.0,1,21
0.0,0.0,1,22
0.0,0.0,1,23
0.0,0.0,1,24
0.0,0.0,1,25
0.0,0.0,1,26
0.0,0.0,1,27
-1.0,0.0,1,28
-2.0,0.0,1,29
-3.0,0.0,1,30
-4.0,0.0,1,31
-5.0,0.0,1,32
-6.0,0.0,1,33
-7.0,0.0,1,34
-8.0,0.0,1,35
-9.0,0.0,1,36
-10.0,0.0,1,37
-11.0,0.0,1,38
-12.0,0.0,1,39
-13.0,0.0,1,40
-14.0,0.0,1,41
-15.0,0.0,1,42
-16.0,0.0,1,43
-17.0,0.0,1,44
-18.0,0.0,1,45
-19.0,0.0,1,46
-20.0,0.0,1,47
-21.0,0.0,1,48
-22.0,0.0,1,49
-1.0,0.0,2,0
-1.0,0.0,2,1
-1.0,0.0,2,2
-2.0,0.0,2,3
-3.0,0.0,2,4
-4.0,0.0,2,5
-5.0,0.0,2,6
-6.0,0.0,2,7
-6.0,0.0,2,8
-6.0,0.0,2,9
-6.0,0.0,2,10
-6.0,0.0,2,11
-6.0,0.0,2,12
-6.0,0.0,2,13
-6.0,0.0,2,14
-6.0,0.0,2,15
-6.0,0.0,2,16
-7.0,0.0,2,17
-7.0,0.0,2,18
-7.0,0.0,2,19
-7.0,0.0,2,20
-7.0,0.0,2,21
-7.0,0.0,2,22
-7.0,0.0,2,23
-7.0,0.0,2,24
-8.0,0.0,2,25
-8.0,0.0,2,26
-8.0,0.0,2,27
-8.0,0.0,2,28
-8.0,0.0,2,29
-8.0,0.0,2,30
-8.0,0.0,2,31
-8.0,0.0,2,32
-8.0,0.0,2,33
-9.0,0.0,2,34
-9.0,0.0,2,35
-9.0,0.0,2,36
-10.0,0.0,2,37
-10.0,0.0,2,38
-11.0,0.0,2,39
-12.0,0.0,2,40
-13.0,0.0,2,41
-13.0,0.0,2,42
-13.0,0.0,2,43
-13.0,0.0,2,44
-13.0,0.0,2,45
-14.0,0.0,2,46
-15.0,0.0,2,47
-15.0,0.0,2,48
-15.0,0.0,2,49
0.0,0.0,3,0
0.0,0.0,3,1
0.0,0.0,3,2
0.0,0.0,3,3
0.0,0.0,3,4
0.0,0.0,3,5
0.0,0.0,3,6
0.0,0.0,3,7
0.0,0.0,3,8
0.0,0.0,3,9
0.0,0.0,3,10
0.0,0.0,3,11
0.0,0.0,3,12
0.0,0.0,3,13
0.0,0.0,3,14
0.0,0.0,3,15
0.0,0.0,3,16
0.0,0.0,3,17
0.0,0.0,3,18
0.0,0.0,3,19
0.0,0.0,3,20
0.0,0.0,3,21
0.0,0.0,3,22
0.0,0.0,3,23
0.0,0.0,3,24
0.0,0.0,3,25
0.0,0.0,3,26
0.0,0.0,3,27
0.0,0.0,3,28
0.0,0.0,3,29
-1.0,0.0,3,30
-2.0,0.0,3,31
-3.0,0.0,3,32
-4.0,0.0,3,33
-5.0,0.0,3,34
-6.0,0.0,3,35
-7.0,0.0,3,36
-8.0,0.0,3,37
-9.0,0.0,3,38
-10.0,0.0,3,39
-11.0,0.0,3,40
-12.0,0.0,3,41
-13.0,0.0,3,42
-14.0,0.0,3,43
-15.0,0.0,3,44
-16.0,0.0,3,45
-17.0,0.0,3,46
-18.0,0.0,3,47
-19.0,0.0,3,48
-20.0,0.0,3,49
0.0,0.0,4,0
0.0,0.0,4,1
-1.0,0.0,4,2
-2.0,0.0,4,3
-3.0,0.0,4,4
-4.0,0.0,4,5
-5.0,0.0,4,6
-6.0,0.0,4,7
-7.0,0.0,4,8
-8.0,0.0,4,9
-9.0,0.0,4,10
-10.0,0.0,4,11
-11.0,0.0,4,12
-12.0,0.0,4,13
-13.0,0.0,4,14
-14.0,0.0,4,15
-15.0,0.0,4,16
-16.0,0.0,4,17
-17.0,0.0,4,18
-18.0,0.0,4,19
-19.0,0.0,4,20
-20.0,0.0,4,21
-21.0,0.0,4,22
-22.0,0.0,4,23
-23.0,0.0,4,24
-24.0,0.0,4,25
-25.0,0.0,4,26
-26.0,0.0,4,27
-27.0,0.0,4,28
-28.0,0.0,4,29
-29.0,0.0,4,30
-30.0,0.0,4,31
-31.0,0.0,4,32
-32.0,0.0,4,33
-33.0,0.0,4,34
-34.0,0.0,4,35
-35.0,0.0,4,36
-35.0,0.0,4,37
-36.0,0.0,4,38
-37.0,0.0,4,39
-38.0,0.0,4,40
-39.0,0.0,4,41
-40.0,0.0,4,42
-41.0,0.0,4,43
-42.0,0.0,4,44
-42.0,0.0,4,45
-43.0,0.0,4,46
-44.0,0.0,4,47
-45.0,0.0,4,48
-45.0,0.0,4,49
0.0,0.0,5,0
0.0,0.0,5,1
0.0,0.0,5,2
0.0,0.0,5,3
0.0,0.0,5,4
0.0,0.0,5,5
0.0,0.0,5,6
0.0,0.0,5,7
0.0,0.0,5,8
0.0,0.0,5,9
0.0,0.0,5,10
0.0,0.0,5,11
0.0,0.0,5,12
0.0,0.0,5,13
0.0,0.0,5,14
-1.0,0.0,5,15
-1.0,0.0,5,16
-1.0,0.0,5,17
-1.0,0.0,5,18
-1.0,0.0,5,19
-1.0,0.0,5,20
-1.0,0.0,5,21
-1.0,0.0,5,22
-1.0,0.0,5,23
-1.0,0.0,5,24
-1.0,0.0,5,25
-1.0,0.0,5,26
-1.0,0.0,5,27
-1.0,0.0,5,28
-1.0,0.0,5,29
-1.0,0.0,5,30
-1.0,0.0,5,31
-1.0,0.0,5,32
-1.0,0.0,5,33
-1.0,0.0,5,34
-1.0,0.0,5,35
-1.0,0.0,5,36
-1.0,0.0,5,37
-1.0,0.0,5,38
-1.0,0.0,5,39
-1.0,0.0,5,40
-1.0,0.0,5,41
-1.0,0.0,5,42
-1.0,0.0,5,43
-1.0,0.0,5,44
-1.0,0.0,5,45
-1.0,0.0,5,46
-1.0,0.0,5,47
-1.0,0.0,5,48
-1.0,0.0,5,49
