energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-8.0,1,8
-8.0,1,9
-9.0,1,10
-10.0,1,11
-11.0,1,12
-12.0,1,13
-13.0,1,14
-14.0,1,15
-15.0,1,16
-16.0,1,17
-17.0,1,18
-18.0,1,19
-19.0,1,20
-20.0,1,21
-21.0,1,22
-22.0,1,23
-23.0,1,24
-24.0,1,25
-25.0,1,26
-26.0,1,27
-27.0,1,28
-28.0,1,29
-29.0,1,30
-30.0,1,31
-31.0,1,32
-32.0,1,33
-33.0,1,34
-34.0,1,35
-35.0,1,36
-36.0,1,37
-37.0,1,38
-38.0,1,39
-39.0,1,40
-40.0,1,41
-41.0,1,42
-42.0,1,43
-43.0,1,44
-44.0,1,45
-45.0,1,46
-46.0,1,47
-47.0,1,48
-48.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-9.0,2,8
-10.0,2,9
-11.0,2,10
-12.0,2,11
-13.0,2,12
-14.0,2,13
-15.0,2,14
-16.0,2,15
-16.0,2,16
-17.0,2,17
-17.0,2,18
-18.0,2,19
-19.0,2,20
-20.0,2,21
-21.0,2,22
-22.0,2,23
-23.0,2,24
-24.0,2,25
-25.0,2,26
-26.0,2,27
-27.0,2,28
-28.0,2,29
-29.0,2,30
-30.0,2,31
-30.0,2,32
-31.0,2,33
-32.0,2,34
-32.0,2,35
-33.0,2,36
-34.0,2,37
-35.0,2,38
-36.0,2,39
-37.0,2,40
-38.0,2,41
-39.0,2,42
-40.0,2,43
-41.0,2,44
-42.0,2,45
-43.0,2,46
-44.0,2,47
-45.0,2,48
-46.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-4.0,3,4
-5.0,3,5
-5.0,3,6
-6.0,3,7
-7.0,3,8
-8.0,3,9
-9.0,3,10
-10.0,3,11
-11.0,3,12
-12.0,3,13
-13.0,3,14
-13.0,3,15
-13.0,3,16
-13.0,3,17
-13.0,3,18
-14.0,3,19
-15.0,3,20
-16.0,3,21
-17.0,3,22
-17.0,3,23
-17.0,3,24
-17.0,3,25
-17.0,3,26
-18.0,3,27
-19.0,3,28
-20.0,3,29
-20.0,3,30
-21.0,3,31
-22.0,3,32
-22.0,3,33
-23.0,3,34
-23.0,3,35
-23.0,3,36
-23.0,3,37
-24.0,3,38
-24.0,3,39
-24.0,3,40
-25.0,3,41
-25.0,3,42
-25.0,3,43
-26.0,3,44
-26.0,3,45
-27.0,3,46
-27.0,3,47
-27.0,3,48
-28.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-3.0,4,3
-4.0,4,4
-5.0,4,5
-6.0,4,6
-7.0,4,7
-8.0,4,8
-8.0,4,9
-8.0,4,10
-9.0,4,11
-10.0,4,12
-11.0,4,13
-12.0,4,14
-13.0,4,15
-14.0,4,16
-15.0,4,17
-16.0,4,18
-17.0,4,19
-18.0,4,20
-19.0,4,21
-20.0,4,22
-21.0,4,23
-21.0,4,24
-22.0,4,25
-23.0,4,26
-24.0,4,27
-25.0,4,28
-26.0,4,29
-27.0,4,30
-28.0,4,31
-29.0,4,32
-29.0,4,33
-30.0,4,34
-31.0,4,35
-32.0,4,36
-32.0,4,37
-33.0,4,38
-34.0,4,39
-35.0,4,40
-35.0,4,41
-36.0,4,42
-37.0,4,43
-38.0,4,44
-39.0,4,45
-39.0,4,46
-40.0,4,47
-41.0,4,48
-42.0,4,49
-1.0,5,0
-1.0,5,1
-2.0,5,2
-3.0,5,3
-4.0,5,4
-5.0,5,5
-5.0,5,6
-5.0,5,7
-5.0,5,8
-6.0,5,9
-7.0,5,10
-8.0,5,11
-8.0,5,12
-9.0,5,13
-9.0,5,14
-9.0,5,15
-10.0,5,16
-11.0,5,17
-11.0,5,18
-11.0,5,19
-11.0,5,20
-11.0,5,21
-11.0,5,22
-11.0,5,23
-11.0,5,24
-11.0,5,25
-11.0,5,26
-12.0,5,27
-12.0,5,28
-12.0,5,29
-12.0,5,30
-12.0,5,31
-12.0,5,32
-12.0,5,33
-12.0,5,34
-12.0,5,35
-12.0,5,36
-12.0,5,37
-12.0,5,38
-12.0,5,39
-12.0,5,40
-12.0,5,41
-12.0,5,42
-12.0,5,43
-12.0,5,44
-12.0,5,45
-12.0,5,46
-12.0,5,47
-12.0,5,48
-12.0,5,49
