energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-3.0,0.0,1,3
-4.0,0.0,1,4
-5.0,0.0,1,5
-6.0,0.0,1,6
-7.0,0.0,1,7
-8.0,0.0,1,8
-9.0,0.0,1,9
-10.0,0.0,1,10
-11.0,0.0,1,11
-12.0,0.0,1,12
-13.0,0.0,1,13
-14.0,0.0,1,14
-15.0,0.0,1,15
-16.0,0.0,1,16
-17.0,0.0,1,17
-18.0,0.0,1,18
-19.0,0.0,1,19
-20.0,0.0,1,20
-21.0,0.0,1,21
-22.0,0.0,1,22
-22.0,0.0,1,23
-23.0,0.0,1,24
-24.0,0.0,1,25
-25.0,0.0,1,26
-26.0,0.0,1,27
-27.0,0.0,1,28
-28.0,0.0,1,29
-29.0,0.0,1,30
-30.0,0.0,1,31
-31.0,0.0,1,32
-32.0,0.0,1,33
-33.0,0.0,1,34
-34.0,0.0,1,35
-35.0,0.0,1,36
-36.0,0.0,1,37
-37.0,0.0,1,38
-38.0,0.0,1,39
-39.0,0.0,1,40
-40.0,0.0,1,41
-41.0,0.0,1,42
-42.0,0.0,1,43
-43.0,0.0,1,44
-44.0,0.0,1,45
-44.0,0.0,1,46
-45.0,0.0,1,47
-46.0,0.0,1,48
-47.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-4.0,0.0,2,4
-5.0,0.0,2,5
-6.0,0.0,2,6
-7.0,0.0,2,7
-7.0,0.0,2,8
-8.0,0.0,2,9
-9.0,0.0,2,10
-9.0,0.0,2,11
-10.0,0.0,2,12
-11.0,0.0,2,13
-11.0,0.0,2,14
-12.0,0.0,2,15
-12.0,0.0,2,16
-12.0,0.0,2,17
-13.0,0.0,2,18
-13.0,0.0,2,19
-14.0,0.0,2,20
-14.0,0.0,2,21
-14.0,0.0,2,22
-14.0,0.0,2,23
-14.0,0.0,2,24
-14.0,0.0,2,25
-14.0,0.0,2,26
-15.0,0.0,2,27
-15.0,0.0,2,28
-16.0,0.0,2,29
-16.0,0.0,2,30
-16.0,0.0,2,31
-16.0,0.0,2,32
-17.0,0.0,2,33
-17.0,0.0,2,34
-17.0,0.0,2,35
-17.0,0.0,2,36
-18.0,0.0,2,37
-19.0,0.0,2,38
-20.0,0.0,2,39
-21.0,0.0,2,40
-22.0,0.0,2,41
