act0,act1,act2,act3,act4,act5,act6,episode,step
2.628971378726419e-05,0.0005672051338478923,0.5436545610427856,1.3730933460465167e-05,0.45573824644088745,9.833598596742377e-05,0.9999016523361206,1,0
0.00017588304763194174,0.0003109383978880942,0.9894668459892273,1.417666680936236e-05,0.010032224468886852,6.650183058809489e-05,0.9999334812164307,1,1
0.21878349781036377,0.00028429116355255246,0.7022943496704102,2.875933023460675e-05,0.07860904186964035,0.0002975709503516555,0.9997023940086365,1,2
0.008134111762046814,0.0004121697274968028,0.04268551245331764,1.6182651961571537e-05,0.9487519860267639,0.0001355366694042459,0.9998644590377808,1,3
0.009520876221358776,0.0029966768343001604,0.9867037534713745,0.0006005296600051224,0.00017815425235312432,0.0002863660338334739,0.9997135996818542,1,4
0.9427975416183472,0.023518064990639687,0.001927131088450551,0.031272247433662415,0.0004849218821618706,0.0006731442990712821,0.9993268251419067,1,5
0.9774135947227478,0.0012760652462020516,0.020123576745390892,0.0008807071717455983,0.00030593425617553294,0.002843140857294202,0.9971568584442139,1,6
0.9888301491737366,0.0003790701157413423,0.00015620644262526184,0.00043277358054183424,0.010201877914369106,0.0003601786447688937,0.9996398687362671,1,7
0.9468232989311218,0.006340852938592434,0.006469106767326593,0.0010378612205386162,0.03932897746562958,0.000828275631647557,0.9991717338562012,1,8
0.9992613196372986,0.00011192677629878744,0.00025528029073029757,3.623248994699679e-05,0.00033525159233249724,0.00029964608256705105,0.9997004270553589,1,9
0.9790136814117432,0.0006259639631025493,0.014529218897223473,0.00031280965777114034,0.005518333986401558,0.0039495802484452724,0.9960504174232483,1,10
0.015210269950330257,8.74277320690453e-05,0.004052764270454645,4.652884308598004e-05,0.980603039264679,0.0012991044204682112,0.9987008571624756,1,11
0.000143310462590307,3.61985848940094e-06,0.9973180890083313,0.002523549133911729,1.1468790034996346e-05,6.093344200053252e-05,0.9999390840530396,1,12
0.9218392372131348,0.003635755740106106,0.039816997945308685,0.03450535237789154,0.00020260558812879026,0.0003418095293454826,0.9996582269668579,1,13
0.02216867357492447,0.0006400344427675009,0.9693946242332458,0.0001712912489892915,0.007625441998243332,0.0009362007258459926,0.9990637898445129,1,14
