energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-7.0,0.0,1,6
-8.0,0.0,1,7
-9.0,0.0,1,8
-10.0,0.0,1,9
-11.0,0.0,1,10
-12.0,0.0,1,11
-13.0,0.0,1,12
-14.0,0.0,1,13
-15.0,0.0,1,14
-16.0,0.0,1,15
-16.0,0.0,1,16
-16.0,0.0,1,17
-17.0,0.0,1,18
-17.0,0.0,1,19
-17.0,0.0,1,20
-17.0,0.0,1,21
-17.0,0.0,1,22
-17.0,0.0,1,23
-17.0,0.0,1,24
-17.0,0.0,1,25
-17.0,0.0,1,26
-17.0,0.0,1,27
-17.0,0.0,1,28
-17.0,0.0,1,29
-17.0,0.0,1,30
-17.0,0.0,1,31
-17.0,0.0,1,32
-17.0,0.0,1,33
-17.0,0.0,1,34
-17.0,0.0,1,35
-17.0,0.0,1,36
-17.0,0.0,1,37
-17.0,0.0,1,38
-17.0,0.0,1,39
-17.0,0.0,1,40
-17.0,0.0,1,41
-17.0,0.0,1,42
-17.0,0.0,1,43
-17.0,0.0,1,44
-17.0,0.0,1,45
-17.0,0.0,1,46
-17.0,0.0,1,47
-17.0,0.0,1,48
-17.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-7.0,0.0,2,6
-7.0,0.0,2,7
-7.0,0.0,2,8
-8.0,0.0,2,9
-9.0,0.0,2,10
-9.0,0.0,2,11
-10.0,0.0,2,12
-11.0,0.0,2,13
-12.0,0.0,2,14
-12.0,0.0,2,15
-13.0,0.0,2,16
-14.0,0.0,2,17
-15.0,0.0,2,18
-16.0,0.0,2,19
-17.0,0.0,2,20
-18.0,0.0,2,21
-19.0,0.0,2,22
-20.0,0.0,2,23
-21.0,0.0,2,24
-21.0,0.0,2,25
-21.0,0.0,2,26
-21.0,0.0,2,27
-21.0,0.0,2,28
-21.0,0.0,2,29
-21.0,0.0,2,30
-21.0,0.0,2,31
-21.0,0.0,2,32
-21.0,0.0,2,33
-21.0,0.0,2,34
-21.0,0.0,2,35
-22.0,0.0,2,36
-23.0,0.0,2,37
-24.0,0.0,2,38
-24.0,0.0,2,39
-24.0,0.0,2,40
-24.0,0.0,2,41
