episode,step,total_reward
200, 9950, -183.987919
400, 19950, -194.733651
600, 29950, -191.199067
800, 39950, -186.922033
1000, 49950, -184.066712
1200, 59950, -417.051419
1400, 69950, -296.507995
1600, 79950, -151.725266
1800, 89950, -136.669660
2000, 99950, -125.095043
2200, 109950, -125.232060
2400, 119950, -121.607745
2600, 129950, -139.393968
2800, 139950, -124.257551
3000, 149950, -132.021424
3200, 159950, -136.811045
3400, 169950, -126.551478
3600, 179950, -109.232259
3800, 189950, -126.946690
4000, 199950, -113.810161
4200, 209950, -118.770245
4400, 219950, -114.877075
4600, 229950, -122.244291
4800, 239950, -101.799984
5000, 249950, -122.330585
5200, 259950, -110.594317
5400, 269950, -123.503303
5600, 279950, -102.936138
5800, 289950, -97.042341
6000, 299950, -92.214148
6200, 309950, -86.408726
6400, 319950, -96.944945
6600, 329950, -88.310131
6800, 339950, -89.250678
7000, 349950, -81.539444
7200, 359950, -86.649491
7400, 369950, -85.134246
7600, 379950, -77.730670
7800, 389950, -73.091852
8000, 399950, -75.615458
8200, 409950, -83.976962
8400, 419950, -74.056948
8600, 429950, -87.733426
8800, 439950, -85.785829
9000, 449950, -80.923565
9200, 459950, -72.816834
9400, 469950, -84.113428
9600, 479950, -85.726204
9800, 489950, -79.734065
10000, 499950, -88.516677
10200, 509950, -88.149247
10400, 519950, -91.268393
10600, 529950, -79.287131
10800, 539950, -81.912604
11000, 549950, -79.267928
11200, 559950, -80.795622
11400, 569950, -79.123240
11600, 579950, -83.500119
11800, 589950, -87.530041
12000, 599950, -78.585030
12200, 609950, -80.664676
12400, 619950, -67.255776
12600, 629950, -79.551332
12800, 639950, -64.729319
13000, 649950, -73.026436
13200, 659950, -76.136012
13400, 669950, -74.260444
13600, 679950, -68.894649
13800, 689950, -66.661985
14000, 699950, -72.986998
14200, 709950, -78.761577
14400, 719950, -70.307744
14600, 729950, -71.636618
14800, 739950, -72.260389
15000, 749950, -69.698250
15200, 759950, -62.370503
15400, 769950, -68.436217
15600, 779950, -83.630877
15800, 789950, -68.415178
16000, 799950, -65.740116
16200, 809950, -69.549276
16400, 819950, -66.203086
16600, 829950, -64.864767
16800, 839950, -66.823102
17000, 849950, -74.151643
17200, 859950, -66.913198
17400, 869950, -85.767752
17600, 879950, -64.710445
17800, 889950, -61.216074
18000, 899950, -67.901210
18200, 909950, -69.884114
18400, 919950, -65.208017
18600, 929950, -57.437213
18800, 939950, -59.572301
19000, 949950, -63.552167
19200, 959950, -60.095647
19400, 969950, -61.972268
19600, 979950, -63.110770
19800, 989950, -65.183579
20000, 999950, -76.669177
