episode,step,total_reward
200, 9950, -371.340593
400, 19950, -367.822097
600, 29950, -388.166510
800, 39950, -340.500140
1000, 49950, -357.434505
1200, 59950, -1207.529949
1400, 69950, -542.242802
1600, 79950, -415.336816
1800, 89950, -268.582430
2000, 99950, -200.958187
2200, 109950, -235.902877
2400, 119950, -224.290923
2600, 129950, -216.090495
2800, 139950, -217.986863
3000, 149950, -220.142858
3200, 159950, -219.888284
3400, 169950, -206.535842
3600, 179950, -183.089053
3800, 189950, -188.407537
4000, 199950, -192.794693
4200, 209950, -173.581715
4400, 219950, -175.633880
4600, 229950, -187.295587
4800, 239950, -175.088909
5000, 249950, -178.619291
5200, 259950, -179.404713
5400, 269950, -179.103711
5600, 279950, -157.490626
5800, 289950, -174.571273
6000, 299950, -158.947680
6200, 309950, -144.228312
6400, 319950, -155.829980
6600, 329950, -149.423768
6800, 339950, -152.700776
7000, 349950, -148.587438
7200, 359950, -143.244009
7400, 369950, -143.920598
7600, 379950, -151.860737
7800, 389950, -130.991082
8000, 399950, -126.449361
8200, 409950, -143.472020
8400, 419950, -145.235409
8600, 429950, -121.646753
8800, 439950, -132.260570
9000, 449950, -129.100046
9200, 459950, -123.223797
9400, 469950, -130.424953
9600, 479950, -119.458490
9800, 489950, -115.830568
10000, 499950, -107.685071
10200, 509950, -113.613787
10400, 519950, -112.420430
10600, 529950, -104.183300
10800, 539950, -113.621856
11000, 549950, -105.332053
11200, 559950, -109.489575
11400, 569950, -102.005971
11600, 579950, -106.220263
11800, 589950, -110.071615
12000, 599950, -106.898272
12200, 609950, -103.764405
12400, 619950, -102.263451
12600, 629950, -102.585122
12800, 639950, -102.785845
13000, 649950, -95.163652
13200, 659950, -105.964670
13400, 669950, -89.222895
13600, 679950, -94.142582
13800, 689950, -94.833231
14000, 699950, -94.035104
14200, 709950, -96.818087
14400, 719950, -89.507509
14600, 729950, -99.883720
14800, 739950, -99.314890
15000, 749950, -100.566909
15200, 759950, -100.233177
15400, 769950, -97.438937
15600, 779950, -96.001211
15800, 789950, -93.687099
16000, 799950, -99.944336
16200, 809950, -96.092695
16400, 819950, -92.539926
16600, 829950, -98.482452
16800, 839950, -93.235393
17000, 849950, -95.738500
17200, 859950, -94.362601
17400, 869950, -90.659622
17600, 879950, -106.140471
17800, 889950, -108.480502
18000, 899950, -94.110045
18200, 909950, -103.814850
18400, 919950, -96.711734
18600, 929950, -87.291971
18800, 939950, -108.380198
19000, 949950, -103.133009
19200, 959950, -93.382170
19400, 969950, -88.263217
19600, 979950, -97.646050
19800, 989950, -84.968971
20000, 999950, -88.635531
20200, 1009950, -95.381820
20400, 1019950, -85.721712
20600, 1029950, -88.033199
20800, 1039950, -89.149091
21000, 1049950, -91.658355
21200, 1059950, -89.469426
21400, 1069950, -85.436481
21600, 1079950, -89.196181
21800, 1089950, -87.151130
22000, 1099950, -84.035632
22200, 1109950, -84.013894
22400, 1119950, -86.720485
22600, 1129950, -86.752259
22800, 1139950, -83.840449
23000, 1149950, -77.537750
23200, 1159950, -81.935580
23400, 1169950, -78.698552
23600, 1179950, -97.249407
23800, 1189950, -84.007501
24000, 1199950, -89.248215
24200, 1209950, -75.615060
24400, 1219950, -75.369629
24600, 1229950, -85.014795
24800, 1239950, -86.793723
25000, 1249950, -93.748286
25200, 1259950, -79.382577
25400, 1269950, -73.456949
25600, 1279950, -73.884878
25800, 1289950, -77.572087
26000, 1299950, -92.511716
26200, 1309950, -88.368703
26400, 1319950, -87.160491
26600, 1329950, -79.703641
26800, 1339950, -84.210029
27000, 1349950, -73.898136
27200, 1359950, -81.418617
27400, 1369950, -78.651721
27600, 1379950, -82.749360
27800, 1389950, -71.764872
28000, 1399950, -83.233758
28200, 1409950, -71.420797
28400, 1419950, -77.002195
28600, 1429950, -69.051082
28800, 1439950, -82.759493
29000, 1449950, -78.486909
29200, 1459950, -73.748011
29400, 1469950, -84.928343
29600, 1479950, -79.048340
29800, 1489950, -80.303456
30000, 1499950, -79.840699
30200, 1509950, -88.181984
30400, 1519950, -78.794811
30600, 1529950, -79.617185
30800, 1539950, -91.332927
31000, 1549950, -80.259386
31200, 1559950, -82.850187
31400, 1569950, -73.759568
31600, 1579950, -76.431630
31800, 1589950, -73.852184
32000, 1599950, -74.677660
32200, 1609950, -83.751761
32400, 1619950, -73.887734
32600, 1629950, -76.902720
32800, 1639950, -76.877115
33000, 1649950, -77.201104
33200, 1659950, -81.788564
33400, 1669950, -84.672154
33600, 1679950, -75.096228
33800, 1689950, -82.075357
34000, 1699950, -75.568428
34200, 1709950, -72.425855
34400, 1719950, -76.536077
34600, 1729950, -82.323093
34800, 1739950, -78.438749
35000, 1749950, -76.377165
35200, 1759950, -83.621809
35400, 1769950, -74.450099
35600, 1779950, -82.205817
35800, 1789950, -62.459212
36000, 1799950, -65.608903
36200, 1809950, -78.269689
36400, 1819950, -83.940710
36600, 1829950, -73.436697
36800, 1839950, -65.274913
37000, 1849950, -77.939227
37200, 1859950, -72.167928
37400, 1869950, -71.532524
37600, 1879950, -81.890598
37800, 1889950, -76.781835
38000, 1899950, -65.900817
38200, 1909950, -73.743048
38400, 1919950, -79.358367
38600, 1929950, -76.357879
38800, 1939950, -79.683987
39000, 1949950, -70.865136
39200, 1959950, -68.335590
39400, 1969950, -78.950678
39600, 1979950, -78.932818
39800, 1989950, -85.831633
40000, 1999950, -71.559488
