episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -82.64166348288832, -88.09567379016627, -83.29830802713822, -78.94255200402563
2000, 99950, -218.4470395322946, -130.0010364868964, -251.60363331623486, -181.0315901654819
3000, 149950, -64.16255789098513, -62.49470846141965, -70.35215041194768, -66.87838439822752
4000, 199950, -56.12582508213023, -57.36196356955894, -64.48572258871091, -53.94052421443715
5000, 249950, -55.06579794085183, -54.93985675371973, -58.53241550110791, -50.13877693593137
6000, 299950, -54.57304585151511, -52.82483771013266, -56.78988139950907, -52.906331317101696
7000, 349950, -54.039450539419974, -46.56509161480055, -51.458878360177806, -51.39626099547807
8000, 399950, -53.02898438759349, -45.49639987551529, -49.3398938219319, -47.644985045699215
9000, 449950, -49.588810421925835, -41.52992005635537, -48.489815876620696, -48.189024483452215
10000, 499950, -50.92916285155336, -42.1456080229692, -47.64482981440929, -46.16450031323642
11000, 549950, -45.525690988398026, -37.503688113134835, -44.65666361800864, -42.28172740075083
12000, 599950, -41.95221434867021, -34.58770582952649, -41.28183567140651, -37.17538628664934
13000, 649950, -39.965789436625215, -32.70667586104739, -37.910186461124006, -32.84702588058382
14000, 699950, -37.69469874340814, -32.07245407291585, -39.17451925936414, -32.634319809259296
15000, 749950, -38.16289022090626, -32.235438786732786, -39.385686737878615, -34.00802713022066
16000, 799950, -35.893794695431815, -32.659215151446325, -36.75340090510657, -33.49479691062434
17000, 849950, -33.676209883832136, -32.106993358557915, -41.05807539388817, -33.792412645322536
18000, 899950, -35.719637167572316, -29.57363076212245, -35.22725871527295, -31.630555141376757
19000, 949950, -36.15224773597304, -29.02883461609461, -37.94897431677641, -31.55235123114056
20000, 999950, -43.10298505819302, -29.367639143401625, -37.7070712013607, -31.17147176023575
21000, 1049950, -37.397609501598055, -26.985388699331075, -33.306501285891265, -29.97631559291616
22000, 1099950, -38.13364834933485, -28.553188844052354, -38.36435348850863, -38.45780798746676
23000, 1149950, -37.68076291756579, -27.823526309812234, -55.71489561671867, -32.844968897014375
24000, 1199950, -40.025189583480724, -26.498038890989875, -40.46326788834071, -33.934584032818485
25000, 1249950, -36.23886814438719, -26.024199040578168, -32.74364910959583, -28.93269316924808
26000, 1299950, -36.36358176919926, -24.199273975772414, -28.613142705613217, -37.23771898335558
27000, 1349950, -39.16873923452807, -24.378021854043617, -31.013941737267903, -30.35991679707876
28000, 1399950, -34.72827083750349, -25.000697661378318, -44.556741565470844, -28.934509939221368
29000, 1449950, -33.04886584212232, -24.51166530189843, -30.183855379731504, -29.195807041260394
30000, 1499950, -28.66519338382563, -23.575148278997396, -39.55757762762901, -29.015518387541654
31000, 1549950, -30.267938691359063, -24.405150197166698, -32.16989990551472, -27.936348180145608
32000, 1599950, -36.46503175478161, -24.1582366432607, -33.54125749491606, -30.883552815862867
33000, 1649950, -32.63043308782856, -20.988413163937334, -31.423209831351013, -25.384076120831427
34000, 1699950, -35.433688598861906, -25.37269890198289, -32.685999822820314, -26.253882692477138
35000, 1749950, -28.226296809660454, -23.433906849975493, -39.16041438490304, -31.40116972528337
36000, 1799950, -29.423020103445737, -22.39022215350346, -32.15800705801632, -25.74134501881964
37000, 1849950, -28.878166243600855, -22.929542312444948, -28.300861397301254, -25.881159592994205
38000, 1899950, -29.572017308108506, -22.98522557150523, -32.749204173623305, -26.040047813669226
39000, 1949950, -32.7460766522171, -24.878520041534678, -32.246014470523434, -29.744274805174175
40000, 1999950, -32.30223633681247, -23.89013407851453, -32.742275089984226, -28.71105288918657
