episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -21.01005025125628, -0.4824120603015075, -10.936080402010049, -22.597989949748744, -0.4371859296482412, -11.744824120603019
400, 19950, -21.435, -0.46, -11.087900000000001, -22.835, -0.455, -11.739999999999995
600, 29950, -21.99, -0.395, -11.336999999999994, -23.48, -0.525, -12.114200000000006
800, 39950, -21.285, -0.485, -11.103600000000002, -22.945, -0.53, -11.957000000000004
1000, 49950, -21.61, -0.395, -11.2763, -22.89, -0.485, -11.842500000000005
1200, 59950, -25.525, -0.54, -13.188100000000002, -25.735, -0.585, -13.341100000000006
1400, 69950, -20.75, -0.56, -11.601099999999999, -26.04, -0.735, -14.54650000000001
1600, 79950, -8.195, -0.405, -4.916, -28.55, -0.505, -14.7526
1800, 89950, -11.14, -0.475, -5.841200000000002, -10.665, -0.18, -5.516299999999998
2000, 99950, -10.805, -0.315, -5.6994, -4.97, -0.115, -2.7108999999999996
2200, 109950, -9.96, -0.19, -5.320799999999999, -10.15, -0.21, -5.115399999999998
2400, 119950, -11.91, -0.19, -6.163599999999999, -5.485, -0.175, -3.102399999999999
2600, 129950, -13.57, -0.22, -6.9875000000000025, -8.125, -0.195, -4.478999999999999
2800, 139950, -13.58, -0.18, -6.768400000000002, -11.13, -0.245, -5.7129999999999965
3000, 149950, -15.715, -0.31, -7.998399999999997, -6.545, -0.22, -3.710599999999998
3200, 159950, -17.66, -0.305, -9.045000000000007, -6.11, -0.205, -3.3344
3400, 169950, -18.6, -0.395, -10.041200000000002, -8.4, -0.295, -4.461799999999999
3600, 179950, -24.34, -0.4, -12.944100000000006, -9.565, -0.325, -5.289100000000001
3800, 189950, -29.25, -0.69, -15.797100000000011, -6.385, -0.28, -3.484000000000001
4000, 199950, -16.645, -0.405, -8.966400000000002, -17.345, -0.5, -9.1154
4200, 209950, -16.07, -0.435, -8.415299999999995, -19.23, -0.53, -9.853600000000005
4400, 219950, -17.465, -0.58, -10.441799999999999, -34.86, -0.78, -17.6211
4600, 229950, -23.215, -0.46, -12.074100000000003, -32.38, -0.72, -16.467099999999988
4800, 239950, -26.47, -0.505, -13.326400000000001, -32.765, -0.715, -16.65920000000001
5000, 249950, -26.2, -0.645, -14.136099999999994, -46.625, -0.895, -23.486200000000007
5200, 259950, -29.86, -0.63, -15.766599999999997, -46.415, -0.89, -23.314700000000002
