episode,step,agent0_rew,agent1_rew
200, 9950, -88.4932129486654, -78.02946826374824
400, 19950, -90.85449724325707, -93.67097036818716
600, 29950, -89.51863418860718, -76.64029708934173
800, 39950, -89.89448464121797, -96.07566448571433
1000, 49950, -92.64297455648386, -91.66569483676702
1200, 59950, -189.57230555346024, -538.1007509050824
1400, 69950, -126.01448130677619, -143.364574402
1600, 79950, -68.96067060163921, -82.81775623658487
1800, 89950, -68.2681269686132, -66.2652227459935
2000, 99950, -60.93457130517426, -68.38567313545916
2200, 109950, -60.60888794121769, -62.966919930084714
2400, 119950, -53.97737088375026, -47.41521099166267
2600, 129950, -65.94376876950462, -58.357070899250694
2800, 139950, -80.38207244989344, -68.44252478831193
3000, 149950, -53.901468619744804, -52.50613180582909
3200, 159950, -60.65109113476099, -59.14831141624934
3400, 169950, -57.83910822883935, -54.00254760028009
3600, 179950, -60.65905105320286, -66.94390317764038
3800, 189950, -53.77951253714484, -48.701787920857114
4000, 199950, -49.485541150323385, -48.97724052198644
4200, 209950, -42.312950253163784, -40.0168306473033
4400, 219950, -42.037286733314716, -41.85999938142248
4600, 229950, -40.65382121760757, -40.041151859950226
4800, 239950, -40.837655522785106, -41.493888789986755
5000, 249950, -37.38167294285166, -41.26740748128226
5200, 259950, -41.750230765383755, -41.08634033771418
5400, 269950, -37.058322693391865, -39.32037601882307
5600, 279950, -38.05630188519085, -39.53907043493134
5800, 289950, -51.73776707080902, -46.5519468132858
6000, 299950, -38.16653432680957, -37.384806856877105
6200, 309950, -37.26970969172199, -38.38492853772104
6400, 319950, -48.052934309559475, -41.760262376591626
6600, 329950, -35.26275836779161, -38.40099953786943
6800, 339950, -31.67415986694006, -32.669278056056356
7000, 349950, -35.97348761502647, -34.564209650945614
7200, 359950, -34.76014725377852, -37.143253950099144
7400, 369950, -32.344640913242436, -33.716417139095
7600, 379950, -36.27134063559689, -31.839332500541612
7800, 389950, -33.99125054331404, -35.367503427173794
8000, 399950, -31.316688632962432, -32.50558102833504
8200, 409950, -30.67333922345189, -34.644568962040765
8400, 419950, -31.549664132536595, -37.03944771501094
8600, 429950, -32.437687361590164, -33.21021095451037
8800, 439950, -27.880219153731733, -31.973793229777797
9000, 449950, -31.402945498887583, -32.59727919287264
9200, 459950, -35.07740997440575, -31.859982019971618
9400, 469950, -28.516563840857554, -27.344528829437248
9600, 479950, -27.623225257143233, -29.49042568152007
9800, 489950, -32.213673302225914, -31.145089029068778
10000, 499950, -30.60478340860051, -31.879805975715808
10200, 509950, -33.15935018839873, -35.201373764726654
10400, 519950, -28.777150282860877, -29.49843374633768
10600, 529950, -26.13903904175613, -28.59796353701746
10800, 539950, -27.881295138815286, -30.12874401274499
11000, 549950, -28.479137793808306, -31.471143709545586
11200, 559950, -31.106313451800702, -38.109888838104396
11400, 569950, -30.04603974569878, -34.95745750014808
11600, 579950, -27.278193523909014, -29.53929564224005
11800, 589950, -24.70632814099633, -29.194542654155658
12000, 599950, -27.528184511848277, -31.46544061891992
12200, 609950, -24.833422824011368, -27.756941135042005
12400, 619950, -26.95640082069344, -30.54148227924148
12600, 629950, -28.385926109791363, -30.854904432979048
12800, 639950, -30.535964331811964, -32.95701267602498
13000, 649950, -26.53613487737387, -27.42412301389116
13200, 659950, -33.493348714178936, -36.169903105401794
13400, 669950, -29.23075369342545, -32.157334205854156
13600, 679950, -30.51814577059854, -31.18011297345852
13800, 689950, -25.88850720618151, -28.427834362381624
14000, 699950, -33.898935610440816, -35.20406526401328
14200, 709950, -24.90895776784868, -28.586682898274816
14400, 719950, -27.33893341213455, -31.577856608705634
14600, 729950, -28.226832397310055, -31.675505586360952
14800, 739950, -31.05574740473982, -33.665721477185365
15000, 749950, -22.86628369593037, -26.081863470790466
15200, 759950, -25.357492312624068, -28.363989264030078
15400, 769950, -29.00192800575176, -32.89335165005253
15600, 779950, -26.772345650593014, -29.555242330790676
15800, 789950, -26.20541932304367, -28.966028565499517
16000, 799950, -28.311895733066606, -31.80384978848809
16200, 809950, -24.196827866078102, -27.67580514310339
16400, 819950, -29.472131136074196, -34.32343028566126
16600, 829950, -28.389313938107666, -31.757339121587165
16800, 839950, -24.402873978250263, -27.842623844964532
17000, 849950, -25.523468157035232, -29.434410497268633
17200, 859950, -23.34555959973846, -27.67320433845808
17400, 869950, -30.57716559720073, -31.297272191811427
17600, 879950, -28.26979702062941, -29.541609669264552
17800, 889950, -25.775628329848118, -29.06223716911947
18000, 899950, -23.512630947379353, -28.91444401858983
18200, 909950, -25.390953801617687, -28.78696589134498
18400, 919950, -26.11868708114465, -30.246284224186248
18600, 929950, -29.944179811316673, -31.50093273051553
18800, 939950, -25.820804791020397, -29.542452578173606
19000, 949950, -31.37483767555005, -35.698610790129806
19200, 959950, -27.093562818063166, -29.947925694496398
19400, 969950, -27.20895743746407, -29.092654139115744
19600, 979950, -22.59360215962413, -27.518204981326697
19800, 989950, -25.019877545901537, -28.428830896286605
20000, 999950, -24.44568886230667, -26.988593096253858
