episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -77.96214603070902, -80.92927937249648, -95.09517448377385, -77.00822212229646
400, 19950, -80.26911376781955, -71.62776034209288, -96.58211533492693, -73.11717796911067
600, 29950, -79.09321936757024, -76.7513031661477, -88.98561705811859, -79.37580313224079
800, 39950, -83.95211869511313, -74.03534859963143, -90.19673250061176, -80.01097945676011
1000, 49950, -81.09349858570366, -72.74130770160815, -98.67000226017224, -76.71051314576641
1200, 59950, -483.68890984028707, -259.8107682570097, -134.5212645472325, -110.1988871815729
1400, 69950, -96.45981974871047, -78.67367775150642, -68.24442415521904, -199.62180288253413
1600, 79950, -76.83938992578554, -69.54534649476888, -92.87686238143502, -106.79369131247111
1800, 89950, -74.3095906101814, -75.15782087631278, -69.75032965859897, -74.1476446807753
2000, 99950, -65.43683903108145, -71.93189227054486, -59.211367307960806, -56.681643203211515
2200, 109950, -59.09866284218417, -66.29220304481073, -54.03827975786895, -56.99621557578274
2400, 119950, -71.0240721330636, -72.18542280204554, -50.23148137314216, -52.9036030600315
2600, 129950, -48.83849423206731, -46.989616042057385, -32.2434597218862, -40.68336241748796
2800, 139950, -48.83796761981943, -44.704677434445514, -30.979205400901048, -33.736436719029946
3000, 149950, -47.81830768273949, -46.44688582986337, -30.356682253881118, -34.07291821166077
3200, 159950, -36.573281782203274, -43.96442897861785, -28.16256159944146, -30.91288777210615
3400, 169950, -35.347976627801856, -39.67324085926262, -26.93099588725077, -28.08165442635375
3600, 179950, -35.449457504018284, -36.3119838551209, -25.342115846272623, -28.406193454816258
3800, 189950, -37.68064475534013, -37.95716139751998, -29.873845027186167, -27.927496211175576
4000, 199950, -31.20566985272376, -37.486915815389736, -27.704487597360867, -26.434286518896673
4200, 209950, -29.44765131767253, -31.16331044694248, -24.227960586709205, -25.59606636299553
4400, 219950, -34.804489232245345, -34.048188910143764, -28.821220228902604, -25.46863561349088
4600, 229950, -34.51087823188975, -31.959072141015483, -26.81420190146736, -26.89933440055151
4800, 239950, -31.711996508959093, -30.1497138644253, -24.288410554151437, -24.452624396130613
5000, 249950, -32.73853441904216, -31.35789801323599, -25.520096055243563, -25.358394285075164
5200, 259950, -31.86937314331305, -29.192984173656342, -24.036318909519924, -24.2798200288336
5400, 269950, -28.5812617410858, -29.242502652126536, -24.75171446769912, -24.061277952472487
5600, 279950, -25.86968382030468, -26.423738441489878, -22.153191485600008, -23.548669015806237
5800, 289950, -28.588688735477863, -28.434370647989958, -24.587737481976866, -25.783678134757075
6000, 299950, -29.014611373771167, -26.241464034025057, -23.970683222374223, -24.520702116438407
6200, 309950, -27.591253198716185, -30.99776772185778, -24.244655369896595, -24.70836878637826
6400, 319950, -28.26630148014846, -27.221078839108262, -24.86132587754235, -24.844232753661185
6600, 329950, -27.116196275464517, -28.98682850713808, -24.89637896555353, -24.521967294090647
6800, 339950, -24.645874413460096, -25.368243309814815, -24.10481713878123, -23.01786441403283
7000, 349950, -27.42974809469125, -27.424928549864788, -25.54178690423313, -25.38242028773668
7200, 359950, -26.420925725488914, -27.089961093301554, -23.89779323467276, -24.010148256248044
7400, 369950, -23.724837892290406, -23.24310198418426, -22.408152961239818, -21.679454227619864
7600, 379950, -25.78716430995587, -27.512189978237974, -23.981375360000374, -22.986103716976437
7800, 389950, -24.54403713019527, -28.767227524230147, -24.387500121968984, -24.863830994339267
8000, 399950, -23.121950607185664, -23.712413519657222, -24.134350026176243, -24.691770459060848
8200, 409950, -26.169834026828767, -24.478124383768776, -23.617401240758525, -24.528905069591193
8400, 419950, -25.719911278701847, -27.368218720019655, -24.710807715404155, -26.03859954930125
8600, 429950, -26.1450380605737, -25.16929722503219, -24.70718345041744, -25.01114274242431
8800, 439950, -25.155820180661095, -23.537487827683726, -23.81096623616444, -25.080012973976764
9000, 449950, -23.590976521526667, -20.425374035684094, -21.853869582304057, -22.62040076523486
9200, 459950, -24.258218387694754, -21.645889562764687, -21.888649268648567, -21.914583816226223
9400, 469950, -23.58428844711625, -23.290916537501243, -23.90272055706645, -22.549400298839892
9600, 479950, -25.903336704266334, -24.089885704081553, -25.153738258964317, -23.89589762125294
9800, 489950, -24.545174093663828, -23.234874341545876, -24.063209038363198, -23.70513366787347
10000, 499950, -23.289295031927807, -21.51482683312106, -22.224316844046015, -21.73545217703644
10200, 509950, -24.57642064579505, -24.036611130473013, -25.059768825166042, -26.001044282104814
10400, 519950, -24.01108220049524, -22.9630582910106, -24.386713883110225, -23.5721639547755
10600, 529950, -23.742589465257357, -24.128679298070566, -23.545700602010648, -22.7295706615368
10800, 539950, -22.142025734067666, -20.884903097276993, -22.642843527973927, -21.152645556780207
11000, 549950, -23.817091816348228, -23.61708165028048, -23.960722450538523, -22.881532529723273
11200, 559950, -22.564284903127227, -21.914272351806144, -23.900924378686298, -21.899784049268078
11400, 569950, -24.168095096331417, -23.671967153803017, -25.3650021329369, -24.758316782353912
11600, 579950, -21.95543178108543, -22.96041552760708, -23.403010972009362, -22.642589386051114
11800, 589950, -22.597645320630654, -23.458429897413613, -22.896582010040675, -22.22735487779465
12000, 599950, -20.66904710582425, -21.04667714751011, -22.171989264276682, -20.39714508460569
12200, 609950, -21.75741758113681, -24.715211596261415, -21.320489729500412, -21.33271253092476
12400, 619950, -21.051364313986642, -21.483509744046223, -22.63934117938507, -23.272665498429138
12600, 629950, -21.91133095151076, -21.49365445414061, -22.076884614976382, -20.37384232265252
12800, 639950, -21.885177655470926, -22.140672511761803, -21.973789805784037, -20.906040084239873
13000, 649950, -22.991997632998547, -21.616663985427063, -22.627556544141058, -21.9000050837846
13200, 659950, -20.182870550055984, -20.605882553852226, -19.28615638865685, -20.614942541198225
13400, 669950, -22.562590362912644, -21.858450486442973, -21.840975897171887, -20.963598488596336
13600, 679950, -20.94547277846236, -22.710994909411458, -20.43665305415635, -21.67173307080111
13800, 689950, -20.20669305972201, -22.21913757499111, -20.758035141954732, -21.265782816880417
14000, 699950, -21.93145934494946, -22.080647947305877, -20.408219120538536, -21.334974592836826
14200, 709950, -22.02774181359212, -22.989449539768685, -22.729349105905836, -21.570518425578513
14400, 719950, -20.3085799386826, -19.791569314649696, -19.90996185611648, -20.002053969346225
14600, 729950, -20.62170286853968, -20.986221261985765, -20.585546017546736, -22.251841672870814
14800, 739950, -23.616678331601662, -22.551087777807798, -24.017622943499692, -22.35770089619317
15000, 749950, -19.731643227006465, -20.93462869926886, -19.65674112650637, -20.394983795512804
15200, 759950, -19.091832379424872, -21.72958420679256, -19.720627281209318, -19.69815609994242
15400, 769950, -19.35781125329498, -20.55553000897135, -19.45595296039215, -19.813259153875507
15600, 779950, -21.055116863227468, -20.419894942550055, -19.838489132823085, -20.509877681219105
15800, 789950, -18.59775968158554, -18.680226904480186, -19.521906782653815, -18.7976896346991
16000, 799950, -19.931349701285274, -20.0495094638221, -18.483267763701946, -19.73243330108571
16200, 809950, -20.37715835468757, -20.74297051862883, -20.550920808612638, -20.003448303684003
16400, 819950, -20.896894156843736, -21.72119350737794, -21.488748103690952, -20.14019472851119
16600, 829950, -20.982144234008718, -21.511550744214674, -21.34813230572199, -21.875438801810642
16800, 839950, -22.649714825374513, -23.136499004064728, -21.547542033841584, -21.790352673791105
17000, 849950, -20.772893610781875, -21.03375357399743, -19.435557766897954, -20.97616384344274
17200, 859950, -19.25414636583299, -17.93649087815986, -18.771227452169708, -18.77086115338622
17400, 869950, -20.64177077664039, -21.107505190448638, -21.238595871728712, -21.575449006719573
17600, 879950, -20.950663204514548, -21.595564898654548, -21.593525806462402, -20.91489327314277
17800, 889950, -18.935107385434083, -22.097226456412695, -19.81167046688325, -19.518110598274436
18000, 899950, -21.284146504142218, -21.15156494525734, -21.77799128243555, -21.509456834490397
18200, 909950, -19.006923199013713, -19.460297082949463, -20.368868362958214, -20.070870978102956
18400, 919950, -19.85953852235701, -19.677001060827834, -19.90999678660111, -20.408259735627734
18600, 929950, -18.69998220413798, -18.654068984486134, -17.719380674091965, -19.674190862926118
18800, 939950, -19.204967335378015, -19.39967538442818, -18.286847364699096, -19.264229769146517
19000, 949950, -19.219656057190498, -19.39861172380199, -19.122819579159046, -20.46198874979965
19200, 959950, -17.701934866249957, -20.28808820687814, -19.930379578937277, -19.8782876686925
19400, 969950, -20.8809410891739, -19.515265392200817, -19.75295300681549, -20.241441641173882
19600, 979950, -19.91192818384772, -19.289270083330617, -18.506299277226084, -20.577246947071316
19800, 989950, -19.542907735877296, -20.574735450823812, -20.323334429486152, -19.82535616368218
20000, 999950, -21.261241108867498, -20.26375669706077, -21.525072098963477, -20.529652522706055
20200, 1009950, -17.824509438696612, -20.190183330932395, -19.59991131249688, -19.82387885598007
20400, 1019950, -17.239141674942324, -18.408555951728093, -17.481138661783184, -19.485175486975763
20600, 1029950, -19.365744629406404, -20.02266917910305, -19.331830779396977, -19.58331022088345
20800, 1039950, -19.81288834506327, -20.097550229201133, -18.248133123961885, -20.662993930045133
21000, 1049950, -16.993045240487135, -17.202211670079663, -16.471085102937543, -17.74036633302291
21200, 1059950, -18.922747566668065, -18.82793207487897, -19.02052085818044, -19.43282820908666
21400, 1069950, -19.833907885144857, -18.784220187441342, -19.4256132572681, -19.47534648471939
21600, 1079950, -19.298475069129836, -19.246282991134475, -19.017673694630794, -19.794295622354863
21800, 1089950, -18.311665032817064, -18.805562218870662, -18.532724014678312, -19.07258593304488
22000, 1099950, -18.97880429871627, -18.427496129436197, -18.256679054551146, -19.693400736058514
22200, 1109950, -20.23156804289738, -19.87350362765048, -20.744751782702618, -22.039997793238598
22400, 1119950, -17.696114808525852, -17.452045613085875, -18.32369274202746, -19.87055768585753
22600, 1129950, -17.980635662114715, -18.231668018215128, -19.75408354503576, -19.658617262999147
22800, 1139950, -17.984794460717644, -17.990089120622105, -19.931802003237372, -20.805618924331302
23000, 1149950, -17.07634838023434, -17.890182629229077, -20.101898667681084, -19.400226741268746
23200, 1159950, -21.417936766397712, -21.493140389103566, -22.429435969260194, -23.483437011059213
23400, 1169950, -15.400975216185216, -15.438098738895674, -16.540324016409553, -18.260013314809918
23600, 1179950, -16.36437106448429, -17.876583771469026, -18.855178736860967, -18.88674206610744
23800, 1189950, -16.126952484420123, -17.46305860346457, -18.005009758810687, -18.765420396716806
24000, 1199950, -19.37370757533855, -20.12537940882529, -23.05853170917727, -21.73507938518851
24200, 1209950, -19.302646778163986, -20.73097387123772, -20.354852870403185, -20.62504026800627
24400, 1219950, -17.578527328613774, -17.493589389001365, -19.762340318394905, -19.570923983559755
24600, 1229950, -14.986058223441978, -16.312163356434684, -18.004391159252897, -17.362238198626983
24800, 1239950, -17.72893406849113, -17.948291875802976, -19.546948251418257, -18.829452251545785
25000, 1249950, -17.860194183506803, -18.089992804605828, -19.42647510972497, -18.60984535037099
25200, 1259950, -14.830105495729331, -15.678104901981323, -16.990682861988144, -18.222411987957813
25400, 1269950, -17.167686648520597, -18.343356925470584, -19.398341690267614, -19.787481301355744
25600, 1279950, -16.059700323291757, -17.007489758636684, -19.673437850716432, -18.529882260042278
25800, 1289950, -23.342896702329522, -21.793889313532972, -24.39966180077891, -25.504185013495896
26000, 1299950, -18.579478082014266, -18.416793871625618, -20.86735243588748, -20.9253114424916
26200, 1309950, -17.033784746148616, -17.262160023000735, -19.004794044522296, -19.199279782324687
26400, 1319950, -17.32783023059557, -19.030290024503696, -20.035885515716327, -21.728263716035993
26600, 1329950, -15.094564460216786, -16.56243842384943, -16.597201903161277, -18.37543185656679
26800, 1339950, -15.989187185324655, -17.74002486129053, -17.06524325413994, -21.66539921751725
27000, 1349950, -16.949045264867767, -17.82728480696579, -19.244836350318277, -19.457835345172995
27200, 1359950, -14.72689308415877, -15.863574447302108, -17.255585320618202, -17.939416710699174
27400, 1369950, -17.613240321727705, -18.633906341961364, -18.90522006806401, -20.625494342271327
27600, 1379950, -17.59141543558789, -18.63117146020246, -19.646407372603697, -19.797343266537524
27800, 1389950, -14.737988005948878, -16.39266561219858, -15.417495148168063, -17.721532053970737
28000, 1399950, -17.71129922723192, -19.410485820309162, -18.04785351126489, -19.973062455634523
28200, 1409950, -16.40541639994555, -16.202137430056986, -16.228012055757457, -18.860708191561738
28400, 1419950, -17.678134895773795, -17.183788318300678, -17.589147525358364, -18.36565224564401
28600, 1429950, -15.466188492188103, -15.804265853184914, -16.013491009312556, -17.57751603112001
28800, 1439950, -18.76254576200388, -19.128700698211777, -20.031252146031193, -19.862003384874786
29000, 1449950, -15.423438044539841, -14.231661329978742, -13.99893522389933, -16.03552395473251
