episode,step,agent0_rew,agent1_rew
100, 4950, -79.54421502229854, -82.49694130109347
200, 9950, -83.99576217653373, -89.99777748344486
300, 14950, -69.2039162700366, -84.14218724060103
400, 19950, -96.76439664586333, -79.11882685478628
500, 24950, -84.24049784507349, -80.69834196394126
600, 29950, -77.28328110750388, -70.87762891655154
700, 34950, -87.8374947297316, -83.60648059384312
800, 39950, -88.88046206803936, -83.26600551239484
900, 44950, -84.73918474918018, -75.43046545528199
1000, 49950, -72.92311962378056, -74.42576826352617
1100, 54950, -275.47259498224105, -498.71521286951116
1200, 59950, -78.04212393458653, -235.32801262193595
1300, 64950, -95.66705004750115, -62.869767707366734
1400, 69950, -107.19763570727467, -94.19294191069567
1500, 74950, -88.15966063991853, -89.45922082856382
1600, 79950, -78.37884715423543, -119.79949942876445
1700, 84950, -78.78291286371342, -64.03688888728212
1800, 89950, -73.8942475718469, -79.84622607237864
1900, 94950, -65.87385775737252, -65.8125803101399
2000, 99950, -55.11354064954949, -57.34555995453332
2100, 104950, -66.78113227899898, -68.27809789800929
2200, 109950, -54.77314472805971, -57.22469783418842
2300, 114950, -71.31383805023678, -78.51482473303268
2400, 119950, -67.57502318893546, -71.19860963960707
2500, 124950, -58.532299130933694, -56.545191688875654
2600, 129950, -46.29707647797113, -48.912896893060804
2700, 134950, -50.95030086031998, -53.69617038545486
2800, 139950, -52.73944005918037, -50.6273526224499
2900, 144950, -45.63573490045269, -45.93612124066467
3000, 149950, -55.435852375542346, -57.594530362759805
3100, 154950, -67.08641798238189, -62.16914930369791
3200, 159950, -84.08762560588329, -80.42631471890398
3300, 164950, -80.2005476909732, -72.9497531796573
3400, 169950, -81.5375716833661, -71.14813800891446
3500, 174950, -47.17180892972884, -48.85964085405837
3600, 179950, -47.33865918233914, -50.132953031168306
3700, 184950, -45.223473626363464, -47.56755049290669
3800, 189950, -60.35544019840875, -60.25626659958753
3900, 194950, -52.09486295098126, -54.663886379577214
4000, 199950, -50.04258442866758, -47.09985484257559
4100, 204950, -45.5851552696994, -44.98542547717273
4200, 209950, -44.70896794054418, -51.51679253486037
4300, 214950, -47.69650623147804, -41.976114688218644
4400, 219950, -45.66808352347049, -51.68798354135385
4500, 224950, -46.42901688063145, -53.74831624684908
4600, 229950, -54.60998006744336, -58.835401466471765
4700, 234950, -39.57049863314624, -48.54175312045131
4800, 239950, -36.295500950118, -52.19991977362768
4900, 244950, -38.49276036903505, -41.68745773545382
5000, 249950, -45.47805614841878, -56.786552395721316
5100, 254950, -37.91353089998614, -47.749738607216656
5200, 259950, -41.625791398569255, -55.7479523387275
5300, 264950, -36.84982298239647, -49.12933023587204
5400, 269950, -39.795262386279326, -53.306917299801555
5500, 274950, -37.86171030235107, -50.97404678924064
5600, 279950, -34.88859504932689, -47.00902084905557
5700, 284950, -38.214252187813656, -53.26149991537369
5800, 289950, -34.32150012595272, -51.132035494216154
5900, 294950, -41.280052600238804, -49.593927235265966
6000, 299950, -35.59174116038469, -51.786455118985614
6100, 304950, -32.205966446828235, -47.934832560014144
6200, 309950, -34.042055332789744, -43.951725657424625
6300, 314950, -34.22963105732208, -44.681161946695035
6400, 319950, -28.613645029372957, -42.374548734849576
6500, 324950, -35.30374746352708, -50.17673489248709
6600, 329950, -30.64794916937459, -39.49197550310774
6700, 334950, -30.132828806150815, -44.59706285487574
6800, 339950, -33.95432899642609, -43.961620921830026
6900, 344950, -36.30915158108518, -47.09869674269856
7000, 349950, -31.71868816589871, -47.95557583549855
7100, 354950, -31.18220661197897, -44.04105691151745
7200, 359950, -27.80489492687491, -36.12331672837397
7300, 364950, -34.950707764943, -45.37537863402076
7400, 369950, -33.57392333908167, -41.91376132040502
7500, 374950, -30.55355236690022, -36.43326420136136
7600, 379950, -30.512362727492356, -37.91408112148741
7700, 384950, -35.6808114494223, -46.77312218108812
7800, 389950, -33.844214490562806, -45.74995595591524
7900, 394950, -41.90428019162394, -40.68507351892266
8000, 399950, -32.34904849660743, -40.81419739782907
8100, 404950, -29.897792226721418, -38.44380143602021
8200, 409950, -32.80249283879642, -39.58162097275867
8300, 414950, -28.169480000779828, -36.219085954510945
8400, 419950, -30.15767623600464, -37.54455704968574
8500, 424950, -28.965430838218996, -38.04967791378827
8600, 429950, -33.80014399394181, -40.47018429732476
8700, 434950, -36.65107286808443, -45.02136471411386
8800, 439950, -31.587637264272118, -36.952140550906755
8900, 444950, -29.36480737191443, -36.59138388930495
9000, 449950, -32.597296644705835, -41.335274434151096
9100, 454950, -32.01308140866533, -41.09060572301156
9200, 459950, -33.28646171641704, -42.78470030115793
9300, 464950, -29.42439575654112, -36.28587301181129
9400, 469950, -32.17878957401843, -39.129329141459664
9500, 474950, -34.46836581646864, -39.91892256732643
9600, 479950, -33.363532137431896, -42.38798084821633
9700, 484950, -30.335075218964388, -38.215844902779935
9800, 489950, -30.788435977869444, -34.08806934783356
9900, 494950, -28.159760653930807, -34.1820205721473
10000, 499950, -30.389430933890182, -38.432016952147926
