episode,step,total_reward
100, 4950, -162.041156
200, 9950, -173.993540
300, 14950, -153.346104
400, 19950, -175.883224
500, 24950, -164.938840
600, 29950, -148.160910
700, 34950, -171.443975
800, 39950, -172.146468
900, 44950, -160.169650
1000, 49950, -147.348888
1100, 54950, -774.187808
1200, 59950, -313.370137
1300, 64950, -158.536818
1400, 69950, -201.390578
1500, 74950, -177.618881
1600, 79950, -198.178347
1700, 84950, -142.819802
1800, 89950, -153.740474
1900, 94950, -131.686438
2000, 99950, -112.459101
2100, 104950, -135.059230
2200, 109950, -111.997843
2300, 114950, -149.828663
2400, 119950, -138.773633
2500, 124950, -115.077491
2600, 129950, -95.209973
2700, 134950, -104.646471
2800, 139950, -103.366793
2900, 144950, -91.571856
3000, 149950, -113.030383
3100, 154950, -129.255567
3200, 159950, -164.513940
3300, 164950, -153.150301
3400, 169950, -152.685710
3500, 174950, -96.031450
3600, 179950, -97.471612
3700, 184950, -92.791024
3800, 189950, -120.611707
3900, 194950, -106.758749
4000, 199950, -97.142439
4100, 204950, -90.570581
4200, 209950, -96.225760
4300, 214950, -89.672621
4400, 219950, -97.356067
4500, 224950, -100.177333
4600, 229950, -113.445382
4700, 234950, -88.112252
4800, 239950, -88.495421
4900, 244950, -80.180218
5000, 249950, -102.264609
5100, 254950, -85.663270
5200, 259950, -97.373744
5300, 264950, -85.979153
5400, 269950, -93.102180
5500, 274950, -88.835757
5600, 279950, -81.897616
5700, 284950, -91.475752
5800, 289950, -85.453536
5900, 294950, -90.873980
6000, 299950, -87.378196
6100, 304950, -80.140799
6200, 309950, -77.993781
6300, 314950, -78.910793
6400, 319950, -70.988194
6500, 324950, -85.480482
6600, 329950, -70.139925
6700, 334950, -74.729892
6800, 339950, -77.915950
6900, 344950, -83.407848
7000, 349950, -79.674264
7100, 354950, -75.223264
7200, 359950, -63.928212
7300, 364950, -80.326086
7400, 369950, -75.487685
7500, 374950, -66.986817
7600, 379950, -68.426444
7700, 384950, -82.453934
7800, 389950, -79.594170
7900, 394950, -82.589354
8000, 399950, -73.163246
8100, 404950, -68.341594
8200, 409950, -72.384114
8300, 414950, -64.388566
8400, 419950, -67.702233
8500, 424950, -67.015109
8600, 429950, -74.270328
8700, 434950, -81.672438
8800, 439950, -68.539778
8900, 444950, -65.956191
9000, 449950, -73.932571
9100, 454950, -73.103687
9200, 459950, -76.071162
9300, 464950, -65.710269
9400, 469950, -71.308119
9500, 474950, -74.387288
9600, 479950, -75.751513
9700, 484950, -68.550920
9800, 489950, -64.876505
9900, 494950, -62.341781
10000, 499950, -68.821448
