episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -71.1571066433876, -76.02729037359168, -79.59599250946556, -70.74951913173356
2000, 99950, -124.04191251934874, -164.87957252880398, -129.95217595105672, -282.44454982134044
3000, 149950, -59.45377518716181, -58.520857388724735, -58.96877501648676, -59.14932995463336
4000, 199950, -55.94898624805952, -53.85254763926319, -50.56195675960313, -55.978595282055394
5000, 249950, -47.9527785329037, -47.242290044580365, -49.90950895084299, -53.17433540169401
6000, 299950, -40.190443265689055, -48.381261549149265, -44.4469433689728, -54.34212707399048
7000, 349950, -33.16127444468953, -42.10888590142521, -45.731032216809986, -51.87817144062838
8000, 399950, -30.335752905169095, -38.09593254222316, -41.150207139217414, -50.69212837584055
9000, 449950, -29.920003568634325, -37.69361590868951, -37.43840982250057, -47.2766657054859
10000, 499950, -25.076039935135245, -35.042899696909565, -35.435342363027125, -49.19221726819314
11000, 549950, -31.533592618606516, -33.70665332453046, -32.35413626875979, -50.049366361143655
12000, 599950, -22.799523295439872, -33.383238641648866, -34.572028297926344, -45.16330626786087
13000, 649950, -24.12273305397479, -35.40835770112791, -32.37263164341509, -47.98285933208172
14000, 699950, -33.907021827684424, -36.03291043713531, -31.123566329992563, -49.254432275298015
15000, 749950, -22.80420107160508, -32.05374121788878, -28.96323981817446, -46.13120273245026
16000, 799950, -25.34794824475885, -31.560394518653936, -35.09288345276704, -41.6701065911271
17000, 849950, -28.300608188795355, -37.76961535852991, -27.26838487775094, -41.448711932885125
18000, 899950, -25.667172169706078, -27.699898371959755, -35.704544976109396, -35.83681919973565
19000, 949950, -50.13257013303598, -33.40101762586733, -30.91360124883007, -36.946355302234906
20000, 999950, -25.90792463910264, -25.89735567029241, -29.965606907825705, -38.16942459381824
21000, 1049950, -28.340784737733824, -27.258463098783135, -28.295906756065392, -43.07005591099513
22000, 1099950, -27.89276710158781, -28.79970577876889, -27.107102711617205, -32.89337842582959
23000, 1149950, -27.267089017342318, -27.4856997817796, -25.667529736267745, -29.209393200066195
24000, 1199950, -29.730968415729926, -31.60980362778132, -27.42957989022846, -26.94545306803859
25000, 1249950, -25.519559440326223, -34.16868126748574, -27.681401752312524, -35.19551149905073
26000, 1299950, -23.689906853170125, -30.724126151788894, -24.803588407065096, -27.231597506706784
27000, 1349950, -51.86560629612067, -31.1437276728381, -24.753798909289095, -31.448532117041534
28000, 1399950, -30.980205519919704, -36.19517322432506, -28.20101859462858, -30.24281325462101
29000, 1449950, -31.145238793212986, -32.28177387572314, -38.18388815089417, -33.33888289659811
30000, 1499950, -49.028260545068434, -30.85119825216986, -24.139655319562998, -24.766996457347627
31000, 1549950, -25.26289910763069, -26.56244312073704, -24.537894435689626, -24.292951649667614
32000, 1599950, -24.90227719794396, -25.153983362057065, -26.674878233440722, -22.58759555833325
33000, 1649950, -33.821281053833765, -24.98608563151236, -28.939081382406684, -24.344224995443106
34000, 1699950, -22.175607014419228, -30.70004595022509, -25.80296211249212, -37.092134930267626
35000, 1749950, -22.595543808896426, -21.657738760196974, -22.175488337005795, -28.12550477511267
36000, 1799950, -37.18515341023328, -32.03767305456864, -31.82662438047397, -32.4024469214648
37000, 1849950, -25.624017352691467, -22.969411175321888, -23.43095054436745, -22.984441776797244
38000, 1899950, -23.50484397884348, -25.714503432986866, -25.993985905884315, -30.323782739418633
39000, 1949950, -23.160157869149558, -25.188890666086873, -22.590805652310255, -27.57357574530746
40000, 1999950, -22.566781579710558, -29.711825864647363, -21.72179906451498, -26.02623677837559
