episode,step,total_reward
1000, 49950, -297.529909
2000, 99950, -701.318211
3000, 149950, -236.092738
4000, 199950, -216.342086
5000, 249950, -198.278913
6000, 299950, -187.360775
7000, 349950, -172.879364
8000, 399950, -160.274021
9000, 449950, -152.328695
10000, 499950, -144.746499
11000, 549950, -147.643749
12000, 599950, -135.918097
13000, 649950, -139.886582
14000, 699950, -150.317931
15000, 749950, -129.952385
16000, 799950, -133.671333
17000, 849950, -134.787320
18000, 899950, -124.908435
19000, 949950, -151.393544
20000, 999950, -119.940312
21000, 1049950, -126.965211
22000, 1099950, -116.692954
23000, 1149950, -109.629712
24000, 1199950, -115.715805
25000, 1249950, -122.565154
26000, 1299950, -106.449219
27000, 1349950, -139.211665
28000, 1399950, -125.619211
29000, 1449950, -134.949784
30000, 1499950, -128.786111
31000, 1549950, -100.656188
32000, 1599950, -99.318734
33000, 1649950, -112.090673
34000, 1699950, -115.770750
35000, 1749950, -94.554276
36000, 1799950, -133.451898
37000, 1849950, -95.008821
38000, 1899950, -105.537116
39000, 1949950, -98.513430
40000, 1999950, -100.026643
