episode,step,total_reward
200, 9950, -169.533308
400, 19950, -169.972372
600, 29950, -164.910382
800, 39950, -168.570955
1000, 49950, -165.430884
1200, 59950, -319.332333
1400, 69950, -138.800486
1600, 79950, -139.434804
1800, 89950, -119.570344
2000, 99950, -105.089874
2200, 109950, -100.895646
2400, 119950, -101.673975
2600, 129950, -97.897986
2800, 139950, -94.729793
3000, 149950, -85.665066
3200, 159950, -83.113079
3400, 169950, -75.249050
3600, 179950, -76.628613
3800, 189950, -85.217390
4000, 199950, -71.159215
4200, 209950, -73.274450
4400, 219950, -72.543119
4600, 229950, -69.446570
4800, 239950, -74.933965
5000, 249950, -72.256914
5200, 259950, -63.664059
5400, 269950, -62.143754
5600, 279950, -68.678854
5800, 289950, -68.704888
6000, 299950, -58.222529
6200, 309950, -53.732794
6400, 319950, -71.271554
6600, 329950, -71.332187
6800, 339950, -69.233378
7000, 349950, -67.603884
7200, 359950, -78.519819
7400, 369950, -65.344445
7600, 379950, -66.077072
7800, 389950, -63.394886
8000, 399950, -56.639826
8200, 409950, -67.904517
8400, 419950, -61.473844
8600, 429950, -58.709036
8800, 439950, -56.944714
9000, 449950, -56.141102
9200, 459950, -61.633927
9400, 469950, -54.068392
9600, 479950, -55.281685
9800, 489950, -58.672907
10000, 499950, -55.924618
10200, 509950, -47.612567
10400, 519950, -52.338070
10600, 529950, -49.928515
10800, 539950, -50.545990
11000, 549950, -56.422052
11200, 559950, -52.416329
11400, 569950, -48.277130
11600, 579950, -52.104945
11800, 589950, -47.718326
12000, 599950, -53.362153
12200, 609950, -51.043916
12400, 619950, -44.860882
12600, 629950, -58.080374
12800, 639950, -50.527711
13000, 649950, -49.368588
13200, 659950, -58.968140
13400, 669950, -57.632230
13600, 679950, -67.841003
13800, 689950, -51.698620
14000, 699950, -48.527941
14200, 709950, -48.602244
14400, 719950, -45.476916
14600, 729950, -50.357769
14800, 739950, -61.727680
15000, 749950, -42.959296
15200, 759950, -49.719283
15400, 769950, -52.526817
15600, 779950, -47.611878
15800, 789950, -44.888636
16000, 799950, -44.451903
16200, 809950, -48.143811
16400, 819950, -40.881455
16600, 829950, -47.760029
16800, 839950, -45.354556
17000, 849950, -54.763648
17200, 859950, -44.748119
17400, 869950, -47.059851
17600, 879950, -49.846252
17800, 889950, -53.655153
18000, 899950, -49.235217
18200, 909950, -46.766169
18400, 919950, -39.196820
18600, 929950, -46.074132
18800, 939950, -48.433752
19000, 949950, -43.372286
19200, 959950, -51.935707
19400, 969950, -47.096572
19600, 979950, -39.800730
19800, 989950, -43.204986
20000, 999950, -48.382781
20200, 1009950, -52.265346
20400, 1019950, -46.158862
20600, 1029950, -47.822054
20800, 1039950, -45.443065
21000, 1049950, -44.538574
21200, 1059950, -46.065324
21400, 1069950, -39.642793
21600, 1079950, -42.215584
21800, 1089950, -49.505820
22000, 1099950, -51.581370
22200, 1109950, -46.664410
22400, 1119950, -52.465015
22600, 1129950, -42.417004
22800, 1139950, -71.559394
23000, 1149950, -46.031187
23200, 1159950, -40.653848
23400, 1169950, -60.818707
23600, 1179950, -48.473593
23800, 1189950, -42.371877
24000, 1199950, -42.288544
24200, 1209950, -40.723442
24400, 1219950, -57.036689
24600, 1229950, -42.769069
24800, 1239950, -45.991163
25000, 1249950, -43.030674
25200, 1259950, -57.650968
25400, 1269950, -52.934958
25600, 1279950, -59.493377
25800, 1289950, -50.457646
26000, 1299950, -59.297138
26200, 1309950, -48.167404
26400, 1319950, -47.498692
26600, 1329950, -52.615218
26800, 1339950, -60.697654
27000, 1349950, -57.288043
27200, 1359950, -43.827262
27400, 1369950, -44.019389
27600, 1379950, -50.819358
27800, 1389950, -51.961049
28000, 1399950, -42.568490
28200, 1409950, -54.392055
28400, 1419950, -45.415768
28600, 1429950, -44.219945
28800, 1439950, -60.632918
29000, 1449950, -45.654507
29200, 1459950, -47.475504
29400, 1469950, -51.500938
29600, 1479950, -42.356851
29800, 1489950, -44.847240
30000, 1499950, -45.109836
30200, 1509950, -51.111253
30400, 1519950, -42.003485
30600, 1529950, -43.325406
30800, 1539950, -48.878432
31000, 1549950, -42.886146
31200, 1559950, -54.442347
31400, 1569950, -55.673259
31600, 1579950, -46.512902
31800, 1589950, -47.457594
32000, 1599950, -45.038052
32200, 1609950, -50.566693
32400, 1619950, -48.848951
32600, 1629950, -50.955800
32800, 1639950, -41.284149
33000, 1649950, -43.392504
33200, 1659950, -45.312489
33400, 1669950, -44.415187
33600, 1679950, -47.183197
33800, 1689950, -45.387946
34000, 1699950, -49.044789
34200, 1709950, -52.837466
34400, 1719950, -47.568120
34600, 1729950, -48.622834
34800, 1739950, -43.192433
35000, 1749950, -49.344368
35200, 1759950, -55.410933
35400, 1769950, -42.097774
35600, 1779950, -48.491816
35800, 1789950, -47.151841
36000, 1799950, -45.984857
36200, 1809950, -44.189328
36400, 1819950, -39.856978
36600, 1829950, -49.225207
36800, 1839950, -44.576722
37000, 1849950, -45.515473
37200, 1859950, -47.211402
37400, 1869950, -44.038289
37600, 1879950, -45.724755
37800, 1889950, -44.216505
38000, 1899950, -43.752362
38200, 1909950, -42.855786
38400, 1919950, -43.779880
38600, 1929950, -42.423979
38800, 1939950, -45.564264
39000, 1949950, -59.078094
39200, 1959950, -43.401338
39400, 1969950, -42.470108
39600, 1979950, -57.928476
39800, 1989950, -52.047718
40000, 1999950, -58.655248
