episode,step,agent0_rew,agent1_rew
1000, 49950, -76.42317345606058, -71.61871458071926
2000, 99950, -164.62133945021452, -113.91681020158268
3000, 149950, -65.66023407228518, -60.242651495203596
4000, 199950, -62.98586518227302, -60.41584317617207
5000, 249950, -63.09241527591267, -52.65904022259801
6000, 299950, -48.952562720632265, -43.159549537849955
7000, 349950, -40.54444299462582, -33.84739326444582
8000, 399950, -36.17430901326919, -32.316258352332184
9000, 449950, -28.879011059902364, -29.976466670640512
10000, 499950, -33.34675170334581, -33.26846803041375
11000, 549950, -28.361513283810982, -31.30296266982853
12000, 599950, -27.965475419368783, -26.92112430646406
13000, 649950, -28.908100330041453, -29.857259608268443
14000, 699950, -28.09396229800288, -24.306032406007603
15000, 749950, -28.582610782245645, -25.767589211671265
16000, 799950, -27.645146303369927, -24.470530672535467
17000, 849950, -26.984261914991592, -23.00616299027683
18000, 899950, -25.576005311931475, -24.38881991050658
19000, 949950, -25.629103156556887, -35.50561639419723
20000, 999950, -27.432101749716992, -20.26939339493461
21000, 1049950, -23.46530400013111, -22.170130571221577
22000, 1099950, -25.22520430505849, -25.298808537285286
23000, 1149950, -33.44184014358429, -32.383349324886765
24000, 1199950, -24.821341070123346, -28.114775704653784
25000, 1249950, -30.87953642912884, -45.04041310527097
26000, 1299950, -34.87317405681357, -25.85685064066673
27000, 1349950, -34.52504441672613, -25.274288733316848
28000, 1399950, -30.695654455550915, -25.505586394861425
29000, 1449950, -28.237171000129464, -22.242675938014663
30000, 1499950, -26.840671717563797, -55.38833303203587
31000, 1549950, -38.13202797939227, -28.10814367554868
32000, 1599950, -31.653718274412636, -23.01820558051474
33000, 1649950, -28.331199102116777, -22.890751467431805
34000, 1699950, -34.44589616000122, -22.89909642818921
35000, 1749950, -30.172697486902894, -22.970662249086438
36000, 1799950, -27.729520468170602, -35.63014766156883
37000, 1849950, -34.39125450123237, -41.20099397482374
38000, 1899950, -32.34380096560657, -34.57481187240692
39000, 1949950, -29.975404810587374, -34.51084693311211
40000, 1999950, -25.75594234103863, -34.903019051111286
