episode,step,total_reward
1000, 49950, -148.041888
2000, 99950, -278.538150
3000, 149950, -125.902886
4000, 199950, -123.401708
5000, 249950, -115.751455
6000, 299950, -92.112112
7000, 349950, -74.391836
8000, 399950, -68.490567
9000, 449950, -58.855478
10000, 499950, -66.615220
11000, 549950, -59.664476
12000, 599950, -54.886600
13000, 649950, -58.765360
14000, 699950, -52.399995
15000, 749950, -54.350200
16000, 799950, -52.115677
17000, 849950, -49.990425
18000, 899950, -49.964825
19000, 949950, -61.134720
20000, 999950, -47.701495
21000, 1049950, -45.635435
22000, 1099950, -50.524013
23000, 1149950, -65.825189
24000, 1199950, -52.936117
25000, 1249950, -75.919950
26000, 1299950, -60.730025
27000, 1349950, -59.799333
28000, 1399950, -56.201241
29000, 1449950, -50.479847
30000, 1499950, -82.229005
31000, 1549950, -66.240172
32000, 1599950, -54.671924
33000, 1649950, -51.221951
34000, 1699950, -57.344993
35000, 1749950, -53.143360
36000, 1799950, -63.359668
37000, 1849950, -75.592248
38000, 1899950, -66.918613
39000, 1949950, -64.486252
40000, 1999950, -60.658961
