episode,step,agent0_rew,agent1_rew
1000, 49950, -87.83042923077959, -80.77685223027616
2000, 99950, -214.5565046557589, -129.24549153013618
3000, 149950, -68.33079057992802, -68.01501859311311
4000, 199950, -67.8260470423645, -60.42047175895369
5000, 249950, -63.10257051864559, -55.820787862280966
6000, 299950, -57.19063472768171, -48.130505088525666
7000, 349950, -54.24919225198991, -42.144864285196334
8000, 399950, -51.50734318018321, -38.684515806639084
9000, 449950, -53.77663372181596, -42.3147568847138
10000, 499950, -45.82306495636213, -44.181257384987795
11000, 549950, -46.97476615354697, -36.77895705534295
12000, 599950, -44.37503724268968, -37.96217628110302
13000, 649950, -42.521914940586605, -56.607690644347485
14000, 699950, -43.091077204518925, -36.62249357821011
15000, 749950, -51.02795095746865, -35.99730572499257
16000, 799950, -37.540936924412335, -37.27426902676628
17000, 849950, -37.92977067974875, -35.787113005569935
18000, 899950, -38.653481577089394, -38.25625138659005
19000, 949950, -38.06635939795407, -41.215368293929465
20000, 999950, -36.96020020615343, -34.57185482173013
21000, 1049950, -36.92289840902327, -35.15669704282847
22000, 1099950, -53.32807200200827, -39.666577628273096
23000, 1149950, -37.302422250888355, -45.38877236000997
24000, 1199950, -70.61554823080631, -45.96344829527759
25000, 1249950, -37.375327388190556, -36.107958648827484
26000, 1299950, -34.65879647836571, -43.08224195088053
27000, 1349950, -37.23429822343577, -35.386186276753854
28000, 1399950, -42.283472202107156, -39.78162762300378
29000, 1449950, -42.51982465199771, -51.552772597006815
30000, 1499950, -43.55373273264263, -42.32528180055733
31000, 1549950, -35.727112714585694, -42.013991155859934
32000, 1599950, -34.86341078258608, -34.823273751660906
33000, 1649950, -33.41381911899312, -33.818776316925835
34000, 1699950, -33.66689293004193, -33.06650602088261
35000, 1749950, -44.95003352467421, -37.992739868510235
36000, 1799950, -34.90453812104644, -31.42243404497756
37000, 1849950, -37.83511858405915, -40.54796500229788
38000, 1899950, -39.158147720428126, -58.8502309542348
39000, 1949950, -42.92685456083948, -41.768217843389145
40000, 1999950, -34.098530661286524, -34.297840359231856
