episode,step,agent0_rew,agent1_rew
200, 9950, -77.98509611156044, -80.04747619300458
400, 19950, -76.70346501124637, -78.49243855539713
600, 29950, -77.35641380251674, -80.32497798244357
800, 39950, -77.82400163130642, -77.09713962443554
1000, 49950, -89.96106257385969, -91.31661903086523
1200, 59950, -165.08690590197435, -247.26779335415205
1400, 69950, -68.36695713150174, -64.92440274681705
1600, 79950, -86.01753383022645, -62.64975235983992
1800, 89950, -52.160922812612895, -56.77964324976196
2000, 99950, -48.89720614280246, -59.51756160733346
2200, 109950, -49.58548154282162, -56.480893409291646
2400, 119950, -49.192395726236526, -57.64497601610836
2600, 129950, -40.80723377821658, -52.32546641751605
2800, 139950, -38.716753046819484, -52.07511459049884
3000, 149950, -32.828737775571625, -48.12808218918992
3200, 159950, -30.888823121111564, -45.47641096262741
3400, 169950, -32.83766198285273, -47.78387378855434
3600, 179950, -29.95019552230029, -39.46516241619584
3800, 189950, -27.423371355200025, -39.24650934464808
4000, 199950, -25.102425932875086, -38.47346757584094
4200, 209950, -23.75561500227951, -38.98985815745294
4400, 219950, -22.63100641340249, -36.54800122655249
4600, 229950, -24.82792465344125, -35.42148723751412
4800, 239950, -22.536622024244853, -31.276618162445793
5000, 249950, -19.98177225286512, -32.64541790985755
5200, 259950, -23.25050657774922, -31.62098750984832
5400, 269950, -23.97181239869752, -31.346477997641088
5600, 279950, -25.545193703154574, -31.268294844927414
5800, 289950, -24.795426730113956, -30.33286532271872
6000, 299950, -24.005437271811946, -30.5297476497964
6200, 309950, -24.171443821632316, -32.23759651840654
6400, 319950, -22.037780991458785, -30.807425826074212
6600, 329950, -23.183207992262496, -28.659905870900893
6800, 339950, -25.60738267977612, -30.960765328835176
7000, 349950, -23.978701176642534, -29.987566077658457
7200, 359950, -23.09459154107533, -29.413891247519103
7400, 369950, -24.537894825809715, -29.06496063815538
7600, 379950, -23.837471067466076, -29.871431742197128
7800, 389950, -22.766765288657353, -27.911129057230777
8000, 399950, -23.44956700870078, -27.1115295933171
8200, 409950, -23.13355137891438, -25.351833119305766
8400, 419950, -24.8224114874172, -27.848975720570678
8600, 429950, -26.589972257402223, -29.936773233694513
8800, 439950, -32.05159464681273, -34.042257092639055
9000, 449950, -25.54805123129022, -28.10993183091604
9200, 459950, -25.838788689995425, -28.04039542376718
9400, 469950, -24.370837388481295, -28.775440310927934
9600, 479950, -20.01715904820743, -21.182170273311566
9800, 489950, -21.118631556750444, -26.396797516300825
10000, 499950, -27.90293711729141, -28.751565352490083
10200, 509950, -25.52370068039826, -27.99619351002296
10400, 519950, -25.89148010522839, -27.097356346722478
10600, 529950, -23.066004339781585, -24.341237785415405
10800, 539950, -26.400571492684453, -28.12856125998729
11000, 549950, -24.526370129635634, -29.38733293831068
11200, 559950, -25.57377276548451, -26.339878691163285
11400, 569950, -20.173163670785165, -23.458781135702353
11600, 579950, -23.508552743723367, -24.763694340009735
11800, 589950, -25.022962055432398, -28.589395786769813
12000, 599950, -23.862219157988534, -25.49143820689156
12200, 609950, -21.699332803173892, -24.300996075238462
12400, 619950, -21.027070231378065, -22.711886984720206
12600, 629950, -24.233790916071094, -24.779922381769403
12800, 639950, -21.08660394785526, -23.83762480574611
13000, 649950, -24.387549400850485, -26.139952317252156
13200, 659950, -20.262939072707226, -20.854630612934084
13400, 669950, -23.186839540626615, -23.414461403955883
13600, 679950, -23.159895413761777, -25.720945732115787
13800, 689950, -20.811275411423075, -20.931081684700395
14000, 699950, -22.931785239300908, -22.633547723822595
14200, 709950, -21.016065084735125, -21.699564457730666
14400, 719950, -23.09383391068163, -24.886270084853706
14600, 729950, -23.405412870358564, -24.049955880385404
14800, 739950, -24.149672720524997, -24.826375201467336
15000, 749950, -25.39101087903555, -26.894888301774937
15200, 759950, -23.34445340056524, -24.968352683008334
15400, 769950, -27.76297234285923, -31.613567331371343
15600, 779950, -28.69697396541189, -34.026685698867425
15800, 789950, -23.159307856008418, -24.717052736743145
16000, 799950, -24.90349471558987, -26.17372580614978
16200, 809950, -21.026932879680903, -23.951559482123947
16400, 819950, -22.271430038441007, -23.86271510654127
16600, 829950, -20.00334420519807, -23.262006198105265
16800, 839950, -21.47349795508014, -22.899151207038873
17000, 849950, -20.741032977027118, -22.15790919931449
17200, 859950, -18.593772292761756, -21.650523737174858
17400, 869950, -19.61266416477271, -22.878941457700957
17600, 879950, -22.56607513889071, -25.49211683630179
17800, 889950, -20.462906037684437, -23.947310167762485
18000, 899950, -19.98354984628742, -23.4170825255833
18200, 909950, -22.12789839533819, -24.29984214231812
18400, 919950, -23.820165425750382, -24.39838137214826
18600, 929950, -20.257806827911253, -21.28736485154097
18800, 939950, -20.676581343462175, -22.975685485624176
19000, 949950, -20.74393440238039, -23.6690717066087
19200, 959950, -20.46602641045133, -22.99515422929473
19400, 969950, -18.407498074962213, -19.44158129424815
19600, 979950, -21.95562302234128, -24.232065951029334
19800, 989950, -21.46460794069467, -23.28899096228668
20000, 999950, -21.98155539746491, -24.182988482808568
