episode,step,agent0_rew,agent1_rew
100, 4950, -100.8645936296081, -107.55005641999723
200, 9950, -101.54429292360051, -114.24851659963842
300, 14950, -99.9042397093668, -109.73184221891741
400, 19950, -105.75747620651867, -94.86336023038635
500, 24950, -102.05508573605324, -98.40196404834833
600, 29950, -108.01257956175976, -96.2204089858181
700, 34950, -100.6307720012057, -98.59147993262073
800, 39950, -91.02052555121578, -92.27519631086646
900, 44950, -102.2855536091389, -99.37850717400404
1000, 49950, -93.65915849231028, -108.94728338809358
1100, 54950, -406.8045976556524, -236.3921576812183
1200, 59950, -281.73856520406014, -370.0260573641751
1300, 64950, -171.50644203188196, -209.45021109151887
1400, 69950, -316.12206121643493, -89.51548893430018
1500, 74950, -124.34184710332178, -84.50636583301028
1600, 79950, -104.22732593317716, -83.29890666100145
1700, 84950, -106.90872168171585, -64.83641137934134
1800, 89950, -74.48530497888814, -67.3033408614611
1900, 94950, -66.97453053859033, -56.971387653488556
2000, 99950, -79.7412943412941, -62.11089592896145
2100, 104950, -63.37379966335892, -65.70735390754344
2200, 109950, -63.649099791848876, -74.83042648103574
2300, 114950, -64.94607676945085, -74.81702531269153
2400, 119950, -66.8579820076872, -78.21474381993426
2500, 124950, -66.50464722466747, -69.5207296974551
2600, 129950, -66.37569660912257, -64.19408294816327
2700, 134950, -67.66642933073462, -68.69437471961481
2800, 139950, -64.2495491645196, -65.94424878181289
2900, 144950, -55.47248640663253, -71.13956391308353
3000, 149950, -55.18864769565889, -60.48489560586943
3100, 154950, -55.40231178831057, -67.26678926648891
3200, 159950, -56.20491825573657, -71.25521449736283
3300, 164950, -63.634061689735724, -67.14000356766535
3400, 169950, -53.41852971106956, -66.43596792190846
3500, 174950, -55.70003668700305, -62.828573327774755
3600, 179950, -46.89813037009283, -71.59649074860275
3700, 184950, -55.93740456541739, -74.20162538379375
3800, 189950, -45.86989274201753, -64.71177550937908
3900, 194950, -53.7663618180711, -64.13617809431626
4000, 199950, -46.03935288110122, -60.68120088648515
4100, 204950, -46.82287324456371, -57.880827494641764
4200, 209950, -42.87003837863663, -63.01697053883143
4300, 214950, -48.73979415411883, -66.46032764165115
4400, 219950, -55.34007008226493, -63.88951266836105
4500, 224950, -55.49602536001262, -76.61110155326257
4600, 229950, -48.38033418015575, -62.711621653909134
4700, 234950, -42.99663590553143, -65.81765077032743
4800, 239950, -49.211736884017164, -63.52009734569489
4900, 244950, -41.74451129381496, -66.21749596282538
5000, 249950, -45.450003407714846, -61.77842624640275
5100, 254950, -47.72887551502458, -76.06220654067634
5200, 259950, -41.42892291469753, -71.98966814041012
5300, 264950, -44.58464962303244, -64.4717718400298
5400, 269950, -47.1532387654811, -69.89886276838483
5500, 274950, -44.60644883852302, -65.69071747907613
5600, 279950, -43.521067930904756, -59.50716804161023
5700, 284950, -43.07056896725352, -74.16622140247058
5800, 289950, -39.278035390502566, -69.92263664230923
5900, 294950, -43.85389948337889, -64.97523109614345
6000, 299950, -37.844378470627206, -70.85962438439402
6100, 304950, -37.48044373442736, -62.53908888567971
6200, 309950, -47.781234732456326, -63.44599235407493
6300, 314950, -44.752840630872186, -77.1298744130905
6400, 319950, -41.00779531380502, -68.13125307395431
6500, 324950, -40.89294084346396, -67.87980039775461
6600, 329950, -46.036985503403564, -71.26723577346156
6700, 334950, -40.5590427739668, -66.44094799509625
6800, 339950, -42.1504599110562, -68.28155810951748
6900, 344950, -38.499726448309815, -63.03921028491614
7000, 349950, -45.15207072083156, -80.10374020744608
7100, 354950, -42.83288060066431, -70.20948777826322
7200, 359950, -37.09850759627973, -67.77402826356729
7300, 364950, -34.64661539947639, -63.52645693809491
7400, 369950, -40.05185401988325, -65.52073300088723
7500, 374950, -44.989911007992326, -68.47256048337832
7600, 379950, -36.767068081398094, -63.25532568833976
7700, 384950, -34.10722857175092, -65.77629241584383
7800, 389950, -43.969065885929176, -71.10100534597115
7900, 394950, -33.95084192358804, -60.55656263621179
8000, 399950, -41.26013953922108, -67.59210156017154
8100, 404950, -40.05618692975978, -71.73736505402125
8200, 409950, -41.31071719495236, -68.32289204131433
8300, 414950, -43.084464793580274, -70.40043252446443
8400, 419950, -48.568748732120746, -61.071126339571556
8500, 424950, -36.160920742754314, -64.65961498442262
8600, 429950, -43.91957189379482, -70.38533415890358
8700, 434950, -42.43308171005128, -72.51588521314208
8800, 439950, -38.98280643425147, -71.8525330559568
8900, 444950, -39.3614546816318, -80.02233709154149
9000, 449950, -39.04130745882278, -69.65056871370518
9100, 454950, -34.293290308859405, -72.65603790497289
9200, 459950, -35.81761146326116, -70.95402291924952
9300, 464950, -38.98387109364735, -56.68606554563017
9400, 469950, -42.933845483456956, -61.74116840417715
9500, 474950, -51.052578442421144, -68.31479559645454
9600, 479950, -38.319103320115445, -62.32126386718879
9700, 484950, -35.90028090130755, -63.09760744771968
9800, 489950, -45.12044731089951, -70.19244351048796
9900, 494950, -41.07323777449469, -66.58323060851711
10000, 499950, -37.3164165560702, -63.165108773019895
10100, 504950, -39.21028264548967, -76.43042891770257
10200, 509950, -33.188487634255154, -68.01331915074392
10300, 514950, -40.041780455190626, -68.04860690670425
10400, 519950, -34.22241040720612, -62.43345356431011
10500, 524950, -37.08814489078421, -63.542713029341
10600, 529950, -43.99923610229576, -62.251468397212385
10700, 534950, -38.95754063890488, -70.55936213593702
10800, 539950, -39.643497702896454, -64.3828877104925
10900, 544950, -33.9395288234949, -63.67828382991423
11000, 549950, -48.71408276302691, -59.71873828928161
11100, 554950, -35.40876300241064, -72.11110876290692
11200, 559950, -39.456448747359076, -55.883136868615786
11300, 564950, -36.80962308955899, -64.20859794352943
11400, 569950, -43.4610587745225, -65.18460910899357
11500, 574950, -33.699744946394425, -54.07116012395123
11600, 579950, -38.298836492958465, -64.87008252655782
11700, 584950, -40.187893399345306, -68.59655311879764
11800, 589950, -35.613105199297046, -68.1581254803255
11900, 594950, -38.583561815646746, -60.89695343869175
12000, 599950, -38.54888675770934, -77.3039293817808
