episode,step,total_reward
100, 4950, -208.414650
200, 9950, -215.792810
300, 14950, -209.636082
400, 19950, -200.620836
500, 24950, -200.457050
600, 29950, -204.232989
700, 34950, -199.222252
800, 39950, -183.295722
900, 44950, -201.664061
1000, 49950, -202.606442
1100, 54950, -643.196755
1200, 59950, -651.764623
1300, 64950, -380.956653
1400, 69950, -405.637550
1500, 74950, -208.848213
1600, 79950, -187.526233
1700, 84950, -171.745133
1800, 89950, -141.788646
1900, 94950, -123.945918
2000, 99950, -141.852190
2100, 104950, -129.081154
2200, 109950, -138.479526
2300, 114950, -139.763102
2400, 119950, -145.072726
2500, 124950, -136.025377
2600, 129950, -130.569780
2700, 134950, -136.360804
2800, 139950, -130.193798
2900, 144950, -126.612050
3000, 149950, -115.673543
3100, 154950, -122.669101
3200, 159950, -127.460133
3300, 164950, -130.774065
3400, 169950, -119.854498
3500, 174950, -118.528610
3600, 179950, -118.494621
3700, 184950, -130.139030
3800, 189950, -110.581668
3900, 194950, -117.902540
4000, 199950, -106.720554
4100, 204950, -104.703701
4200, 209950, -105.887009
4300, 214950, -115.200122
4400, 219950, -119.229583
4500, 224950, -132.107127
4600, 229950, -111.091956
4700, 234950, -108.814287
4800, 239950, -112.731834
4900, 244950, -107.962007
5000, 249950, -107.228430
5100, 254950, -123.791082
5200, 259950, -113.418591
5300, 264950, -109.056421
5400, 269950, -117.052102
5500, 274950, -110.297166
5600, 279950, -103.028236
5700, 284950, -117.236790
5800, 289950, -109.200672
5900, 294950, -108.829131
6000, 299950, -108.704003
6100, 304950, -100.019533
6200, 309950, -111.227227
6300, 314950, -121.882715
6400, 319950, -109.139048
6500, 324950, -108.772741
6600, 329950, -117.304221
6700, 334950, -106.999991
6800, 339950, -110.432018
6900, 344950, -101.538937
7000, 349950, -125.255811
7100, 354950, -113.042368
7200, 359950, -104.872536
7300, 364950, -98.173072
7400, 369950, -105.572587
7500, 374950, -113.462471
7600, 379950, -100.022394
7700, 384950, -99.883521
7800, 389950, -115.070071
7900, 394950, -94.507405
8000, 399950, -108.852241
8100, 404950, -111.793552
8200, 409950, -109.633609
8300, 414950, -113.484897
8400, 419950, -109.639875
8500, 424950, -100.820536
8600, 429950, -114.304906
8700, 434950, -114.948967
8800, 439950, -110.835339
8900, 444950, -119.383792
9000, 449950, -108.691876
