episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -78.18061207013929, -78.65663050627913, -83.11582219319601, -77.36423986753061
2000, 99950, -233.5759887477838, -135.21518760552055, -188.8753238967991, -369.09262806570115
3000, 149950, -71.78713635066724, -56.373919951847604, -65.26629478964881, -75.12684064875803
4000, 199950, -53.57238945230675, -49.92646209532782, -54.639516535634755, -58.57475044962501
5000, 249950, -54.33342017132181, -48.1875416228874, -56.60801426679595, -50.89106544500649
6000, 299950, -54.294706127145844, -48.753315059472314, -55.09812627423661, -52.663607388334995
7000, 349950, -51.049664998385495, -47.30204230663135, -55.20327435610398, -48.757006520930325
8000, 399950, -54.05980896129201, -48.36226353377204, -55.67326116521892, -51.28551138682545
9000, 449950, -47.921443366188555, -45.5448128397252, -50.98457938252563, -48.50460257874231
10000, 499950, -48.05326094471972, -43.73555792959374, -48.19112272212381, -46.78881352910107
11000, 549950, -47.08351595250468, -43.28692096013925, -47.43300422178, -48.02879870538369
12000, 599950, -43.70917522408643, -38.49275065383359, -43.042969186208644, -47.40492159281691
13000, 649950, -42.64201974585313, -41.76838261585947, -40.40492866752412, -46.762160192489475
14000, 699950, -43.382343742416104, -37.781623899334924, -40.83425615429644, -46.11668731439377
15000, 749950, -39.29169928922898, -40.98903812248721, -38.12441423974773, -46.27696758498893
16000, 799950, -38.35462877980132, -34.83648764338682, -37.415232460577485, -46.52473145389039
17000, 849950, -34.799047500871154, -36.799357369690505, -32.67264252489255, -42.0798635495794
18000, 899950, -31.692827437259492, -33.513090632445206, -27.78801419202252, -39.525933163992654
19000, 949950, -33.713879172209175, -40.96622556661165, -29.580156860248007, -46.280818329451854
20000, 999950, -27.151108664157203, -31.59296843952753, -26.623115141493695, -40.86382688289204
21000, 1049950, -28.272565657086304, -32.55454207202749, -28.85230412889391, -48.39798330418785
22000, 1099950, -30.1819434847981, -33.98698632940064, -28.371309625612565, -46.85246404471791
23000, 1149950, -29.91283346545781, -35.14073642908688, -33.64520230216892, -40.10656378731766
24000, 1199950, -28.77788821039686, -48.22104124443898, -31.60524483493385, -38.69348949372061
25000, 1249950, -28.418563538681713, -41.447736589849576, -38.14144277100629, -50.78493830851326
26000, 1299950, -27.091659267691348, -37.67861053664758, -27.80089142920042, -41.51132236856861
27000, 1349950, -27.4593580532887, -33.6975436859709, -26.478714912828273, -36.26005709303923
28000, 1399950, -25.363426656996502, -30.68077443925156, -26.020019322305473, -39.46352186547936
29000, 1449950, -28.387697692140538, -36.18814618252227, -26.7779362868121, -39.24496989814983
30000, 1499950, -27.256870126864904, -35.67565524923535, -29.74143947951516, -40.26408800968365
31000, 1549950, -24.62808101636459, -32.16571676360657, -25.052212236369666, -34.84312635004712
32000, 1599950, -31.01612529777425, -32.89438131955193, -32.80077256027784, -35.56618803434904
33000, 1649950, -31.86836461709244, -30.786947042065144, -31.477210176719257, -31.076807054415085
34000, 1699950, -25.79561283370342, -30.92072643458785, -26.697600294160885, -31.033309527251696
35000, 1749950, -41.436497708774766, -31.380986878687597, -26.301038248651317, -30.40606180767838
36000, 1799950, -24.097162293568513, -29.950032696201742, -25.104235277008492, -36.010862883149485
37000, 1849950, -23.06290095071597, -30.920032035043587, -24.50476548560534, -32.33151556492938
38000, 1899950, -24.16904595569571, -31.143604382434027, -24.15358767377732, -31.00137823513648
39000, 1949950, -24.434987912763507, -29.8285577467259, -21.603599208031163, -32.89276832495001
40000, 1999950, -25.346325200192364, -31.799065225761407, -22.291206111571807, -30.29759056279307
