episode,step,total_reward
1000, 49950, -317.317305
2000, 99950, -926.759128
3000, 149950, -268.554192
4000, 199950, -216.713119
5000, 249950, -210.020042
6000, 299950, -210.809755
7000, 349950, -202.311988
8000, 399950, -209.380845
9000, 449950, -192.955438
10000, 499950, -186.768755
11000, 549950, -185.832240
12000, 599950, -172.649817
13000, 649950, -171.577491
14000, 699950, -168.114911
15000, 749950, -164.682119
16000, 799950, -157.131080
17000, 849950, -146.350911
18000, 899950, -132.519865
19000, 949950, -150.541080
20000, 999950, -126.231019
21000, 1049950, -138.077395
22000, 1099950, -139.392703
23000, 1149950, -138.805336
24000, 1199950, -147.297664
25000, 1249950, -158.792681
26000, 1299950, -134.082484
27000, 1349950, -123.895674
28000, 1399950, -121.527742
29000, 1449950, -130.598750
30000, 1499950, -132.938053
31000, 1549950, -116.689136
32000, 1599950, -132.277467
33000, 1649950, -125.209329
34000, 1699950, -114.447249
35000, 1749950, -129.524585
36000, 1799950, -115.162293
37000, 1849950, -110.819214
38000, 1899950, -110.467616
39000, 1949950, -108.759913
40000, 1999950, -109.734187
