episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -88.89005948779044, -88.29111147972267, -86.5561980859462, -82.83134242963034
2000, 99950, -98.09813424943728, -167.14841263568158, -163.1259738616129, -280.33563460089385
3000, 149950, -67.7273573939159, -72.34867756869247, -81.1936118364508, -81.93654573436498
4000, 199950, -66.33183339998436, -66.8579881648021, -60.33084563706831, -74.9791336332496
5000, 249950, -60.8284090188581, -66.01436196760385, -57.641872264252754, -68.24145526506801
6000, 299950, -57.96575738110016, -60.94321595942169, -54.32258253070651, -64.29899954878573
7000, 349950, -48.67299598932826, -53.167364533224145, -43.63281188006883, -64.01586819699207
8000, 399950, -42.57499317098611, -41.308068556280254, -35.616304601673676, -61.781790805691685
9000, 449950, -34.29709587559769, -38.89600221708072, -36.49649450892571, -65.92447034844557
10000, 499950, -37.65764277343146, -42.30668899432575, -43.67270543692575, -63.42463816642636
11000, 549950, -38.815465656129916, -42.327886043906595, -34.88778548376837, -57.70380802991367
12000, 599950, -33.670513278217015, -40.83746718080045, -35.0021053627996, -62.12119452308101
13000, 649950, -38.12112989698399, -37.44844121393103, -42.69561692863938, -69.23494811397457
14000, 699950, -34.552183505802674, -34.281747383190215, -37.316720627249694, -63.282364765876906
15000, 749950, -36.76273200401652, -38.96214229910881, -36.26952356110064, -55.76027360746248
16000, 799950, -37.473066972233184, -35.60148583248594, -35.59980799852859, -58.19900188398911
17000, 849950, -36.04619058813758, -38.720316155022346, -35.53401360485377, -48.22916890810077
18000, 899950, -34.209693049965914, -36.1759381469169, -37.54300007585976, -46.21937365347408
19000, 949950, -32.90404910103219, -34.88322214957679, -36.47334518879664, -41.02047083137769
20000, 999950, -35.628113898736046, -34.86722231944388, -34.48125405561019, -39.4968441022382
21000, 1049950, -40.373779883416674, -35.42614631126351, -35.690339185808284, -36.53664178555383
22000, 1099950, -40.44227350878249, -34.07508792299507, -34.95147448796683, -36.30916203834798
23000, 1149950, -45.630736835585516, -32.269650889494095, -37.74224204235137, -36.576774825539445
24000, 1199950, -48.11986786697444, -34.17217441405896, -40.06918531947205, -39.958200018676465
25000, 1249950, -35.28121385826037, -35.303625629004884, -39.76538121648332, -37.59838036420147
26000, 1299950, -35.705127626826595, -37.79733631623567, -49.843162304063995, -40.22560643811818
27000, 1349950, -37.473178618923384, -35.65816997731152, -44.7098293703545, -36.80866210613478
28000, 1399950, -48.84232771111286, -31.14277763521355, -42.977394987073716, -37.47457824494189
29000, 1449950, -47.610093017135405, -36.7894510908091, -35.50051363057802, -42.02153785177604
30000, 1499950, -38.79788189622634, -32.98929933438469, -49.38777687493463, -35.55616673696607
31000, 1549950, -48.257690610487124, -28.5096551686672, -37.90778383559589, -35.84562666304023
32000, 1599950, -50.68163934529516, -43.01383916464458, -45.10155997225526, -35.99326106619134
33000, 1649950, -39.68972811054395, -26.838571741444756, -33.287422628767104, -35.38955976029132
34000, 1699950, -67.76339895877557, -27.305258812436307, -35.79932419841733, -36.86338107183159
35000, 1749950, -39.483569549549955, -25.361695650076733, -42.819540834036914, -35.31824089238033
36000, 1799950, -36.29688008646355, -42.25524429662804, -36.50820681505863, -34.883883052120275
37000, 1849950, -42.46954052691081, -32.402634489069975, -28.470402841407754, -35.947805963421494
38000, 1899950, -37.86934193833373, -29.75118056272044, -29.43065672094585, -34.25872508305819
39000, 1949950, -34.56042155641701, -48.134734704485204, -34.27665131424009, -34.77855865960636
40000, 1999950, -40.02203147595847, -31.164430561132473, -55.17574751991153, -33.29107547039372
