episode,step,total_reward
100, 4950, -162.864812
200, 9950, -175.898538
300, 14950, -160.730828
400, 19950, -172.512894
500, 24950, -152.147543
600, 29950, -173.028098
700, 34950, -156.483108
800, 39950, -160.730078
900, 44950, -145.891563
1000, 49950, -140.671746
1100, 54950, -800.448668
1200, 59950, -463.468646
1300, 64950, -469.223975
1400, 69950, -373.392300
1500, 74950, -159.584675
1600, 79950, -159.877416
1700, 84950, -145.912201
1800, 89950, -148.521486
1900, 94950, -132.186631
2000, 99950, -145.835665
2100, 104950, -153.378511
2200, 109950, -130.529698
2300, 114950, -131.108167
2400, 119950, -134.163378
2500, 124950, -143.923158
2600, 129950, -112.424552
2700, 134950, -131.035454
2800, 139950, -135.205939
2900, 144950, -118.408720
3000, 149950, -129.524270
3100, 154950, -123.365346
3200, 159950, -119.280309
3300, 164950, -123.328842
3400, 169950, -126.549759
3500, 174950, -111.855478
3600, 179950, -122.663935
3700, 184950, -123.856378
3800, 189950, -110.568492
3900, 194950, -128.382244
4000, 199950, -123.042243
4100, 204950, -128.155631
4200, 209950, -114.652442
4300, 214950, -104.656194
4400, 219950, -115.658541
4500, 224950, -110.496498
4600, 229950, -119.786759
4700, 234950, -106.607079
4800, 239950, -112.412460
4900, 244950, -112.380262
5000, 249950, -113.437113
5100, 254950, -110.967532
5200, 259950, -102.156856
5300, 264950, -123.762205
5400, 269950, -114.608868
5500, 274950, -113.246994
5600, 279950, -122.660029
5700, 284950, -98.628145
5800, 289950, -108.064336
5900, 294950, -102.841474
6000, 299950, -112.017871
6100, 304950, -116.559943
6200, 309950, -122.499126
6300, 314950, -118.051974
6400, 319950, -119.650953
6500, 324950, -100.219332
6600, 329950, -111.922071
6700, 334950, -100.728768
6800, 339950, -115.884234
6900, 344950, -115.636398
7000, 349950, -112.874443
7100, 354950, -98.384264
7200, 359950, -100.440158
7300, 364950, -105.395618
7400, 369950, -106.401751
7500, 374950, -85.585126
7600, 379950, -99.088414
7700, 384950, -124.952261
7800, 389950, -94.900366
7900, 394950, -105.283943
8000, 399950, -88.626122
8100, 404950, -96.964650
8200, 409950, -108.792840
8300, 414950, -109.482964
8400, 419950, -83.748321
8500, 424950, -81.808556
8600, 429950, -132.406925
8700, 434950, -99.075188
8800, 439950, -77.953178
8900, 444950, -85.981810
9000, 449950, -73.567457
9100, 454950, -71.669647
9200, 459950, -79.192684
9300, 464950, -72.280090
9400, 469950, -83.356592
9500, 474950, -84.725418
9600, 479950, -83.412970
9700, 484950, -76.756977
9800, 489950, -91.361329
9900, 494950, -99.864635
10000, 499950, -79.550534
10100, 504950, -81.726469
10200, 509950, -74.225912
10300, 514950, -65.672535
10400, 519950, -78.171870
10500, 524950, -87.168429
10600, 529950, -84.249935
10700, 534950, -82.145834
10800, 539950, -83.404013
10900, 544950, -79.838774
11000, 549950, -70.731280
11100, 554950, -73.971078
11200, 559950, -73.470359
11300, 564950, -71.872083
11400, 569950, -87.959787
11500, 574950, -73.624416
11600, 579950, -70.964270
11700, 584950, -75.524549
11800, 589950, -71.261760
11900, 594950, -86.376555
12000, 599950, -83.481544
12100, 604950, -82.661482
12200, 609950, -82.988944
12300, 614950, -91.631107
12400, 619950, -79.840363
12500, 624950, -66.610354
12600, 629950, -83.584274
12700, 634950, -95.857759
12800, 639950, -83.499471
12900, 644950, -90.870210
13000, 649950, -93.329896
13100, 654950, -68.208534
13200, 659950, -78.759738
13300, 664950, -83.311241
13400, 669950, -71.812260
13500, 674950, -80.485818
13600, 679950, -66.440905
13700, 684950, -89.033021
13800, 689950, -82.630391
13900, 694950, -83.903706
14000, 699950, -84.149104
14100, 704950, -91.400271
14200, 709950, -88.958273
14300, 714950, -73.165596
14400, 719950, -80.421242
14500, 724950, -79.975574
14600, 729950, -85.301396
14700, 734950, -78.945537
14800, 739950, -84.378246
14900, 744950, -120.553980
15000, 749950, -84.758098
15100, 754950, -64.729289
15200, 759950, -78.310263
15300, 764950, -70.412404
15400, 769950, -78.028626
15500, 774950, -87.849867
15600, 779950, -80.864047
15700, 784950, -81.930446
15800, 789950, -90.159942
15900, 794950, -90.401934
16000, 799950, -107.505697
16100, 804950, -75.592719
16200, 809950, -82.055162
16300, 814950, -78.658616
16400, 819950, -71.320158
16500, 824950, -85.150050
16600, 829950, -85.672203
16700, 834950, -77.504394
16800, 839950, -82.590788
16900, 844950, -73.749440
17000, 849950, -85.957275
17100, 854950, -78.785774
17200, 859950, -69.833673
17300, 864950, -80.837077
17400, 869950, -101.495459
17500, 874950, -80.892951
17600, 879950, -99.280494
17700, 884950, -76.571677
17800, 889950, -71.830068
17900, 894950, -84.359055
18000, 899950, -82.994498
18100, 904950, -77.704000
18200, 909950, -68.834373
18300, 914950, -71.897218
18400, 919950, -112.441878
18500, 924950, -81.022624
18600, 929950, -72.727230
18700, 934950, -74.402023
18800, 939950, -80.333844
18900, 944950, -76.253178
19000, 949950, -62.308902
19100, 954950, -73.581862
19200, 959950, -84.921445
19300, 964950, -67.532384
19400, 969950, -79.248957
19500, 974950, -78.198422
19600, 979950, -68.762195
19700, 984950, -76.009272
19800, 989950, -76.255810
19900, 994950, -74.382613
20000, 999950, -73.261030
20100, 1004950, -65.372190
20200, 1009950, -71.437240
20300, 1014950, -74.788488
20400, 1019950, -76.514476
20500, 1024950, -74.241025
20600, 1029950, -73.843681
20700, 1034950, -75.943608
20800, 1039950, -67.067156
20900, 1044950, -81.174143
21000, 1049950, -85.395494
21100, 1054950, -66.494677
21200, 1059950, -77.600335
21300, 1064950, -70.109143
21400, 1069950, -96.066476
21500, 1074950, -96.787397
21600, 1079950, -67.562084
21700, 1084950, -72.351985
21800, 1089950, -79.742184
21900, 1094950, -75.733911
22000, 1099950, -67.610058
22100, 1104950, -71.584179
22200, 1109950, -67.214371
22300, 1114950, -64.771196
22400, 1119950, -61.907875
22500, 1124950, -64.707887
22600, 1129950, -71.181492
22700, 1134950, -102.530422
22800, 1139950, -78.932093
22900, 1144950, -106.245067
23000, 1149950, -70.338053
23100, 1154950, -68.889777
23200, 1159950, -71.835268
23300, 1164950, -94.728533
23400, 1169950, -96.491821
23500, 1174950, -76.283269
23600, 1179950, -137.826825
23700, 1184950, -92.812449
23800, 1189950, -61.767628
23900, 1194950, -79.369875
24000, 1199950, -70.944518
24100, 1204950, -75.338645
24200, 1209950, -85.298774
24300, 1214950, -68.958781
24400, 1219950, -67.035122
24500, 1224950, -59.286436
24600, 1229950, -67.381073
24700, 1234950, -68.044557
24800, 1239950, -88.305252
24900, 1244950, -81.645213
25000, 1249950, -67.761727
25100, 1254950, -83.177853
25200, 1259950, -84.063280
25300, 1264950, -57.395791
25400, 1269950, -58.625532
25500, 1274950, -60.760285
25600, 1279950, -57.644867
25700, 1284950, -86.399616
25800, 1289950, -75.207820
25900, 1294950, -62.255532
26000, 1299950, -60.483164
26100, 1304950, -74.965307
26200, 1309950, -145.434582
26300, 1314950, -106.036463
26400, 1319950, -66.521591
26500, 1324950, -68.105316
26600, 1329950, -65.318100
26700, 1334950, -59.281235
26800, 1339950, -72.663022
26900, 1344950, -60.141947
27000, 1349950, -55.703334
27100, 1354950, -59.770342
27200, 1359950, -55.949131
27300, 1364950, -57.445667
27400, 1369950, -73.020952
27500, 1374950, -81.158486
27600, 1379950, -87.913422
27700, 1384950, -72.212985
27800, 1389950, -76.273045
27900, 1394950, -62.931950
28000, 1399950, -65.824526
28100, 1404950, -59.198089
28200, 1409950, -96.592483
28300, 1414950, -103.656851
28400, 1419950, -76.173067
28500, 1424950, -75.019278
28600, 1429950, -71.907399
28700, 1434950, -100.993616
28800, 1439950, -86.684598
28900, 1444950, -77.907739
29000, 1449950, -67.566547
29100, 1454950, -62.610487
29200, 1459950, -53.625978
29300, 1464950, -57.721258
29400, 1469950, -69.390032
29500, 1474950, -76.984461
29600, 1479950, -68.483684
29700, 1484950, -68.697016
29800, 1489950, -61.976072
29900, 1494950, -71.694038
