episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -78.65493998485947, -75.05747323465603, -82.62011301171339, -83.46381745380235
400, 19950, -78.16553945821298, -69.70451624356897, -90.10358013133526, -82.29181116551665
600, 29950, -75.926683246821, -73.77584497032166, -89.08112717947897, -79.10474220515833
800, 39950, -78.29739065097003, -83.14968504024532, -88.46605403915255, -83.86788462392025
1000, 49950, -81.31712978583724, -69.11795660240693, -92.2236150844943, -82.06060785644613
1200, 59950, -631.145597265751, -814.7852533455757, -113.15298713815166, -376.48910821356105
1400, 69950, -183.90495491010196, -686.1762856105312, -69.01386413679542, -82.09857634534823
1600, 79950, -107.02055409713809, -130.352970409807, -82.40152664103086, -73.40052470496477
1800, 89950, -71.32442955551976, -110.52873817825355, -61.748410120091556, -68.51979041522638
2000, 99950, -42.369512764406466, -52.70809588410086, -31.59573847421202, -39.99799735018738
2200, 109950, -43.54128467754105, -45.700174132233286, -27.395315899800554, -36.19304727108865
2400, 119950, -41.24017683383708, -44.162668828667684, -26.241003355304272, -39.45850622120886
2600, 129950, -45.12955248770777, -52.85487245270419, -27.83273707525551, -41.63979130814704
2800, 139950, -32.67077605169679, -39.41992583279323, -22.499195105457893, -33.44948112944008
3000, 149950, -33.56123467949133, -37.80504997362616, -20.865555252111882, -32.2822214389299
3200, 159950, -32.80545428203799, -36.54764443246052, -20.139437008817506, -32.97080504336177
3400, 169950, -36.716524103386575, -42.700980371372886, -21.165726974931328, -31.959876654007125
3600, 179950, -31.95565582052118, -40.57118431363981, -20.027322386573086, -29.30696604013879
3800, 189950, -39.26817641235286, -40.37823266241377, -22.633060014247988, -33.13546537945585
4000, 199950, -33.68697187502402, -32.998959023164204, -18.93390835028062, -31.140915893999576
4200, 209950, -32.81760276014277, -33.1372672412887, -20.62755461222246, -33.752679574809044
4400, 219950, -32.864198038062135, -31.687441816822798, -19.20960572767941, -30.260036015497917
4600, 229950, -33.45334844924326, -34.81080425446244, -21.46701547954406, -29.5244204352783
4800, 239950, -31.018298901216923, -30.4964771157316, -19.778619849245487, -26.182521448135
5000, 249950, -30.649344081761527, -28.824263421804517, -17.408037349977153, -27.935990088105658
5200, 259950, -34.145849052205406, -30.58657745948951, -19.13595988244272, -33.12793095435299
5400, 269950, -32.821714867226845, -31.49195279584915, -19.81024433472982, -27.793515995382414
5600, 279950, -31.319578366659144, -30.095051193420158, -18.680025206206587, -27.494818026460106
5800, 289950, -30.535433137854415, -27.708702661013685, -16.980211234113366, -27.841154246112602
6000, 299950, -26.360351166516967, -25.49462843635356, -15.044285519680209, -25.93225416553417
6200, 309950, -29.129257317320498, -28.410990373470536, -17.131768388443327, -24.494368647016607
6400, 319950, -27.209196279759976, -26.908929926304282, -15.815382952279583, -23.322851032808508
6600, 329950, -26.08182427789742, -25.144066355495756, -13.746295820386203, -22.912077057700333
6800, 339950, -28.13144820668732, -27.10193294287775, -16.11801847654305, -21.495863256155726
7000, 349950, -26.197635187617934, -26.67964797475423, -15.330428559697712, -20.216155474459043
