episode,step,total_reward
1000, 49950, -168.607281
2000, 99950, -343.801996
3000, 149950, -136.345809
4000, 199950, -128.246519
5000, 249950, -118.923358
6000, 299950, -105.321140
7000, 349950, -96.394057
8000, 399950, -90.191859
9000, 449950, -96.091391
10000, 499950, -90.004322
11000, 549950, -83.753723
12000, 599950, -82.337214
13000, 649950, -99.129606
14000, 699950, -79.713571
15000, 749950, -87.025257
16000, 799950, -74.815206
17000, 849950, -73.716884
18000, 899950, -76.909733
19000, 949950, -79.281728
20000, 999950, -71.532055
21000, 1049950, -72.079595
22000, 1099950, -92.994650
23000, 1149950, -82.691195
24000, 1199950, -116.578997
25000, 1249950, -73.483286
26000, 1299950, -77.741038
27000, 1349950, -72.620485
28000, 1399950, -82.065100
29000, 1449950, -94.072597
30000, 1499950, -85.879015
31000, 1549950, -77.741104
32000, 1599950, -69.686685
33000, 1649950, -67.232595
34000, 1699950, -66.733399
35000, 1749950, -82.942773
36000, 1799950, -66.326972
37000, 1849950, -78.383084
38000, 1899950, -98.008379
39000, 1949950, -84.695072
40000, 1999950, -68.396371
