energy,attention,episode,step
0.0,-1.0,1,0
-1.0,-1.0,1,1
-1.0,-2.0,1,2
-2.0,-2.0,1,3
-2.0,-3.0,1,4
-3.0,-3.0,1,5
-4.0,-3.0,1,6
-4.0,-4.0,1,7
-5.0,-4.0,1,8
-6.0,-4.0,1,9
-7.0,-4.0,1,10
-7.0,-5.0,1,11
-8.0,-5.0,1,12
-8.0,-6.0,1,13
-9.0,-6.0,1,14
-10.0,-6.0,1,15
-11.0,-6.0,1,16
-12.0,-6.0,1,17
-13.0,-6.0,1,18
-14.0,-6.0,1,19
-15.0,-6.0,1,20
-16.0,-6.0,1,21
-17.0,-6.0,1,22
-18.0,-6.0,1,23
-19.0,-6.0,1,24
-20.0,-6.0,1,25
-21.0,-6.0,1,26
-22.0,-6.0,1,27
-23.0,-6.0,1,28
-24.0,-6.0,1,29
-25.0,-6.0,1,30
-26.0,-6.0,1,31
-27.0,-6.0,1,32
-28.0,-6.0,1,33
-29.0,-6.0,1,34
-30.0,-6.0,1,35
-31.0,-6.0,1,36
-32.0,-6.0,1,37
-33.0,-6.0,1,38
-34.0,-6.0,1,39
-35.0,-6.0,1,40
-36.0,-6.0,1,41
-37.0,-6.0,1,42
-38.0,-6.0,1,43
-39.0,-6.0,1,44
-40.0,-6.0,1,45
-41.0,-6.0,1,46
-42.0,-6.0,1,47
-43.0,-6.0,1,48
-44.0,-6.0,1,49
0.0,-1.0,2,0
-1.0,-1.0,2,1
-2.0,-1.0,2,2
-3.0,-1.0,2,3
-4.0,-1.0,2,4
-5.0,-1.0,2,5
-6.0,-1.0,2,6
-6.0,-2.0,2,7
-6.0,-2.0,2,8
-7.0,-2.0,2,9
-8.0,-2.0,2,10
-9.0,-2.0,2,11
-10.0,-2.0,2,12
-11.0,-2.0,2,13
-12.0,-2.0,2,14
-13.0,-2.0,2,15
-14.0,-2.0,2,16
-15.0,-2.0,2,17
-16.0,-2.0,2,18
-17.0,-2.0,2,19
-18.0,-2.0,2,20
-19.0,-2.0,2,21
-20.0,-2.0,2,22
-21.0,-2.0,2,23
-22.0,-2.0,2,24
-23.0,-2.0,2,25
-24.0,-2.0,2,26
-25.0,-2.0,2,27
-26.0,-2.0,2,28
-27.0,-2.0,2,29
-28.0,-2.0,2,30
-29.0,-2.0,2,31
-30.0,-2.0,2,32
-30.0,-2.0,2,33
-31.0,-2.0,2,34
-32.0,-2.0,2,35
-32.0,-2.0,2,36
-33.0,-2.0,2,37
-33.0,-2.0,2,38
-33.0,-2.0,2,39
-33.0,-2.0,2,40
-33.0,-2.0,2,41
-33.0,-2.0,2,42
-34.0,-2.0,2,43
-34.0,-2.0,2,44
-34.0,-2.0,2,45
-34.0,-2.0,2,46
-35.0,-2.0,2,47
-35.0,-2.0,2,48
-35.0,-2.0,2,49
0.0,-1.0,3,0
0.0,-1.0,3,1
-1.0,-1.0,3,2
-1.0,-2.0,3,3
-2.0,-2.0,3,4
-2.0,-2.0,3,5
-3.0,-2.0,3,6
-3.0,-3.0,3,7
-4.0,-3.0,3,8
-4.0,-4.0,3,9
-5.0,-4.0,3,10
-6.0,-4.0,3,11
-7.0,-4.0,3,12
-8.0,-4.0,3,13
-9.0,-4.0,3,14
-10.0,-4.0,3,15
-11.0,-4.0,3,16
-12.0,-4.0,3,17
-13.0,-4.0,3,18
-14.0,-4.0,3,19
-15.0,-4.0,3,20
-16.0,-4.0,3,21
-16.0,-4.0,3,22
-16.0,-4.0,3,23
-16.0,-4.0,3,24
-17.0,-4.0,3,25
-18.0,-4.0,3,26
-19.0,-4.0,3,27
-20.0,-4.0,3,28
-21.0,-4.0,3,29
-22.0,-4.0,3,30
-23.0,-4.0,3,31
-24.0,-4.0,3,32
-24.0,-5.0,3,33
-25.0,-5.0,3,34
-26.0,-5.0,3,35
-27.0,-5.0,3,36
-28.0,-5.0,3,37
-29.0,-5.0,3,38
-30.0,-5.0,3,39
-31.0,-5.0,3,40
-32.0,-5.0,3,41
-33.0,-5.0,3,42
-34.0,-5.0,3,43
-35.0,-5.0,3,44
-36.0,-5.0,3,45
-37.0,-5.0,3,46
-38.0,-5.0,3,47
-39.0,-5.0,3,48
-40.0,-5.0,3,49
0.0,-1.0,4,0
0.0,-2.0,4,1
-1.0,-2.0,4,2
-1.0,-3.0,4,3
-1.0,-4.0,4,4
-1.0,-5.0,4,5
-1.0,-6.0,4,6
-1.0,-7.0,4,7
-1.0,-8.0,4,8
-1.0,-9.0,4,9
-2.0,-9.0,4,10
-3.0,-9.0,4,11
-4.0,-9.0,4,12
-4.0,-10.0,4,13
-5.0,-10.0,4,14
-6.0,-10.0,4,15
-7.0,-10.0,4,16
-7.0,-10.0,4,17
-7.0,-10.0,4,18
-7.0,-10.0,4,19
-8.0,-10.0,4,20
-8.0,-10.0,4,21
-8.0,-10.0,4,22
-9.0,-10.0,4,23
-10.0,-10.0,4,24
-11.0,-10.0,4,25
-12.0,-10.0,4,26
-13.0,-10.0,4,27
-14.0,-10.0,4,28
-15.0,-10.0,4,29
-16.0,-10.0,4,30
-17.0,-10.0,4,31
-18.0,-10.0,4,32
-19.0,-10.0,4,33
-20.0,-10.0,4,34
-21.0,-10.0,4,35
-21.0,-10.0,4,36
-21.0,-10.0,4,37
-22.0,-10.0,4,38
-23.0,-10.0,4,39
-24.0,-10.0,4,40
-25.0,-10.0,4,41
-26.0,-10.0,4,42
-26.0,-10.0,4,43
-27.0,-10.0,4,44
-27.0,-10.0,4,45
-27.0,-10.0,4,46
-28.0,-10.0,4,47
-28.0,-10.0,4,48
-28.0,-10.0,4,49
0.0,-1.0,5,0
0.0,-2.0,5,1
0.0,-2.0,5,2
0.0,-3.0,5,3
-1.0,-3.0,5,4
-1.0,-4.0,5,5
-1.0,-5.0,5,6
-2.0,-5.0,5,7
-2.0,-6.0,5,8
-3.0,-6.0,5,9
-4.0,-6.0,5,10
-5.0,-6.0,5,11
-5.0,-7.0,5,12
-6.0,-7.0,5,13
-6.0,-7.0,5,14
-6.0,-7.0,5,15
-6.0,-7.0,5,16
-6.0,-7.0,5,17
-6.0,-7.0,5,18
-6.0,-7.0,5,19
-6.0,-7.0,5,20
-6.0,-7.0,5,21
-6.0,-7.0,5,22
-6.0,-7.0,5,23
-6.0,-7.0,5,24
-6.0,-7.0,5,25
-6.0,-7.0,5,26
-6.0,-7.0,5,27
-6.0,-7.0,5,28
-6.0,-7.0,5,29
-6.0,-7.0,5,30
-6.0,-7.0,5,31
-6.0,-7.0,5,32
-6.0,-7.0,5,33
-7.0,-7.0,5,34
-8.0,-7.0,5,35
-8.0,-7.0,5,36
-9.0,-7.0,5,37
-9.0,-7.0,5,38
-9.0,-7.0,5,39
-9.0,-7.0,5,40
-9.0,-7.0,5,41
-9.0,-7.0,5,42
-9.0,-7.0,5,43
-9.0,-7.0,5,44
-9.0,-7.0,5,45
-9.0,-7.0,5,46
-9.0,-7.0,5,47
-9.0,-7.0,5,48
-9.0,-7.0,5,49
