episode,step,total_reward
200, 9950, -380.158532
400, 19950, -372.528169
600, 29950, -354.180073
800, 39950, -368.455583
1000, 49950, -370.503745
1200, 59950, -1124.725864
1400, 69950, -315.002439
1600, 79950, -297.214334
1800, 89950, -258.043797
2000, 99950, -202.551620
2200, 109950, -159.913949
2400, 119950, -140.951104
2600, 129950, -152.709089
2800, 139950, -143.221765
3000, 149950, -138.722724
3200, 159950, -131.219332
3400, 169950, -148.121144
3600, 179950, -122.182946
3800, 189950, -124.574441
4000, 199950, -137.690759
4200, 209950, -143.022866
4400, 219950, -122.092089
4600, 229950, -113.743351
4800, 239950, -108.475950
5000, 249950, -110.990942
5200, 259950, -99.070449
5400, 269950, -104.938264
5600, 279950, -105.147065
5800, 289950, -112.899399
6000, 299950, -102.112578
6200, 309950, -100.381701
6400, 319950, -97.636616
6600, 329950, -95.655497
6800, 339950, -99.933470
7000, 349950, -113.134465
7200, 359950, -118.141384
7400, 369950, -106.062531
7600, 379950, -101.233067
7800, 389950, -109.460419
8000, 399950, -96.848413
8200, 409950, -107.034094
8400, 419950, -100.350434
8600, 429950, -102.941902
8800, 439950, -107.766511
9000, 449950, -101.825985
9200, 459950, -89.825149
9400, 469950, -91.325693
9600, 479950, -84.753978
9800, 489950, -94.762435
10000, 499950, -94.191052
10200, 509950, -84.355892
10400, 519950, -94.660052
10600, 529950, -98.298184
10800, 539950, -93.773833
11000, 549950, -97.950906
11200, 559950, -91.288053
11400, 569950, -92.112638
11600, 579950, -86.138741
11800, 589950, -91.989980
12000, 599950, -89.182079
12200, 609950, -88.353920
12400, 619950, -78.841549
12600, 629950, -87.823226
12800, 639950, -92.448805
13000, 649950, -92.356147
13200, 659950, -85.021075
13400, 669950, -83.454793
13600, 679950, -82.174926
13800, 689950, -90.534625
14000, 699950, -102.214766
14200, 709950, -89.675205
14400, 719950, -85.325181
14600, 729950, -93.693121
14800, 739950, -84.858381
15000, 749950, -80.755278
15200, 759950, -91.026819
15400, 769950, -96.384842
15600, 779950, -96.049762
15800, 789950, -84.955641
16000, 799950, -89.340760
16200, 809950, -81.548511
16400, 819950, -95.846625
16600, 829950, -89.556403
16800, 839950, -90.121325
17000, 849950, -97.479322
17200, 859950, -90.839895
17400, 869950, -84.481991
17600, 879950, -87.139730
17800, 889950, -92.932692
18000, 899950, -88.595403
18200, 909950, -82.161955
18400, 919950, -86.103669
18600, 929950, -89.011966
18800, 939950, -90.367822
19000, 949950, -86.123115
19200, 959950, -86.854307
19400, 969950, -88.185030
19600, 979950, -83.677035
19800, 989950, -84.343515
20000, 999950, -84.319575
20200, 1009950, -81.473524
20400, 1019950, -91.782335
20600, 1029950, -79.670544
20800, 1039950, -86.319746
21000, 1049950, -83.595327
21200, 1059950, -86.480564
21400, 1069950, -87.624482
21600, 1079950, -78.527281
21800, 1089950, -73.572789
22000, 1099950, -83.035781
22200, 1109950, -90.446354
22400, 1119950, -78.168387
22600, 1129950, -82.187868
22800, 1139950, -83.005824
23000, 1149950, -80.358688
23200, 1159950, -80.378298
23400, 1169950, -80.454222
23600, 1179950, -86.956706
23800, 1189950, -85.121504
24000, 1199950, -88.589019
24200, 1209950, -83.825742
24400, 1219950, -82.313607
24600, 1229950, -80.856386
24800, 1239950, -77.566648
25000, 1249950, -85.978106
25200, 1259950, -103.240254
25400, 1269950, -82.028970
25600, 1279950, -100.238500
25800, 1289950, -92.583657
26000, 1299950, -84.072761
26200, 1309950, -82.902192
26400, 1319950, -81.745979
26600, 1329950, -79.704437
26800, 1339950, -78.906867
27000, 1349950, -94.779568
27200, 1359950, -83.420394
27400, 1369950, -86.045085
27600, 1379950, -79.254373
27800, 1389950, -77.045410
28000, 1399950, -78.121633
28200, 1409950, -89.344342
28400, 1419950, -66.908616
28600, 1429950, -83.192427
28800, 1439950, -77.418029
29000, 1449950, -77.687828
29200, 1459950, -78.252284
29400, 1469950, -78.615022
29600, 1479950, -76.365566
29800, 1489950, -78.797072
30000, 1499950, -92.982307
30200, 1509950, -80.766027
30400, 1519950, -80.867445
30600, 1529950, -74.028122
30800, 1539950, -79.482628
31000, 1549950, -80.665285
31200, 1559950, -82.090513
31400, 1569950, -72.908041
31600, 1579950, -74.769031
31800, 1589950, -80.104571
32000, 1599950, -91.059626
32200, 1609950, -75.484685
32400, 1619950, -77.435837
32600, 1629950, -88.091702
32800, 1639950, -75.728264
33000, 1649950, -84.037376
33200, 1659950, -91.457097
33400, 1669950, -76.388931
33600, 1679950, -93.180165
33800, 1689950, -76.201293
34000, 1699950, -80.947103
34200, 1709950, -73.381446
34400, 1719950, -78.938199
34600, 1729950, -73.647026
34800, 1739950, -73.725191
35000, 1749950, -84.839090
35200, 1759950, -71.999867
35400, 1769950, -80.407062
35600, 1779950, -70.731955
35800, 1789950, -74.969735
36000, 1799950, -75.941499
36200, 1809950, -73.359004
36400, 1819950, -68.861369
36600, 1829950, -66.315768
36800, 1839950, -78.054420
37000, 1849950, -79.453287
37200, 1859950, -75.530427
37400, 1869950, -71.352369
37600, 1879950, -74.894335
37800, 1889950, -71.973155
38000, 1899950, -71.197753
38200, 1909950, -76.054997
38400, 1919950, -72.329067
38600, 1929950, -74.076266
38800, 1939950, -78.134047
39000, 1949950, -66.800101
39200, 1959950, -69.397871
39400, 1969950, -70.352646
39600, 1979950, -71.923414
39800, 1989950, -67.166865
40000, 1999950, -67.285290
