energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-7.0,0.0,1,6
-8.0,0.0,1,7
-9.0,0.0,1,8
-10.0,0.0,1,9
-11.0,0.0,1,10
-12.0,0.0,1,11
-13.0,0.0,1,12
-14.0,0.0,1,13
-15.0,0.0,1,14
-16.0,0.0,1,15
-17.0,0.0,1,16
-18.0,0.0,1,17
-18.0,0.0,1,18
-18.0,0.0,1,19
-18.0,0.0,1,20
-18.0,0.0,1,21
-18.0,0.0,1,22
-18.0,0.0,1,23
-18.0,0.0,1,24
-18.0,0.0,1,25
-18.0,0.0,1,26
-19.0,0.0,1,27
-19.0,0.0,1,28
-19.0,0.0,1,29
-19.0,0.0,1,30
-19.0,0.0,1,31
-19.0,0.0,1,32
-19.0,0.0,1,33
-19.0,0.0,1,34
-19.0,0.0,1,35
-19.0,0.0,1,36
-20.0,0.0,1,37
-20.0,0.0,1,38
-20.0,0.0,1,39
-20.0,0.0,1,40
-21.0,0.0,1,41
-21.0,0.0,1,42
-21.0,0.0,1,43
-21.0,0.0,1,44
-21.0,0.0,1,45
-21.0,0.0,1,46
-21.0,0.0,1,47
-21.0,0.0,1,48
-21.0,0.0,1,49
-1.0,0.0,2,0
-1.0,0.0,2,1
-2.0,0.0,2,2
-2.0,0.0,2,3
-2.0,0.0,2,4
-2.0,0.0,2,5
-2.0,0.0,2,6
-2.0,0.0,2,7
-2.0,0.0,2,8
-2.0,0.0,2,9
-2.0,0.0,2,10
-2.0,0.0,2,11
-2.0,0.0,2,12
-2.0,0.0,2,13
-2.0,0.0,2,14
-2.0,0.0,2,15
-2.0,0.0,2,16
-2.0,0.0,2,17
-3.0,0.0,2,18
-3.0,0.0,2,19
-3.0,0.0,2,20
-3.0,0.0,2,21
-3.0,0.0,2,22
-3.0,0.0,2,23
-3.0,0.0,2,24
-3.0,0.0,2,25
-3.0,0.0,2,26
-3.0,0.0,2,27
-3.0,0.0,2,28
-3.0,0.0,2,29
-3.0,0.0,2,30
-3.0,0.0,2,31
-3.0,0.0,2,32
-3.0,0.0,2,33
-3.0,0.0,2,34
-4.0,0.0,2,35
-4.0,0.0,2,36
-4.0,0.0,2,37
-4.0,0.0,2,38
-4.0,0.0,2,39
-4.0,0.0,2,40
-4.0,0.0,2,41
