energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-2.0,0.0,1,2
-2.0,0.0,1,3
-3.0,0.0,1,4
-4.0,0.0,1,5
-5.0,0.0,1,6
-6.0,0.0,1,7
-7.0,0.0,1,8
-8.0,0.0,1,9
-9.0,0.0,1,10
-10.0,0.0,1,11
-11.0,0.0,1,12
-12.0,0.0,1,13
-13.0,0.0,1,14
-13.0,0.0,1,15
-14.0,0.0,1,16
-15.0,0.0,1,17
-15.0,0.0,1,18
-15.0,0.0,1,19
-16.0,0.0,1,20
-16.0,0.0,1,21
-17.0,0.0,1,22
-17.0,0.0,1,23
-17.0,0.0,1,24
-17.0,0.0,1,25
-18.0,0.0,1,26
-19.0,0.0,1,27
-20.0,0.0,1,28
-20.0,0.0,1,29
-20.0,0.0,1,30
-21.0,0.0,1,31
-21.0,0.0,1,32
-21.0,0.0,1,33
-21.0,0.0,1,34
-21.0,0.0,1,35
-21.0,0.0,1,36
-21.0,0.0,1,37
-21.0,0.0,1,38
-21.0,0.0,1,39
-21.0,0.0,1,40
-21.0,0.0,1,41
-21.0,0.0,1,42
-21.0,0.0,1,43
-21.0,0.0,1,44
-21.0,0.0,1,45
-21.0,0.0,1,46
-21.0,0.0,1,47
-21.0,0.0,1,48
-21.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-7.0,0.0,2,6
-8.0,0.0,2,7
-9.0,0.0,2,8
-10.0,0.0,2,9
-11.0,0.0,2,10
-12.0,0.0,2,11
-12.0,0.0,2,12
-12.0,0.0,2,13
-13.0,0.0,2,14
-14.0,0.0,2,15
-15.0,0.0,2,16
-16.0,0.0,2,17
-16.0,0.0,2,18
-17.0,0.0,2,19
-18.0,0.0,2,20
-19.0,0.0,2,21
-20.0,0.0,2,22
-21.0,0.0,2,23
-22.0,0.0,2,24
-23.0,0.0,2,25
-24.0,0.0,2,26
-25.0,0.0,2,27
-26.0,0.0,2,28
-27.0,0.0,2,29
-28.0,0.0,2,30
-29.0,0.0,2,31
-30.0,0.0,2,32
-31.0,0.0,2,33
-32.0,0.0,2,34
-33.0,0.0,2,35
-34.0,0.0,2,36
-35.0,0.0,2,37
-35.0,0.0,2,38
-35.0,0.0,2,39
-36.0,0.0,2,40
-36.0,0.0,2,41
