episode,step,total_reward
1000, 49950, -168.177804
2000, 99950, -351.600618
3000, 149950, -144.550382
4000, 199950, -137.667325
5000, 249950, -134.395628
6000, 299950, -125.249032
7000, 349950, -117.134230
8000, 399950, -119.372409
9000, 449950, -108.601217
10000, 499950, -108.417379
11000, 549950, -109.469677
12000, 599950, -133.211646
13000, 649950, -89.050217
14000, 699950, -94.901598
15000, 749950, -79.988329
16000, 799950, -75.047216
17000, 849950, -76.949074
18000, 899950, -70.535911
19000, 949950, -73.988741
20000, 999950, -69.335132
21000, 1049950, -77.948791
22000, 1099950, -80.033261
23000, 1149950, -81.954683
24000, 1199950, -76.858538
25000, 1249950, -73.736903
26000, 1299950, -78.047444
27000, 1349950, -69.492907
28000, 1399950, -66.081638
29000, 1449950, -66.689581
30000, 1499950, -72.538558
31000, 1549950, -90.882777
32000, 1599950, -74.426015
33000, 1649950, -75.982662
34000, 1699950, -70.713345
35000, 1749950, -81.700617
36000, 1799950, -84.261476
37000, 1849950, -66.726281
38000, 1899950, -78.976550
39000, 1949950, -72.856457
40000, 1999950, -60.429126
