episode,step,total_reward
200, 9950, -193.379653
400, 19950, -191.097241
600, 29950, -184.462904
800, 39950, -173.206946
1000, 49950, -181.739188
1200, 59950, -588.196872
1400, 69950, -421.390491
1600, 79950, -156.386678
1800, 89950, -131.606671
2000, 99950, -138.556856
2200, 109950, -122.968389
2400, 119950, -109.492265
2600, 129950, -98.505654
2800, 139950, -112.079594
3000, 149950, -97.301181
3200, 159950, -99.725532
3400, 169950, -91.319096
3600, 179950, -106.110875
3800, 189950, -99.830628
4000, 199950, -99.021715
4200, 209950, -102.250697
4400, 219950, -97.712361
4600, 229950, -90.866227
4800, 239950, -93.340772
5000, 249950, -101.491178
5200, 259950, -89.888610
5400, 269950, -80.386353
5600, 279950, -91.145528
5800, 289950, -80.542289
6000, 299950, -77.092871
6200, 309950, -84.726131
6400, 319950, -71.236935
6600, 329950, -69.014041
6800, 339950, -74.710026
7000, 349950, -76.025286
7200, 359950, -76.740422
7400, 369950, -76.339154
7600, 379950, -69.020665
7800, 389950, -62.976022
8000, 399950, -64.368768
8200, 409950, -84.028698
8400, 419950, -65.687954
8600, 429950, -71.475668
8800, 439950, -60.247760
9000, 449950, -63.627812
9200, 459950, -66.759763
9400, 469950, -67.286514
9600, 479950, -62.992818
9800, 489950, -64.169664
10000, 499950, -65.578010
10200, 509950, -66.924211
10400, 519950, -55.038480
10600, 529950, -64.810528
10800, 539950, -60.023985
11000, 549950, -57.056366
11200, 559950, -65.617291
11400, 569950, -60.902475
11600, 579950, -57.849623
11800, 589950, -60.705386
12000, 599950, -55.995146
12200, 609950, -55.368982
12400, 619950, -60.498721
12600, 629950, -55.781633
12800, 639950, -52.702478
13000, 649950, -52.923993
13200, 659950, -71.350671
13400, 669950, -58.526721
13600, 679950, -62.325717
13800, 689950, -53.961804
14000, 699950, -59.755540
14200, 709950, -60.479699
14400, 719950, -56.147840
14600, 729950, -55.878437
14800, 739950, -52.604733
15000, 749950, -46.722901
15200, 759950, -60.656754
15400, 769950, -46.930533
15600, 779950, -43.734702
15800, 789950, -50.680553
16000, 799950, -50.095493
16200, 809950, -54.259149
16400, 819950, -47.120605
16600, 829950, -50.887322
16800, 839950, -45.512481
17000, 849950, -40.872235
17200, 859950, -50.892235
17400, 869950, -46.137612
17600, 879950, -56.910490
17800, 889950, -47.915883
18000, 899950, -47.385641
18200, 909950, -49.264601
18400, 919950, -45.868002
18600, 929950, -55.369464
18800, 939950, -49.609152
19000, 949950, -47.835079
19200, 959950, -44.555222
19400, 969950, -46.163375
19600, 979950, -50.895011
19800, 989950, -48.899211
20000, 999950, -46.319153
20200, 1009950, -50.026854
20400, 1019950, -47.782539
20600, 1029950, -57.893600
20800, 1039950, -45.958755
21000, 1049950, -49.857557
21200, 1059950, -46.730738
21400, 1069950, -50.041758
21600, 1079950, -43.513205
21800, 1089950, -53.565010
22000, 1099950, -46.874074
22200, 1109950, -37.816730
22400, 1119950, -46.920505
22600, 1129950, -46.762480
22800, 1139950, -47.858874
23000, 1149950, -44.483043
23200, 1159950, -46.667323
23400, 1169950, -56.525566
23600, 1179950, -46.196780
23800, 1189950, -46.824204
24000, 1199950, -46.184113
24200, 1209950, -41.619104
24400, 1219950, -40.336162
24600, 1229950, -44.136074
24800, 1239950, -45.956852
25000, 1249950, -44.516976
25200, 1259950, -51.618243
25400, 1269950, -51.811489
25600, 1279950, -50.321351
25800, 1289950, -46.925670
26000, 1299950, -42.629158
26200, 1309950, -43.443632
26400, 1319950, -43.128754
26600, 1329950, -48.686437
26800, 1339950, -53.160206
27000, 1349950, -50.841656
27200, 1359950, -58.286511
27400, 1369950, -41.158788
27600, 1379950, -44.400261
27800, 1389950, -41.391890
28000, 1399950, -48.031110
28200, 1409950, -62.985049
28400, 1419950, -49.255476
28600, 1429950, -41.439397
28800, 1439950, -41.905992
29000, 1449950, -41.903666
29200, 1459950, -38.720561
29400, 1469950, -58.320278
29600, 1479950, -44.756494
29800, 1489950, -48.450877
30000, 1499950, -39.484453
30200, 1509950, -52.055939
30400, 1519950, -42.464904
30600, 1529950, -40.833466
30800, 1539950, -42.324022
31000, 1549950, -48.391711
31200, 1559950, -57.499118
31400, 1569950, -62.357944
31600, 1579950, -45.562869
31800, 1589950, -39.594426
32000, 1599950, -43.126969
32200, 1609950, -37.934533
32400, 1619950, -39.112662
32600, 1629950, -47.844721
32800, 1639950, -38.135874
33000, 1649950, -43.285372
33200, 1659950, -42.832921
33400, 1669950, -42.353084
33600, 1679950, -37.758584
33800, 1689950, -44.147182
34000, 1699950, -45.383546
34200, 1709950, -46.070001
34400, 1719950, -43.482141
34600, 1729950, -41.037537
34800, 1739950, -38.266725
35000, 1749950, -55.384792
35200, 1759950, -37.551325
35400, 1769950, -42.417280
35600, 1779950, -43.775149
35800, 1789950, -36.863418
36000, 1799950, -45.361092
36200, 1809950, -39.236335
36400, 1819950, -47.397192
36600, 1829950, -39.259732
36800, 1839950, -48.451484
37000, 1849950, -40.270363
37200, 1859950, -44.119695
37400, 1869950, -40.717328
37600, 1879950, -45.090119
37800, 1889950, -42.042351
38000, 1899950, -45.111650
38200, 1909950, -36.644033
38400, 1919950, -43.129175
38600, 1929950, -59.627098
38800, 1939950, -46.922001
39000, 1949950, -46.875855
39200, 1959950, -39.726660
39400, 1969950, -42.929237
39600, 1979950, -40.845163
39800, 1989950, -38.984087
40000, 1999950, -42.929616
