act0,act1,act2,act3,act4,act5,act6,act7,episode,step
4.028093059105231e-08,1.142458039282701e-08,3.242032775574444e-08,6.319589829217875e-08,0.9999998807907104,0.9999942779541016,3.0176852305885404e-06,2.7154287636221852e-06,1,0
2.0292169210733846e-05,9.010544204102189e-07,2.5425845251447754e-06,0.9999737739562988,2.4595535705884686e-06,0.9874807000160217,0.012497683055698872,2.1675732568837702e-05,1,1
7.664526492590085e-06,2.7459567064624935e-08,2.6891907367598833e-08,7.226275045013608e-08,0.9999922513961792,0.9996849298477173,0.00018833359354175627,0.00012685499677900225,1,2
0.00016709721239749342,3.0384351703105494e-05,0.00038208827027119696,0.0001060426002368331,0.9993144273757935,0.9993533492088318,0.0003256519266869873,0.0003209206915926188,1,3
7.605940936628031e-06,0.8244075179100037,3.2356445444747806e-05,0.17554566264152527,6.850476438557962e-06,0.9999960660934448,2.9468274078681134e-06,9.74196268543892e-07,1,4
0.017788082361221313,0.00012771529145538807,7.309465581784025e-05,4.502211140788859e-06,0.9820066094398499,0.9992409944534302,0.00014370334974955767,0.0006153112626634538,1,5
3.95879624193185e-06,1.3060061064606998e-05,8.064949361141771e-05,8.28256452223286e-06,0.9998940229415894,0.9995421171188354,7.131914753699675e-05,0.00038658405537717044,1,6
1.2920585434894605e-10,0.9999990463256836,8.766203873911138e-10,9.273038585888571e-07,1.7369486959850633e-09,0.9999988079071045,1.0529103064982337e-06,9.679096280024169e-08,1,7
8.133385563269258e-05,2.255048814348015e-09,2.2469581381301396e-05,7.622887564229242e-12,0.9998961687088013,0.9998489618301392,0.00011637294664978981,3.465060581220314e-05,1,8
0.0005473730270750821,2.7463964215712622e-05,0.9992584586143494,0.00013722975563723594,2.937211684184149e-05,0.9993947744369507,0.00019675260409712791,0.00040849970537237823,1,9
9.954000415746123e-05,0.000219458102947101,0.7787380814552307,0.0005428475560620427,0.22040006518363953,0.9996241331100464,0.00015709265426266938,0.00021878797269891948,1,10
1.676264582783915e-05,2.297373976034578e-05,0.10315980762243271,0.000100739358458668,0.8966997265815735,0.9999788999557495,1.796167816792149e-05,3.06689366880164e-06,1,11
2.1906467395638174e-07,0.9927173852920532,0.0005681864568032324,1.1247367183386814e-05,0.006702932063490152,0.9977105855941772,0.0022790052462369204,1.0383331755292602e-05,1,12
0.00029089456074871123,0.011868413537740707,0.9831733703613281,0.00264264945872128,0.002024699468165636,0.9994552731513977,0.0004996913485229015,4.499212809605524e-05,1,13
7.258003461174667e-05,0.06731157004833221,0.025729786604642868,0.902102530002594,0.004783581476658583,0.9891616106033325,0.01028449460864067,0.0005538228433579206,1,14
0.00200458150357008,0.009401240386068821,0.26632893085479736,0.031554996967315674,0.6907103061676025,0.9976237416267395,0.0009288013097830117,0.0014473971677944064,1,15
0.0010992452735081315,0.9583355188369751,8.271916158264503e-05,0.03752393648028374,0.002958499826490879,0.9841071367263794,0.009633715264499187,0.0062591275200247765,1,16
0.3393186330795288,0.01746394671499729,0.023627767339348793,0.16845731437206268,0.4511323869228363,0.9732906222343445,0.018634336069226265,0.00807497464120388,1,17
0.0014291376573964953,0.0025786731857806444,0.009108545258641243,0.9707335829734802,0.016150010749697685,0.9849374890327454,0.007876460440456867,0.0071860444732010365,1,18
0.015017235651612282,0.006543367635458708,0.7675315141677856,0.14361174404621124,0.06729616224765778,0.9949262142181396,0.0016304334858432412,0.0034433770924806595,1,19
0.001438909093849361,0.0072083668783307076,0.17869681119918823,0.49934569001197815,0.31331026554107666,0.9812658429145813,0.01585390977561474,0.002880251035094261,1,20
0.03839881718158722,0.5438202619552612,0.3994344174861908,0.014859223738312721,0.0034873569384217262,0.9851185083389282,0.014134268276393414,0.0007472764700651169,1,21
0.43970638513565063,0.5484609007835388,0.006270185112953186,0.0028056299779564142,0.002756852423772216,0.9959932565689087,0.0016235141083598137,0.0023831850849092007,1,22
0.004858797881752253,0.0005394489853642881,0.07815541326999664,0.016025563701987267,0.9004207849502563,0.9866527915000916,0.011140933260321617,0.0022063138894736767,1,23
0.08441590517759323,0.021754350513219833,0.32614898681640625,0.5318227410316467,0.03585800155997276,0.9983909130096436,0.001069331425242126,0.0005397985805757344,1,24
0.11786410212516785,0.020799770951271057,0.06513470411300659,0.7789943814277649,0.017207056283950806,0.9853143692016602,0.003272624919191003,0.011413006111979485,1,25
0.718452513217926,0.1886829137802124,0.022543340921401978,0.005430668126791716,0.06489057093858719,0.9997997879981995,0.00010407491208752617,9.612824214855209e-05,1,26
0.05745101347565651,0.4981217384338379,0.1364329606294632,0.01795920915901661,0.2900351583957672,0.9998021721839905,0.00018471483781468123,1.3086425497021992e-05,1,27
2.5928678951459005e-05,9.081472853722516e-06,0.0008587369229644537,1.3106286132824607e-05,0.9990931749343872,0.9841228723526001,0.015267268754541874,0.0006099387537688017,1,28
0.0009101469186134636,0.025202341377735138,0.45707717537879944,0.48525270819664,0.031557634472846985,0.9836913347244263,0.006474416237324476,0.009834257885813713,1,29
0.04474611580371857,0.028199711814522743,0.012649696320295334,0.276883602142334,0.6375208497047424,0.875150203704834,0.07445408403873444,0.05039571598172188,1,30
0.5898736715316772,0.015408482402563095,0.009478713385760784,0.3258648216724396,0.05937439575791359,0.8277750611305237,0.07432503253221512,0.09789994359016418,1,31
0.03532334789633751,0.13091430068016052,0.08343755453824997,0.7214336395263672,0.02889121323823929,0.975073516368866,0.0049454341642558575,0.019981026649475098,1,32
0.0620383620262146,0.0045746392570436,0.08415161818265915,0.4390140175819397,0.41022127866744995,0.9998703002929688,4.036266909679398e-05,8.926176087697968e-05,1,33
0.033420540392398834,0.006971936207264662,0.26104268431663513,0.05481094494462013,0.6437538862228394,0.9982032775878906,0.0010017154272645712,0.0007950461586005986,1,34
0.7390567064285278,0.2499222606420517,0.00011923294368898496,0.0107754310593009,0.00012637795589398593,0.9998263716697693,5.901569238631055e-05,0.00011461336544016376,1,35
0.612760603427887,0.377148300409317,0.00025800446746870875,0.008115977980196476,0.0017170984065160155,0.8819936513900757,0.11459086835384369,0.0034154814202338457,1,36
0.024872299283742905,0.014538389630615711,0.0039586471393704414,0.7976879477500916,0.1589425951242447,0.9958064556121826,0.0029486273415386677,0.0012449580244719982,1,37
0.0014535145601257682,0.0007176333456300199,0.634280264377594,0.012513752095401287,0.35103484988212585,0.9951909780502319,0.003430970013141632,0.0013780760345980525,1,38
0.7847599983215332,0.18094336986541748,0.0005206981441006064,0.0011015136260539293,0.03267435356974602,0.9998676776885986,9.918372597894631e-06,0.0001223932922584936,1,39
0.7675532698631287,0.06767252832651138,0.015540841035544872,0.006359830033034086,0.14287348091602325,0.9984728693962097,0.0011803865199908614,0.0003467704518698156,1,40
0.8890143632888794,0.09937326610088348,0.0007077171467244625,0.009615415707230568,0.0012892045779153705,0.9983199238777161,0.0004155112255830318,0.001264592632651329,1,41
0.6575336456298828,0.22603242099285126,0.0138245252892375,0.09435398131608963,0.008255423977971077,0.9936623573303223,0.0016897179884836078,0.004647879395633936,1,42
0.013803965412080288,0.04685187712311745,0.009263316169381142,0.024308426305651665,0.9057723879814148,0.9856101870536804,0.004219897091388702,0.010169869288802147,1,43
0.0020184291061013937,0.013193869031965733,0.17712831497192383,0.6149401068687439,0.19271935522556305,0.91935795545578,0.07762458920478821,0.003017494222149253,1,44
0.11792726069688797,0.017301002517342567,0.5535779595375061,0.2861180305480957,0.025075692683458328,0.964849054813385,0.0335247628390789,0.0016261172713711858,1,45
0.17497752606868744,0.8013003468513489,0.006588849239051342,0.016091369092464447,0.001041953801177442,0.9993977546691895,0.00032009099959395826,0.0002821540692821145,1,46
0.040455132722854614,0.257458359003067,0.048689983785152435,0.4900389313697815,0.16335757076740265,0.9448944926261902,0.019468173384666443,0.03563738614320755,1,47
0.005075901746749878,0.006326113827526569,0.0870581865310669,0.019712401553988457,0.8818274140357971,0.9940687417984009,0.002329912967979908,0.0036014269571751356,1,48
0.07866612076759338,0.2620684504508972,0.25305402278900146,0.38900184631347656,0.017209548503160477,0.9726700186729431,0.018078597262501717,0.009251350536942482,1,49
1.890814971261534e-08,1.7286712505892865e-08,1.486249402660178e-06,8.385665637433704e-07,0.999997615814209,0.9999067783355713,2.4840344849508256e-05,6.843976734671742e-05,2,0
2.2529129637405276e-06,3.164404233757523e-06,3.9389817629853496e-07,0.9999922513961792,1.8505201069274335e-06,0.8096683621406555,0.19027842581272125,5.322832294041291e-05,2,1
1.4241568813133654e-08,7.492410958320761e-08,3.533660830612462e-08,8.922593508486898e-08,0.9999997615814209,0.9998890161514282,1.1646637176454533e-05,9.928582585416734e-05,2,2
8.98157013580203e-05,6.195587502588751e-06,2.266885985591216e-06,0.999884843826294,1.6804468032205477e-05,0.9997590184211731,0.0002154877147404477,2.5516143068671227e-05,2,3
1.115178974941955e-06,1.9276367311249487e-05,3.647275661933236e-05,8.371104740945157e-06,0.9999347925186157,0.9992485642433167,0.00044151791371405125,0.0003098252054769546,2,4
0.0002989107742905617,2.7705285901902243e-05,0.00018873852968681604,0.9965285658836365,0.0029560790862888098,0.9997362494468689,0.0002540747227612883,9.643252269597724e-06,2,5
0.00012099052401026711,0.001070055179297924,0.00013463488721754402,0.001313506276346743,0.9973607659339905,0.9999648332595825,2.914729338954203e-05,5.912563665333437e-06,2,6
4.072547017131001e-05,0.9972163438796997,5.948335456196219e-06,0.00014897000801283866,0.0025879417080432177,0.9983633160591125,0.0004950825241394341,0.0011415320914238691,2,7
2.2070874641788585e-11,4.933738422148448e-13,5.6745358412158e-11,7.886953243274597e-12,1.0,0.15281404554843903,0.00044903214438818395,0.8467369079589844,2,8
0.0011660625459626317,0.0014957261737436056,0.00030645617516711354,0.9953494668006897,0.0016823140904307365,0.9715616703033447,0.0023269637022167444,0.026111410930752754,2,9
0.00015309843001887202,6.093436968512833e-05,2.153595778509043e-05,0.02490594983100891,0.9748584032058716,0.9999117851257324,1.177812555397395e-05,7.643898425158113e-05,2,10
1.2656336366489995e-05,7.132499013096094e-05,2.0417119230842218e-06,0.9999129772186279,9.648392733652145e-07,0.9999206066131592,7.411067781504244e-05,5.28920554643264e-06,2,11
0.0022677232045680285,0.00012321420945227146,0.00013078238407615572,8.622377936262637e-05,0.9973920583724976,0.9952216744422913,0.004648811183869839,0.0001296012196689844,2,12
6.868279797345167e-06,0.9999834299087524,1.0865321655728621e-06,7.866280611779075e-06,6.823378271292313e-07,0.9982903599739075,1.4200645637174603e-05,0.0016954918392002583,2,13
0.00287480466067791,2.095200034091249e-05,6.645774556091055e-05,5.083355063106865e-06,0.997032642364502,0.999137282371521,0.0002466827572789043,0.0006160138873383403,2,14
3.911607564077713e-06,0.9999949932098389,6.859528411951032e-08,6.969700621084485e-07,2.6139193209928635e-07,0.9987762570381165,0.00022640058887191117,0.0009972556727007031,2,15
0.002444129902869463,0.9312816858291626,7.89863224781584e-06,0.00020729712559841573,0.06605908274650574,0.9685885310173035,0.0302621778100729,0.001149365329183638,2,16
0.00014680267486255616,4.431805336935213e-06,1.0861305781872943e-05,8.629039075458422e-05,0.999751627445221,0.9925605058670044,0.004603145644068718,0.0028364581521600485,2,17
3.717073559528217e-05,0.9999138116836548,1.9650036847451702e-05,6.05560217081802e-06,2.3226073608384468e-05,0.9969772100448608,9.423215669812635e-05,0.0029285578057169914,2,18
0.0033555456902831793,0.15686118602752686,0.0002116093091899529,0.009977887384593487,0.8295937180519104,0.902719259262085,0.001801896607503295,0.0954788401722908,2,19
0.0006782282725907862,0.1734199970960617,0.0002729184925556183,0.000354981078999117,0.8252739310264587,0.9997273087501526,0.00015412006177939475,0.00011857027857331559,2,20
0.0006539279711432755,0.44882965087890625,0.5219919085502625,0.004496333654969931,0.02402818202972412,0.9684621691703796,0.013797630555927753,0.017740212380886078,2,21
0.0001405231887474656,0.27895504236221313,0.7188882231712341,3.979219764005393e-05,0.001976435538381338,0.9846467971801758,0.0042761825025081635,0.0110769122838974,2,22
0.026943940669298172,0.9685220718383789,8.285716467071325e-05,0.0003881611628457904,0.004062879364937544,0.9995337724685669,0.0001007668033707887,0.0003654303145594895,2,23
0.009286315180361271,0.4897928535938263,0.04373405501246452,0.01850915141403675,0.4386776089668274,0.9296133518218994,0.06666183471679688,0.003724830923601985,2,24
3.0464885639958084e-05,0.0024589449167251587,0.9305654168128967,0.01783807761967182,0.049107056111097336,0.45114797353744507,0.5466071963310242,0.002244784263893962,2,25
0.0016811249079182744,0.9651426672935486,0.000584001187235117,0.002855554223060608,0.029736565425992012,0.9970132112503052,0.0025037219747900963,0.0004829708195757121,2,26
2.5311726403742796e-06,5.237681762082502e-05,3.1382421639136737e-06,0.9999243021011353,1.7642491002334282e-05,0.9985916018486023,0.0002249688986921683,0.0011833853786811233,2,27
0.18112540245056152,0.14720088243484497,0.10011518001556396,0.01424590777605772,0.557312548160553,0.9647072553634644,0.03246094286441803,0.0028317663818597794,2,28
0.0002770416031125933,2.1761870812042616e-05,0.04864298924803734,0.9509638547897339,9.430325007997453e-05,0.8951990604400635,0.1003933995962143,0.004407511092722416,2,29
0.9767377972602844,0.010368267074227333,1.9165689082001336e-05,0.0111221419647336,0.001752631040289998,0.9999740123748779,1.121856075769756e-05,1.4766729691473302e-05,2,30
