energy,attention,episode,step
0.0,-1.0,1,0
-1.0,-1.0,1,1
-2.0,-1.0,1,2
-3.0,-1.0,1,3
-4.0,-1.0,1,4
-5.0,-1.0,1,5
-6.0,-1.0,1,6
-7.0,-1.0,1,7
-8.0,-1.0,1,8
-9.0,-1.0,1,9
-10.0,-1.0,1,10
-11.0,-1.0,1,11
-12.0,-1.0,1,12
-13.0,-1.0,1,13
-14.0,-1.0,1,14
-15.0,-1.0,1,15
-16.0,-1.0,1,16
-17.0,-1.0,1,17
-18.0,-1.0,1,18
-19.0,-1.0,1,19
-20.0,-1.0,1,20
-21.0,-1.0,1,21
-22.0,-1.0,1,22
-23.0,-1.0,1,23
-24.0,-1.0,1,24
-25.0,-1.0,1,25
-26.0,-1.0,1,26
-26.0,-2.0,1,27
-27.0,-2.0,1,28
-28.0,-2.0,1,29
-29.0,-2.0,1,30
-30.0,-2.0,1,31
-31.0,-2.0,1,32
-32.0,-2.0,1,33
-33.0,-2.0,1,34
-34.0,-2.0,1,35
-35.0,-2.0,1,36
-36.0,-2.0,1,37
-37.0,-2.0,1,38
-38.0,-2.0,1,39
-39.0,-2.0,1,40
-40.0,-2.0,1,41
-41.0,-2.0,1,42
-42.0,-2.0,1,43
-43.0,-2.0,1,44
-44.0,-2.0,1,45
-45.0,-2.0,1,46
-46.0,-2.0,1,47
-47.0,-2.0,1,48
-48.0,-2.0,1,49
0.0,-1.0,2,0
0.0,-2.0,2,1
0.0,-3.0,2,2
-1.0,-3.0,2,3
-1.0,-4.0,2,4
-2.0,-4.0,2,5
-2.0,-5.0,2,6
-3.0,-5.0,2,7
-3.0,-6.0,2,8
-3.0,-7.0,2,9
-4.0,-7.0,2,10
-4.0,-8.0,2,11
-5.0,-8.0,2,12
-5.0,-9.0,2,13
-6.0,-9.0,2,14
-6.0,-10.0,2,15
-6.0,-11.0,2,16
-7.0,-11.0,2,17
-8.0,-11.0,2,18
-8.0,-12.0,2,19
-9.0,-12.0,2,20
-10.0,-12.0,2,21
-10.0,-13.0,2,22
-11.0,-13.0,2,23
-12.0,-13.0,2,24
-13.0,-13.0,2,25
-14.0,-13.0,2,26
-15.0,-13.0,2,27
-15.0,-14.0,2,28
-15.0,-14.0,2,29
-16.0,-14.0,2,30
-17.0,-14.0,2,31
-17.0,-14.0,2,32
-17.0,-15.0,2,33
-17.0,-16.0,2,34
-17.0,-17.0,2,35
-17.0,-18.0,2,36
-17.0,-19.0,2,37
-17.0,-20.0,2,38
-17.0,-21.0,2,39
-17.0,-22.0,2,40
-17.0,-23.0,2,41
-17.0,-24.0,2,42
-17.0,-25.0,2,43
-17.0,-26.0,2,44
-17.0,-27.0,2,45
-17.0,-28.0,2,46
-17.0,-29.0,2,47
-17.0,-30.0,2,48
-17.0,-31.0,2,49
0.0,-1.0,3,0
-1.0,-1.0,3,1
-1.0,-2.0,3,2
-2.0,-2.0,3,3
-2.0,-3.0,3,4
-3.0,-3.0,3,5
-3.0,-4.0,3,6
-4.0,-4.0,3,7
-4.0,-5.0,3,8
-5.0,-5.0,3,9
-6.0,-5.0,3,10
-6.0,-6.0,3,11
-7.0,-6.0,3,12
-8.0,-6.0,3,13
-9.0,-6.0,3,14
-10.0,-6.0,3,15
-11.0,-6.0,3,16
-12.0,-6.0,3,17
-13.0,-6.0,3,18
-14.0,-6.0,3,19
-15.0,-6.0,3,20
-15.0,-7.0,3,21
-15.0,-8.0,3,22
-15.0,-9.0,3,23
-15.0,-10.0,3,24
-15.0,-11.0,3,25
-16.0,-11.0,3,26
-17.0,-11.0,3,27
-17.0,-12.0,3,28
-17.0,-13.0,3,29
-17.0,-14.0,3,30
-17.0,-15.0,3,31
-17.0,-16.0,3,32
-17.0,-17.0,3,33
-17.0,-18.0,3,34
-17.0,-19.0,3,35
-17.0,-20.0,3,36
-17.0,-21.0,3,37
-17.0,-22.0,3,38
-17.0,-23.0,3,39
-17.0,-24.0,3,40
-17.0,-25.0,3,41
-17.0,-26.0,3,42
-17.0,-27.0,3,43
-17.0,-28.0,3,44
-17.0,-29.0,3,45
-17.0,-30.0,3,46
-17.0,-31.0,3,47
-17.0,-32.0,3,48
-17.0,-33.0,3,49
0.0,-1.0,4,0
-1.0,-1.0,4,1
-1.0,-2.0,4,2
-2.0,-2.0,4,3
-2.0,-3.0,4,4
-3.0,-3.0,4,5
-3.0,-4.0,4,6
-4.0,-4.0,4,7
-4.0,-5.0,4,8
-5.0,-5.0,4,9
-5.0,-6.0,4,10
-6.0,-6.0,4,11
-6.0,-7.0,4,12
-7.0,-7.0,4,13
-8.0,-7.0,4,14
-8.0,-8.0,4,15
-9.0,-8.0,4,16
-9.0,-9.0,4,17
-10.0,-9.0,4,18
-11.0,-9.0,4,19
-11.0,-10.0,4,20
-12.0,-10.0,4,21
-12.0,-11.0,4,22
-13.0,-11.0,4,23
-14.0,-11.0,4,24
-15.0,-11.0,4,25
-15.0,-12.0,4,26
-16.0,-12.0,4,27
-17.0,-12.0,4,28
-18.0,-12.0,4,29
-19.0,-12.0,4,30
-19.0,-13.0,4,31
-20.0,-13.0,4,32
-20.0,-14.0,4,33
-21.0,-14.0,4,34
-21.0,-15.0,4,35
-22.0,-15.0,4,36
-23.0,-15.0,4,37
-24.0,-15.0,4,38
-25.0,-15.0,4,39
-26.0,-15.0,4,40
-27.0,-15.0,4,41
-28.0,-15.0,4,42
-29.0,-15.0,4,43
-30.0,-15.0,4,44
-30.0,-16.0,4,45
-31.0,-16.0,4,46
-31.0,-17.0,4,47
-32.0,-17.0,4,48
-32.0,-18.0,4,49
0.0,-1.0,5,0
-1.0,-1.0,5,1
-1.0,-2.0,5,2
-2.0,-2.0,5,3
-2.0,-3.0,5,4
-3.0,-3.0,5,5
-3.0,-4.0,5,6
-4.0,-4.0,5,7
-4.0,-5.0,5,8
-5.0,-5.0,5,9
-5.0,-6.0,5,10
-6.0,-6.0,5,11
-6.0,-7.0,5,12
-7.0,-7.0,5,13
-8.0,-7.0,5,14
-8.0,-8.0,5,15
-9.0,-8.0,5,16
-10.0,-8.0,5,17
-11.0,-8.0,5,18
-11.0,-9.0,5,19
-12.0,-9.0,5,20
-13.0,-9.0,5,21
-14.0,-9.0,5,22
-15.0,-9.0,5,23
-16.0,-9.0,5,24
-17.0,-9.0,5,25
-18.0,-9.0,5,26
-19.0,-9.0,5,27
-20.0,-9.0,5,28
-21.0,-9.0,5,29
-21.0,-10.0,5,30
-21.0,-11.0,5,31
-22.0,-11.0,5,32
-23.0,-11.0,5,33
-24.0,-11.0,5,34
-25.0,-11.0,5,35
-26.0,-11.0,5,36
-27.0,-11.0,5,37
-28.0,-11.0,5,38
-29.0,-11.0,5,39
-30.0,-11.0,5,40
-31.0,-11.0,5,41
-32.0,-11.0,5,42
-33.0,-11.0,5,43
-34.0,-11.0,5,44
-35.0,-11.0,5,45
-36.0,-11.0,5,46
-37.0,-11.0,5,47
-38.0,-11.0,5,48
-39.0,-11.0,5,49
