energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-5.0,0.0,1,5
-6.0,0.0,1,6
-6.0,0.0,1,7
-7.0,0.0,1,8
-8.0,0.0,1,9
-9.0,0.0,1,10
-10.0,0.0,1,11
-11.0,0.0,1,12
-12.0,0.0,1,13
-13.0,0.0,1,14
-13.0,-1.0,1,15
-14.0,-1.0,1,16
-14.0,-1.0,1,17
-14.0,-1.0,1,18
-14.0,-1.0,1,19
-14.0,-1.0,1,20
-14.0,-1.0,1,21
-14.0,-1.0,1,22
-14.0,-1.0,1,23
-14.0,-1.0,1,24
-14.0,-1.0,1,25
-14.0,-1.0,1,26
-14.0,-1.0,1,27
-14.0,-1.0,1,28
-14.0,-1.0,1,29
-14.0,-1.0,1,30
-14.0,-1.0,1,31
-14.0,-1.0,1,32
-14.0,-1.0,1,33
-14.0,-1.0,1,34
-14.0,-1.0,1,35
-14.0,-1.0,1,36
-15.0,-1.0,1,37
-15.0,-1.0,1,38
-15.0,-2.0,1,39
-15.0,-2.0,1,40
-15.0,-2.0,1,41
-15.0,-2.0,1,42
-15.0,-2.0,1,43
-15.0,-2.0,1,44
-15.0,-2.0,1,45
-15.0,-2.0,1,46
-15.0,-2.0,1,47
-15.0,-2.0,1,48
-15.0,-2.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-2.0,-1.0,2,2
-2.0,-1.0,2,3
-2.0,-1.0,2,4
-3.0,-1.0,2,5
-3.0,-2.0,2,6
-4.0,-2.0,2,7
-5.0,-2.0,2,8
-5.0,-2.0,2,9
-6.0,-2.0,2,10
-7.0,-2.0,2,11
-7.0,-2.0,2,12
-8.0,-2.0,2,13
-9.0,-2.0,2,14
-10.0,-2.0,2,15
-11.0,-2.0,2,16
-12.0,-2.0,2,17
-13.0,-2.0,2,18
-14.0,-2.0,2,19
-14.0,-2.0,2,20
-14.0,-2.0,2,21
-14.0,-2.0,2,22
-14.0,-2.0,2,23
-14.0,-2.0,2,24
-14.0,-2.0,2,25
-14.0,-2.0,2,26
-14.0,-2.0,2,27
-14.0,-2.0,2,28
-15.0,-2.0,2,29
-15.0,-2.0,2,30
-15.0,-2.0,2,31
-15.0,-2.0,2,32
-15.0,-2.0,2,33
-15.0,-2.0,2,34
-15.0,-2.0,2,35
-15.0,-2.0,2,36
