energy,attention,episode,step
0.0,-1.0,1,0
0.0,-2.0,1,1
0.0,-3.0,1,2
0.0,-4.0,1,3
0.0,-5.0,1,4
0.0,-6.0,1,5
0.0,-7.0,1,6
0.0,-8.0,1,7
0.0,-8.0,1,8
0.0,-8.0,1,9
0.0,-8.0,1,10
0.0,-9.0,1,11
-1.0,-9.0,1,12
-1.0,-10.0,1,13
-2.0,-10.0,1,14
-3.0,-10.0,1,15
-3.0,-11.0,1,16
-4.0,-11.0,1,17
-4.0,-12.0,1,18
-5.0,-12.0,1,19
-5.0,-13.0,1,20
-6.0,-13.0,1,21
-7.0,-13.0,1,22
-8.0,-13.0,1,23
-9.0,-13.0,1,24
-9.0,-14.0,1,25
-10.0,-14.0,1,26
-11.0,-14.0,1,27
-12.0,-14.0,1,28
-13.0,-14.0,1,29
-14.0,-14.0,1,30
-15.0,-14.0,1,31
-16.0,-14.0,1,32
-16.0,-14.0,1,33
-16.0,-14.0,1,34
-16.0,-14.0,1,35
-16.0,-14.0,1,36
-16.0,-14.0,1,37
-17.0,-14.0,1,38
-17.0,-14.0,1,39
-17.0,-14.0,1,40
-17.0,-15.0,1,41
-17.0,-15.0,1,42
-17.0,-15.0,1,43
-17.0,-15.0,1,44
-17.0,-16.0,1,45
-17.0,-17.0,1,46
-17.0,-18.0,1,47
-17.0,-18.0,1,48
-17.0,-18.0,1,49
0.0,-1.0,2,0
-1.0,-1.0,2,1
-1.0,-2.0,2,2
-2.0,-2.0,2,3
-2.0,-3.0,2,4
-2.0,-4.0,2,5
-3.0,-4.0,2,6
-3.0,-5.0,2,7
-3.0,-6.0,2,8
-3.0,-7.0,2,9
-3.0,-8.0,2,10
-3.0,-8.0,2,11
-3.0,-8.0,2,12
-4.0,-8.0,2,13
-5.0,-8.0,2,14
-5.0,-9.0,2,15
-6.0,-9.0,2,16
-6.0,-10.0,2,17
-7.0,-10.0,2,18
-8.0,-10.0,2,19
-9.0,-10.0,2,20
-10.0,-10.0,2,21
-11.0,-10.0,2,22
-12.0,-10.0,2,23
-13.0,-10.0,2,24
-14.0,-10.0,2,25
-15.0,-10.0,2,26
-16.0,-10.0,2,27
-17.0,-10.0,2,28
-17.0,-11.0,2,29
-18.0,-11.0,2,30
-18.0,-12.0,2,31
-19.0,-12.0,2,32
-20.0,-12.0,2,33
-20.0,-13.0,2,34
-21.0,-13.0,2,35
-22.0,-13.0,2,36
-23.0,-13.0,2,37
-24.0,-13.0,2,38
-24.0,-14.0,2,39
-25.0,-14.0,2,40
-25.0,-15.0,2,41
-26.0,-15.0,2,42
-27.0,-15.0,2,43
-27.0,-16.0,2,44
-28.0,-16.0,2,45
-28.0,-16.0,2,46
-29.0,-16.0,2,47
-30.0,-16.0,2,48
-31.0,-16.0,2,49
0.0,-1.0,3,0
0.0,-2.0,3,1
0.0,-3.0,3,2
0.0,-4.0,3,3
-1.0,-4.0,3,4
-1.0,-5.0,3,5
-1.0,-6.0,3,6
-1.0,-7.0,3,7
-1.0,-8.0,3,8
-2.0,-8.0,3,9
-2.0,-9.0,3,10
-2.0,-10.0,3,11
-3.0,-10.0,3,12
-3.0,-10.0,3,13
-3.0,-10.0,3,14
-3.0,-10.0,3,15
-3.0,-10.0,3,16
-3.0,-10.0,3,17
-3.0,-11.0,3,18
-4.0,-11.0,3,19
-4.0,-12.0,3,20
-5.0,-12.0,3,21
-5.0,-13.0,3,22
-6.0,-13.0,3,23
-6.0,-13.0,3,24
-6.0,-13.0,3,25
-7.0,-13.0,3,26
-8.0,-13.0,3,27
-8.0,-13.0,3,28
-8.0,-13.0,3,29
-8.0,-13.0,3,30
-9.0,-13.0,3,31
-9.0,-13.0,3,32
-10.0,-13.0,3,33
-11.0,-13.0,3,34
