energy,attention,episode,step
0.0,-1.0,1,0
0.0,-2.0,1,1
0.0,-3.0,1,2
0.0,-4.0,1,3
0.0,-5.0,1,4
0.0,-6.0,1,5
0.0,-7.0,1,6
0.0,-8.0,1,7
0.0,-9.0,1,8
0.0,-10.0,1,9
0.0,-11.0,1,10
0.0,-12.0,1,11
0.0,-13.0,1,12
0.0,-14.0,1,13
0.0,-15.0,1,14
0.0,-16.0,1,15
0.0,-17.0,1,16
0.0,-18.0,1,17
0.0,-19.0,1,18
0.0,-20.0,1,19
-1.0,-20.0,1,20
-1.0,-21.0,1,21
-1.0,-22.0,1,22
-1.0,-23.0,1,23
-1.0,-24.0,1,24
-1.0,-25.0,1,25
-1.0,-26.0,1,26
-1.0,-27.0,1,27
-1.0,-28.0,1,28
-1.0,-29.0,1,29
-1.0,-30.0,1,30
-1.0,-31.0,1,31
-1.0,-32.0,1,32
-1.0,-33.0,1,33
-1.0,-34.0,1,34
-1.0,-35.0,1,35
-1.0,-36.0,1,36
-1.0,-37.0,1,37
-1.0,-38.0,1,38
-1.0,-39.0,1,39
-1.0,-40.0,1,40
-1.0,-41.0,1,41
-1.0,-42.0,1,42
-1.0,-43.0,1,43
-1.0,-44.0,1,44
-1.0,-45.0,1,45
-1.0,-46.0,1,46
-1.0,-47.0,1,47
-1.0,-48.0,1,48
-1.0,-49.0,1,49
0.0,-1.0,2,0
0.0,-2.0,2,1
0.0,-3.0,2,2
0.0,-4.0,2,3
0.0,-5.0,2,4
0.0,-6.0,2,5
0.0,-7.0,2,6
0.0,-8.0,2,7
0.0,-9.0,2,8
0.0,-10.0,2,9
0.0,-11.0,2,10
0.0,-12.0,2,11
0.0,-13.0,2,12
0.0,-14.0,2,13
0.0,-15.0,2,14
0.0,-16.0,2,15
0.0,-17.0,2,16
0.0,-18.0,2,17
0.0,-19.0,2,18
0.0,-20.0,2,19
0.0,-21.0,2,20
0.0,-22.0,2,21
0.0,-23.0,2,22
-1.0,-23.0,2,23
-1.0,-24.0,2,24
-2.0,-24.0,2,25
-3.0,-24.0,2,26
-4.0,-24.0,2,27
-5.0,-24.0,2,28
-5.0,-24.0,2,29
-5.0,-25.0,2,30
-6.0,-25.0,2,31
-6.0,-25.0,2,32
-7.0,-25.0,2,33
-7.0,-25.0,2,34
-7.0,-26.0,2,35
-8.0,-26.0,2,36
-8.0,-27.0,2,37
-9.0,-27.0,2,38
-10.0,-27.0,2,39
-10.0,-28.0,2,40
-11.0,-28.0,2,41
-11.0,-29.0,2,42
-12.0,-29.0,2,43
-13.0,-29.0,2,44
-13.0,-29.0,2,45
-13.0,-29.0,2,46
-14.0,-29.0,2,47
-14.0,-30.0,2,48
-14.0,-31.0,2,49
0.0,-1.0,3,0
0.0,-2.0,3,1
0.0,-3.0,3,2
0.0,-4.0,3,3
0.0,-5.0,3,4
0.0,-6.0,3,5
0.0,-7.0,3,6
0.0,-8.0,3,7
0.0,-9.0,3,8
0.0,-10.0,3,9
0.0,-11.0,3,10
0.0,-12.0,3,11
0.0,-13.0,3,12
-1.0,-13.0,3,13
-2.0,-13.0,3,14
-2.0,-14.0,3,15
-3.0,-14.0,3,16
-3.0,-15.0,3,17
-4.0,-15.0,3,18
-5.0,-15.0,3,19
-5.0,-16.0,3,20
-6.0,-16.0,3,21
-6.0,-17.0,3,22
-7.0,-17.0,3,23
-8.0,-17.0,3,24
-9.0,-17.0,3,25
-10.0,-17.0,3,26
-10.0,-18.0,3,27
-11.0,-18.0,3,28
-11.0,-19.0,3,29
-12.0,-19.0,3,30
-13.0,-19.0,3,31
-14.0,-19.0,3,32
-15.0,-19.0,3,33
-16.0,-19.0,3,34
-16.0,-20.0,3,35
-17.0,-20.0,3,36
-18.0,-20.0,3,37
