energy,attention,episode,step
0.0,-1.0,1,0
0.0,-2.0,1,1
0.0,-3.0,1,2
0.0,-4.0,1,3
0.0,-5.0,1,4
0.0,-6.0,1,5
0.0,-7.0,1,6
0.0,-8.0,1,7
0.0,-9.0,1,8
0.0,-10.0,1,9
0.0,-11.0,1,10
0.0,-12.0,1,11
0.0,-13.0,1,12
0.0,-14.0,1,13
0.0,-15.0,1,14
-1.0,-15.0,1,15
-2.0,-15.0,1,16
-3.0,-15.0,1,17
-4.0,-15.0,1,18
-5.0,-15.0,1,19
-6.0,-15.0,1,20
-7.0,-15.0,1,21
-8.0,-15.0,1,22
-8.0,-16.0,1,23
-8.0,-17.0,1,24
-8.0,-18.0,1,25
-9.0,-18.0,1,26
-9.0,-19.0,1,27
-10.0,-19.0,1,28
-10.0,-20.0,1,29
-10.0,-21.0,1,30
-11.0,-21.0,1,31
-12.0,-21.0,1,32
-13.0,-21.0,1,33
-14.0,-21.0,1,34
-15.0,-21.0,1,35
-16.0,-21.0,1,36
-17.0,-21.0,1,37
-18.0,-21.0,1,38
-18.0,-22.0,1,39
-18.0,-23.0,1,40
-19.0,-23.0,1,41
-20.0,-23.0,1,42
-20.0,-24.0,1,43
-21.0,-24.0,1,44
-21.0,-25.0,1,45
-21.0,-26.0,1,46
-22.0,-26.0,1,47
-23.0,-26.0,1,48
-23.0,-27.0,1,49
0.0,-1.0,2,0
0.0,-2.0,2,1
0.0,-3.0,2,2
0.0,-4.0,2,3
0.0,-5.0,2,4
-1.0,-5.0,2,5
-2.0,-5.0,2,6
-2.0,-6.0,2,7
-2.0,-7.0,2,8
-3.0,-7.0,2,9
-4.0,-7.0,2,10
-5.0,-7.0,2,11
-6.0,-7.0,2,12
-7.0,-7.0,2,13
-8.0,-7.0,2,14
-9.0,-7.0,2,15
-10.0,-7.0,2,16
-11.0,-7.0,2,17
-12.0,-7.0,2,18
-13.0,-7.0,2,19
-14.0,-7.0,2,20
-15.0,-7.0,2,21
-16.0,-7.0,2,22
-17.0,-7.0,2,23
-18.0,-7.0,2,24
-19.0,-7.0,2,25
-20.0,-7.0,2,26
-20.0,-8.0,2,27
-21.0,-8.0,2,28
-22.0,-8.0,2,29
-22.0,-9.0,2,30
-22.0,-10.0,2,31
-22.0,-11.0,2,32
-22.0,-12.0,2,33
-23.0,-12.0,2,34
-24.0,-12.0,2,35
-25.0,-12.0,2,36
-25.0,-13.0,2,37
-26.0,-13.0,2,38
-26.0,-14.0,2,39
-26.0,-15.0,2,40
-26.0,-16.0,2,41
-26.0,-17.0,2,42
-27.0,-17.0,2,43
-27.0,-18.0,2,44
-28.0,-18.0,2,45
-28.0,-19.0,2,46
-29.0,-19.0,2,47
-30.0,-19.0,2,48
-31.0,-19.0,2,49
0.0,-1.0,3,0
0.0,-2.0,3,1
-1.0,-2.0,3,2
-2.0,-2.0,3,3
-3.0,-2.0,3,4
-3.0,-3.0,3,5
-3.0,-4.0,3,6
-4.0,-4.0,3,7
-4.0,-5.0,3,8
-4.0,-6.0,3,9
-5.0,-6.0,3,10
-6.0,-6.0,3,11
-7.0,-6.0,3,12
-8.0,-6.0,3,13
-9.0,-6.0,3,14
-10.0,-6.0,3,15
-10.0,-6.0,3,16
-10.0,-6.0,3,17
-10.0,-6.0,3,18
-10.0,-6.0,3,19
-10.0,-6.0,3,20
-11.0,-6.0,3,21
-11.0,-6.0,3,22
-11.0,-6.0,3,23
-11.0,-6.0,3,24
-11.0,-6.0,3,25
-11.0,-6.0,3,26
-11.0,-6.0,3,27
-11.0,-6.0,3,28
-11.0,-6.0,3,29
-11.0,-6.0,3,30
-11.0,-6.0,3,31
-11.0,-6.0,3,32
-11.0,-6.0,3,33
-11.0,-6.0,3,34
