episode,step,total_reward
1000, 49950, -162.068785
2000, 99950, -268.744773
3000, 149950, -138.596629
4000, 199950, -141.387755
5000, 249950, -137.592385
6000, 299950, -142.098791
7000, 349950, -127.424360
8000, 399950, -128.265304
9000, 449950, -125.163924
10000, 499950, -121.296923
11000, 549950, -133.426472
12000, 599950, -123.006156
13000, 649950, -130.246069
14000, 699950, -120.603823
15000, 749950, -119.349595
16000, 799950, -116.656565
17000, 849950, -123.958110
18000, 899950, -119.870371
19000, 949950, -120.104009
20000, 999950, -130.453349
21000, 1049950, -116.375308
22000, 1099950, -109.614527
23000, 1149950, -107.828448
24000, 1199950, -97.783906
25000, 1249950, -109.897392
26000, 1299950, -106.287804
27000, 1349950, -108.141453
28000, 1399950, -114.336389
29000, 1449950, -114.523658
30000, 1499950, -113.537340
31000, 1549950, -115.850577
32000, 1599950, -121.382624
33000, 1649950, -126.672453
34000, 1699950, -125.439823
35000, 1749950, -120.251367
36000, 1799950, -109.039710
37000, 1849950, -105.067022
38000, 1899950, -105.084043
39000, 1949950, -101.758730
40000, 1999950, -95.237293
41000, 2049950, -101.093476
42000, 2099950, -103.615449
43000, 2149950, -104.795813
44000, 2199950, -104.966619
45000, 2249950, -89.910055
46000, 2299950, -85.497045
47000, 2349950, -83.693109
48000, 2399950, -79.524443
49000, 2449950, -79.064945
50000, 2499950, -78.671000
51000, 2549950, -83.384708
52000, 2599950, -80.276018
53000, 2649950, -89.410431
54000, 2699950, -88.966194
55000, 2749950, -79.324154
56000, 2799950, -85.102485
57000, 2849950, -86.941106
58000, 2899950, -82.213876
59000, 2949950, -79.141537
60000, 2999950, -80.644554
61000, 3049950, -80.721365
62000, 3099950, -80.829635
63000, 3149950, -91.667798
64000, 3199950, -87.272877
65000, 3249950, -86.538134
66000, 3299950, -86.923425
67000, 3349950, -85.877001
68000, 3399950, -84.374783
69000, 3449950, -85.260639
70000, 3499950, -88.498379
71000, 3549950, -92.537283
72000, 3599950, -94.884975
73000, 3649950, -86.154147
74000, 3699950, -93.053058
75000, 3749950, -81.180673
76000, 3799950, -82.241542
77000, 3849950, -80.270184
78000, 3899950, -87.285472
79000, 3949950, -84.548127
80000, 3999950, -94.287130
81000, 4049950, -88.042328
82000, 4099950, -89.356951
83000, 4149950, -85.008684
84000, 4199950, -90.326424
85000, 4249950, -92.648291
86000, 4299950, -104.720759
87000, 4349950, -84.861330
88000, 4399950, -94.177517
89000, 4449950, -90.544818
90000, 4499950, -90.802598
91000, 4549950, -90.154798
92000, 4599950, -86.937362
93000, 4649950, -87.619036
94000, 4699950, -88.327923
95000, 4749950, -85.148367
96000, 4799950, -88.095212
97000, 4849950, -81.132632
98000, 4899950, -86.133381
99000, 4949950, -87.366169
100000, 4999950, -80.984505
