energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-7.0,0.0,1,6
-8.0,0.0,1,7
-9.0,0.0,1,8
-10.0,0.0,1,9
-11.0,0.0,1,10
-12.0,0.0,1,11
-12.0,-1.0,1,12
-12.0,-1.0,1,13
-12.0,-1.0,1,14
-12.0,-2.0,1,15
-12.0,-2.0,1,16
-12.0,-2.0,1,17
-12.0,-2.0,1,18
-12.0,-2.0,1,19
-12.0,-2.0,1,20
-12.0,-2.0,1,21
-12.0,-2.0,1,22
-12.0,-2.0,1,23
-12.0,-2.0,1,24
-12.0,-2.0,1,25
-12.0,-2.0,1,26
-12.0,-2.0,1,27
-12.0,-2.0,1,28
-12.0,-2.0,1,29
-12.0,-2.0,1,30
-12.0,-2.0,1,31
-12.0,-2.0,1,32
-12.0,-2.0,1,33
-12.0,-2.0,1,34
-12.0,-2.0,1,35
-12.0,-2.0,1,36
-12.0,-2.0,1,37
-12.0,-2.0,1,38
-12.0,-2.0,1,39
-12.0,-2.0,1,40
-12.0,-2.0,1,41
-12.0,-2.0,1,42
-12.0,-2.0,1,43
-12.0,-2.0,1,44
-12.0,-2.0,1,45
-12.0,-2.0,1,46
-12.0,-2.0,1,47
-12.0,-2.0,1,48
-12.0,-2.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-7.0,0.0,2,6
-8.0,0.0,2,7
-9.0,0.0,2,8
-9.0,-1.0,2,9
-9.0,-2.0,2,10
-9.0,-2.0,2,11
-10.0,-2.0,2,12
-11.0,-2.0,2,13
-12.0,-2.0,2,14
-13.0,-2.0,2,15
-14.0,-2.0,2,16
-14.0,-3.0,2,17
-14.0,-3.0,2,18
-15.0,-3.0,2,19
-16.0,-3.0,2,20
-16.0,-4.0,2,21
-17.0,-4.0,2,22
-18.0,-4.0,2,23
-18.0,-5.0,2,24
-18.0,-6.0,2,25
-18.0,-7.0,2,26
-19.0,-7.0,2,27
-20.0,-7.0,2,28
-21.0,-7.0,2,29
-22.0,-7.0,2,30
-23.0,-7.0,2,31
-24.0,-7.0,2,32
-24.0,-7.0,2,33
-24.0,-7.0,2,34
-24.0,-7.0,2,35
-24.0,-8.0,2,36
