energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-13.0,1,12
-14.0,1,13
-15.0,1,14
-16.0,1,15
-17.0,1,16
-18.0,1,17
-19.0,1,18
-20.0,1,19
-21.0,1,20
-22.0,1,21
-23.0,1,22
-24.0,1,23
-25.0,1,24
-26.0,1,25
-27.0,1,26
-28.0,1,27
-29.0,1,28
-30.0,1,29
-31.0,1,30
-31.0,1,31
-31.0,1,32
-32.0,1,33
-33.0,1,34
-34.0,1,35
-35.0,1,36
-36.0,1,37
-36.0,1,38
-37.0,1,39
-38.0,1,40
-39.0,1,41
-40.0,1,42
-41.0,1,43
-42.0,1,44
-43.0,1,45
-43.0,1,46
-44.0,1,47
-45.0,1,48
-46.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-9.0,2,8
-10.0,2,9
-11.0,2,10
-12.0,2,11
-12.0,2,12
-12.0,2,13
-12.0,2,14
-12.0,2,15
-12.0,2,16
-12.0,2,17
-12.0,2,18
-12.0,2,19
-13.0,2,20
-14.0,2,21
-15.0,2,22
-16.0,2,23
-16.0,2,24
-17.0,2,25
-18.0,2,26
-18.0,2,27
-18.0,2,28
-18.0,2,29
-19.0,2,30
-20.0,2,31
-20.0,2,32
-20.0,2,33
-20.0,2,34
-20.0,2,35
-20.0,2,36
-21.0,2,37
-22.0,2,38
-23.0,2,39
-24.0,2,40
-24.0,2,41
-25.0,2,42
-26.0,2,43
-26.0,2,44
-27.0,2,45
-27.0,2,46
-27.0,2,47
-28.0,2,48
-28.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-3.0,3,3
-3.0,3,4
-3.0,3,5
-3.0,3,6
-4.0,3,7
-5.0,3,8
-6.0,3,9
-7.0,3,10
-8.0,3,11
-8.0,3,12
-8.0,3,13
-8.0,3,14
-8.0,3,15
-8.0,3,16
-8.0,3,17
-8.0,3,18
-8.0,3,19
-8.0,3,20
-8.0,3,21
-8.0,3,22
-8.0,3,23
-8.0,3,24
-8.0,3,25
-8.0,3,26
-8.0,3,27
-8.0,3,28
-8.0,3,29
-9.0,3,30
-10.0,3,31
-11.0,3,32
-11.0,3,33
-11.0,3,34
-11.0,3,35
-12.0,3,36
-12.0,3,37
-12.0,3,38
-12.0,3,39
-12.0,3,40
-13.0,3,41
-14.0,3,42
-15.0,3,43
-15.0,3,44
-15.0,3,45
-15.0,3,46
-15.0,3,47
-16.0,3,48
-17.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-11.0,4,10
-12.0,4,11
-13.0,4,12
-14.0,4,13
-15.0,4,14
-16.0,4,15
-17.0,4,16
-18.0,4,17
-19.0,4,18
-20.0,4,19
-21.0,4,20
-22.0,4,21
-23.0,4,22
-24.0,4,23
-25.0,4,24
-26.0,4,25
-26.0,4,26
-27.0,4,27
-27.0,4,28
-27.0,4,29
-28.0,4,30
-29.0,4,31
-30.0,4,32
-31.0,4,33
-32.0,4,34
-33.0,4,35
-33.0,4,36
-34.0,4,37
-35.0,4,38
-36.0,4,39
-37.0,4,40
-38.0,4,41
-38.0,4,42
-38.0,4,43
-39.0,4,44
-40.0,4,45
-41.0,4,46
-42.0,4,47
-42.0,4,48
-43.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-8.0,5,8
-9.0,5,9
-10.0,5,10
-11.0,5,11
-12.0,5,12
-13.0,5,13
-14.0,5,14
-14.0,5,15
-15.0,5,16
-16.0,5,17
-17.0,5,18
-18.0,5,19
-19.0,5,20
-20.0,5,21
-21.0,5,22
-22.0,5,23
-23.0,5,24
-23.0,5,25
-24.0,5,26
-25.0,5,27
-25.0,5,28
-25.0,5,29
-25.0,5,30
-25.0,5,31
-26.0,5,32
-26.0,5,33
-26.0,5,34
-26.0,5,35
-27.0,5,36
-27.0,5,37
-27.0,5,38
-27.0,5,39
-27.0,5,40
-27.0,5,41
-27.0,5,42
-27.0,5,43
-27.0,5,44
-27.0,5,45
-27.0,5,46
-27.0,5,47
-27.0,5,48
-27.0,5,49
