energy0,episode,step
0.0,1,0
0.0,1,1
0.0,1,2
0.0,1,3
0.0,1,4
0.0,1,5
0.0,1,6
0.0,1,7
0.0,1,8
0.0,1,9
0.0,1,10
0.0,1,11
0.0,1,12
0.0,1,13
0.0,1,14
0.0,1,15
0.0,1,16
0.0,1,17
0.0,1,18
0.0,1,19
0.0,1,20
0.0,1,21
0.0,1,22
0.0,1,23
0.0,1,24
0.0,1,25
0.0,1,26
0.0,1,27
0.0,1,28
0.0,1,29
0.0,1,30
0.0,1,31
0.0,1,32
0.0,1,33
0.0,1,34
0.0,1,35
0.0,1,36
0.0,1,37
0.0,1,38
0.0,1,39
0.0,1,40
0.0,1,41
0.0,1,42
0.0,1,43
0.0,1,44
0.0,1,45
0.0,1,46
0.0,1,47
0.0,1,48
0.0,1,49
0.0,2,0
0.0,2,1
0.0,2,2
0.0,2,3
0.0,2,4
0.0,2,5
0.0,2,6
0.0,2,7
0.0,2,8
0.0,2,9
0.0,2,10
0.0,2,11
0.0,2,12
0.0,2,13
0.0,2,14
0.0,2,15
0.0,2,16
0.0,2,17
0.0,2,18
0.0,2,19
0.0,2,20
0.0,2,21
0.0,2,22
0.0,2,23
0.0,2,24
0.0,2,25
0.0,2,26
0.0,2,27
0.0,2,28
0.0,2,29
0.0,2,30
0.0,2,31
0.0,2,32
0.0,2,33
0.0,2,34
0.0,2,35
0.0,2,36
0.0,2,37
0.0,2,38
0.0,2,39
0.0,2,40
0.0,2,41
0.0,2,42
0.0,2,43
0.0,2,44
0.0,2,45
0.0,2,46
0.0,2,47
0.0,2,48
0.0,2,49
-1.0,3,0
-2.0,3,1
-2.0,3,2
-2.0,3,3
-2.0,3,4
-2.0,3,5
-2.0,3,6
-2.0,3,7
-2.0,3,8
-2.0,3,9
-2.0,3,10
-2.0,3,11
-2.0,3,12
-2.0,3,13
-2.0,3,14
-2.0,3,15
-2.0,3,16
-2.0,3,17
-2.0,3,18
-2.0,3,19
-2.0,3,20
-2.0,3,21
-2.0,3,22
-2.0,3,23
-2.0,3,24
-2.0,3,25
-2.0,3,26
-2.0,3,27
-2.0,3,28
-2.0,3,29
-2.0,3,30
-2.0,3,31
-2.0,3,32
-2.0,3,33
-2.0,3,34
-2.0,3,35
-2.0,3,36
-2.0,3,37
-2.0,3,38
-2.0,3,39
-2.0,3,40
-2.0,3,41
-2.0,3,42
-2.0,3,43
-2.0,3,44
-2.0,3,45
-2.0,3,46
-2.0,3,47
-2.0,3,48
-2.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-9.0,4,9
-9.0,4,10
-9.0,4,11
-9.0,4,12
-9.0,4,13
-9.0,4,14
-9.0,4,15
-9.0,4,16
-9.0,4,17
-9.0,4,18
-9.0,4,19
-9.0,4,20
-9.0,4,21
-9.0,4,22
-9.0,4,23
-9.0,4,24
-9.0,4,25
-9.0,4,26
-9.0,4,27
-9.0,4,28
-9.0,4,29
-9.0,4,30
-9.0,4,31
-9.0,4,32
-9.0,4,33
-9.0,4,34
-9.0,4,35
-9.0,4,36
-9.0,4,37
-9.0,4,38
-9.0,4,39
-9.0,4,40
-9.0,4,41
-9.0,4,42
-9.0,4,43
-9.0,4,44
-9.0,4,45
-9.0,4,46
-9.0,4,47
-9.0,4,48
-9.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-6.0,5,6
-6.0,5,7
-6.0,5,8
-6.0,5,9
-6.0,5,10
-6.0,5,11
-6.0,5,12
-6.0,5,13
-6.0,5,14
-7.0,5,15
-7.0,5,16
-7.0,5,17
-7.0,5,18
-7.0,5,19
-7.0,5,20
-7.0,5,21
-7.0,5,22
-7.0,5,23
-7.0,5,24
-7.0,5,25
-7.0,5,26
-7.0,5,27
-7.0,5,28
-7.0,5,29
-7.0,5,30
-7.0,5,31
-7.0,5,32
-7.0,5,33
-7.0,5,34
-7.0,5,35
-7.0,5,36
-7.0,5,37
-7.0,5,38
-7.0,5,39
-7.0,5,40
-7.0,5,41
-7.0,5,42
-7.0,5,43
-7.0,5,44
-7.0,5,45
-7.0,5,46
-7.0,5,47
-7.0,5,48
-7.0,5,49
