energy,attention,episode,step
0.0,0.0,1,0
0.0,0.0,1,1
0.0,0.0,1,2
0.0,0.0,1,3
-1.0,0.0,1,4
-2.0,0.0,1,5
-3.0,0.0,1,6
-4.0,0.0,1,7
-4.0,0.0,1,8
-5.0,0.0,1,9
-6.0,0.0,1,10
-7.0,0.0,1,11
-7.0,0.0,1,12
-8.0,0.0,1,13
-9.0,0.0,1,14
-10.0,0.0,1,15
-10.0,0.0,1,16
-11.0,0.0,1,17
-12.0,0.0,1,18
-13.0,0.0,1,19
-13.0,0.0,1,20
-13.0,0.0,1,21
-13.0,0.0,1,22
-13.0,0.0,1,23
-13.0,0.0,1,24
-13.0,0.0,1,25
-13.0,0.0,1,26
-13.0,0.0,1,27
-13.0,0.0,1,28
-13.0,0.0,1,29
-14.0,0.0,1,30
-14.0,0.0,1,31
-14.0,0.0,1,32
-15.0,0.0,1,33
-15.0,0.0,1,34
-15.0,0.0,1,35
-15.0,0.0,1,36
-16.0,0.0,1,37
-16.0,0.0,1,38
-17.0,0.0,1,39
-17.0,0.0,1,40
-17.0,0.0,1,41
-17.0,0.0,1,42
-17.0,0.0,1,43
-17.0,0.0,1,44
-17.0,0.0,1,45
-17.0,0.0,1,46
-17.0,0.0,1,47
-17.0,0.0,1,48
-17.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-2.0,0.0,2,2
-2.0,0.0,2,3
-2.0,0.0,2,4
-3.0,0.0,2,5
-4.0,0.0,2,6
-4.0,0.0,2,7
-4.0,0.0,2,8
-5.0,0.0,2,9
-5.0,0.0,2,10
-6.0,0.0,2,11
-6.0,0.0,2,12
-6.0,0.0,2,13
-6.0,0.0,2,14
-6.0,0.0,2,15
-6.0,0.0,2,16
-6.0,0.0,2,17
-6.0,0.0,2,18
-6.0,0.0,2,19
-6.0,0.0,2,20
-7.0,0.0,2,21
-7.0,0.0,2,22
-7.0,0.0,2,23
-7.0,0.0,2,24
-7.0,0.0,2,25
-7.0,0.0,2,26
-8.0,0.0,2,27
-8.0,0.0,2,28
-8.0,0.0,2,29
-8.0,0.0,2,30
-8.0,0.0,2,31
-8.0,0.0,2,32
-9.0,0.0,2,33
-9.0,0.0,2,34
-9.0,0.0,2,35
-9.0,0.0,2,36
-9.0,0.0,2,37
-10.0,0.0,2,38
-10.0,0.0,2,39
-10.0,0.0,2,40
-10.0,0.0,2,41
-11.0,0.0,2,42
-11.0,0.0,2,43
-11.0,0.0,2,44
-11.0,0.0,2,45
-11.0,0.0,2,46
-11.0,0.0,2,47
-11.0,0.0,2,48
-11.0,0.0,2,49
-1.0,0.0,3,0
-2.0,0.0,3,1
-3.0,0.0,3,2
-4.0,0.0,3,3
-4.0,0.0,3,4
-4.0,0.0,3,5
-4.0,0.0,3,6
-4.0,0.0,3,7
-5.0,0.0,3,8
-5.0,0.0,3,9
-5.0,0.0,3,10
-6.0,0.0,3,11
-7.0,0.0,3,12
-7.0,0.0,3,13
-7.0,0.0,3,14
-8.0,0.0,3,15
-8.0,0.0,3,16
-8.0,0.0,3,17
-9.0,0.0,3,18
-9.0,0.0,3,19
-9.0,0.0,3,20
-9.0,0.0,3,21
-9.0,0.0,3,22
-9.0,0.0,3,23
-10.0,0.0,3,24
-10.0,0.0,3,25
-10.0,0.0,3,26
-10.0,0.0,3,27
-10.0,0.0,3,28
-10.0,0.0,3,29
-10.0,0.0,3,30
-10.0,0.0,3,31
-10.0,0.0,3,32
-10.0,0.0,3,33
-10.0,0.0,3,34
-10.0,0.0,3,35
-10.0,0.0,3,36
-10.0,0.0,3,37
-10.0,0.0,3,38
-10.0,0.0,3,39
-10.0,0.0,3,40
-10.0,0.0,3,41
-10.0,0.0,3,42
-10.0,0.0,3,43
-10.0,0.0,3,44
-10.0,0.0,3,45
-10.0,0.0,3,46
-10.0,0.0,3,47
-10.0,0.0,3,48
-10.0,0.0,3,49
-1.0,0.0,4,0
-2.0,0.0,4,1
-3.0,0.0,4,2
-4.0,0.0,4,3
-5.0,0.0,4,4
-6.0,0.0,4,5
-7.0,0.0,4,6
-8.0,0.0,4,7
-9.0,0.0,4,8
-9.0,0.0,4,9
-9.0,0.0,4,10
-9.0,0.0,4,11
-9.0,0.0,4,12
-9.0,0.0,4,13
-9.0,0.0,4,14
-9.0,0.0,4,15
-9.0,0.0,4,16
-9.0,0.0,4,17
-9.0,0.0,4,18
-9.0,0.0,4,19
-9.0,0.0,4,20
-9.0,0.0,4,21
-9.0,0.0,4,22
-9.0,0.0,4,23
-9.0,0.0,4,24
-10.0,0.0,4,25
-10.0,0.0,4,26
-11.0,0.0,4,27
-11.0,0.0,4,28
-12.0,0.0,4,29
-12.0,0.0,4,30
-12.0,0.0,4,31
-12.0,0.0,4,32
-12.0,0.0,4,33
-12.0,0.0,4,34
-12.0,0.0,4,35
-12.0,0.0,4,36
-12.0,0.0,4,37
-13.0,0.0,4,38
-13.0,0.0,4,39
-13.0,0.0,4,40
-14.0,0.0,4,41
-14.0,0.0,4,42
-15.0,0.0,4,43
-15.0,0.0,4,44
-16.0,0.0,4,45
-16.0,0.0,4,46
-17.0,0.0,4,47
-17.0,0.0,4,48
-17.0,0.0,4,49
-1.0,0.0,5,0
-2.0,0.0,5,1
-3.0,0.0,5,2
-4.0,0.0,5,3
-5.0,0.0,5,4
-6.0,0.0,5,5
-7.0,0.0,5,6
-8.0,0.0,5,7
-9.0,0.0,5,8
-10.0,0.0,5,9
-11.0,0.0,5,10
-12.0,0.0,5,11
-12.0,0.0,5,12
-12.0,0.0,5,13
-12.0,0.0,5,14
-13.0,0.0,5,15
-14.0,0.0,5,16
-15.0,0.0,5,17
-15.0,0.0,5,18
-15.0,0.0,5,19
-15.0,0.0,5,20
-15.0,0.0,5,21
-15.0,0.0,5,22
-15.0,0.0,5,23
-16.0,0.0,5,24
-16.0,0.0,5,25
-16.0,0.0,5,26
-17.0,0.0,5,27
-17.0,0.0,5,28
-17.0,0.0,5,29
-17.0,0.0,5,30
-18.0,0.0,5,31
-18.0,0.0,5,32
-18.0,0.0,5,33
-18.0,0.0,5,34
-18.0,0.0,5,35
-18.0,0.0,5,36
-18.0,0.0,5,37
-18.0,0.0,5,38
-18.0,0.0,5,39
-19.0,0.0,5,40
-19.0,0.0,5,41
-19.0,0.0,5,42
-19.0,0.0,5,43
-20.0,0.0,5,44
-20.0,0.0,5,45
-20.0,0.0,5,46
-20.0,0.0,5,47
-20.0,0.0,5,48
-20.0,0.0,5,49
