energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-9.0,1,9
-9.0,1,10
-9.0,1,11
-9.0,1,12
-9.0,1,13
-9.0,1,14
-9.0,1,15
-9.0,1,16
-9.0,1,17
-9.0,1,18
-9.0,1,19
-9.0,1,20
-9.0,1,21
-9.0,1,22
-9.0,1,23
-9.0,1,24
-9.0,1,25
-9.0,1,26
-9.0,1,27
-9.0,1,28
-9.0,1,29
-9.0,1,30
-9.0,1,31
-9.0,1,32
-9.0,1,33
-9.0,1,34
-9.0,1,35
-9.0,1,36
-9.0,1,37
-9.0,1,38
-9.0,1,39
-9.0,1,40
-9.0,1,41
-9.0,1,42
-9.0,1,43
-9.0,1,44
-9.0,1,45
-9.0,1,46
-9.0,1,47
-9.0,1,48
-9.0,1,49
0.0,2,0
0.0,2,1
0.0,2,2
0.0,2,3
0.0,2,4
0.0,2,5
0.0,2,6
0.0,2,7
0.0,2,8
0.0,2,9
0.0,2,10
0.0,2,11
0.0,2,12
0.0,2,13
0.0,2,14
0.0,2,15
0.0,2,16
0.0,2,17
0.0,2,18
0.0,2,19
0.0,2,20
0.0,2,21
-1.0,2,22
-1.0,2,23
-1.0,2,24
-1.0,2,25
-2.0,2,26
-2.0,2,27
-3.0,2,28
-3.0,2,29
-3.0,2,30
-3.0,2,31
-3.0,2,32
-3.0,2,33
-3.0,2,34
-3.0,2,35
-3.0,2,36
-3.0,2,37
-3.0,2,38
-3.0,2,39
-3.0,2,40
-3.0,2,41
-3.0,2,42
-3.0,2,43
-3.0,2,44
-3.0,2,45
-3.0,2,46
-3.0,2,47
-3.0,2,48
-3.0,2,49
0.0,3,0
0.0,3,1
0.0,3,2
0.0,3,3
0.0,3,4
0.0,3,5
0.0,3,6
0.0,3,7
-1.0,3,8
-1.0,3,9
-1.0,3,10
-1.0,3,11
-2.0,3,12
-3.0,3,13
-4.0,3,14
-5.0,3,15
-6.0,3,16
-7.0,3,17
-7.0,3,18
-7.0,3,19
-7.0,3,20
-7.0,3,21
-7.0,3,22
-7.0,3,23
-7.0,3,24
-7.0,3,25
-7.0,3,26
-7.0,3,27
-7.0,3,28
-7.0,3,29
-7.0,3,30
-7.0,3,31
-7.0,3,32
-7.0,3,33
-7.0,3,34
-7.0,3,35
-7.0,3,36
-7.0,3,37
-7.0,3,38
-7.0,3,39
-7.0,3,40
-7.0,3,41
-7.0,3,42
-7.0,3,43
-7.0,3,44
-7.0,3,45
-7.0,3,46
-7.0,3,47
-7.0,3,48
-7.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-11.0,4,10
-12.0,4,11
-12.0,4,12
-12.0,4,13
-12.0,4,14
-12.0,4,15
-12.0,4,16
-12.0,4,17
-13.0,4,18
-14.0,4,19
-15.0,4,20
-15.0,4,21
-15.0,4,22
-15.0,4,23
-15.0,4,24
-15.0,4,25
-15.0,4,26
-15.0,4,27
-15.0,4,28
-15.0,4,29
-15.0,4,30
-15.0,4,31
-15.0,4,32
-15.0,4,33
-15.0,4,34
-16.0,4,35
-16.0,4,36
-16.0,4,37
-16.0,4,38
-16.0,4,39
-17.0,4,40
-17.0,4,41
-17.0,4,42
-17.0,4,43
-17.0,4,44
-17.0,4,45
-17.0,4,46
-17.0,4,47
-17.0,4,48
-17.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-3.0,5,3
-3.0,5,4
-4.0,5,5
-5.0,5,6
-6.0,5,7
-7.0,5,8
-8.0,5,9
-9.0,5,10
-10.0,5,11
-11.0,5,12
-12.0,5,13
-12.0,5,14
-13.0,5,15
-13.0,5,16
-13.0,5,17
-13.0,5,18
-13.0,5,19
-13.0,5,20
-13.0,5,21
-13.0,5,22
-13.0,5,23
-13.0,5,24
-14.0,5,25
-15.0,5,26
-15.0,5,27
-15.0,5,28
-15.0,5,29
-15.0,5,30
-15.0,5,31
-15.0,5,32
-15.0,5,33
-15.0,5,34
-15.0,5,35
-15.0,5,36
-15.0,5,37
-15.0,5,38
-15.0,5,39
-15.0,5,40
-15.0,5,41
-15.0,5,42
-15.0,5,43
-15.0,5,44
-15.0,5,45
-15.0,5,46
-15.0,5,47
-15.0,5,48
-15.0,5,49
