energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-7.0,1,7
-7.0,1,8
-7.0,1,9
-8.0,1,10
-9.0,1,11
-10.0,1,12
-11.0,1,13
-12.0,1,14
-12.0,1,15
-12.0,1,16
-12.0,1,17
-12.0,1,18
-12.0,1,19
-13.0,1,20
-13.0,1,21
-14.0,1,22
-14.0,1,23
-14.0,1,24
-14.0,1,25
-14.0,1,26
-14.0,1,27
-14.0,1,28
-14.0,1,29
-14.0,1,30
-15.0,1,31
-15.0,1,32
-15.0,1,33
-15.0,1,34
-15.0,1,35
-16.0,1,36
-16.0,1,37
-16.0,1,38
-16.0,1,39
-16.0,1,40
-16.0,1,41
-16.0,1,42
-16.0,1,43
-16.0,1,44
-17.0,1,45
-17.0,1,46
-17.0,1,47
-17.0,1,48
-18.0,1,49
0.0,2,0
-1.0,2,1
-2.0,2,2
-2.0,2,3
-3.0,2,4
-3.0,2,5
-4.0,2,6
-5.0,2,7
-5.0,2,8
-6.0,2,9
-6.0,2,10
-6.0,2,11
-7.0,2,12
-8.0,2,13
-9.0,2,14
-9.0,2,15
-10.0,2,16
-10.0,2,17
-10.0,2,18
-11.0,2,19
-12.0,2,20
-12.0,2,21
-13.0,2,22
-13.0,2,23
-14.0,2,24
-15.0,2,25
-15.0,2,26
-16.0,2,27
-17.0,2,28
-17.0,2,29
-18.0,2,30
-19.0,2,31
-20.0,2,32
-21.0,2,33
-22.0,2,34
-22.0,2,35
-22.0,2,36
-22.0,2,37
-23.0,2,38
-23.0,2,39
-23.0,2,40
-23.0,2,41
-24.0,2,42
-24.0,2,43
-24.0,2,44
-25.0,2,45
-25.0,2,46
-25.0,2,47
-25.0,2,48
-25.0,2,49
0.0,3,0
0.0,3,1
0.0,3,2
0.0,3,3
0.0,3,4
0.0,3,5
-1.0,3,6
-2.0,3,7
-3.0,3,8
-4.0,3,9
-4.0,3,10
-4.0,3,11
-4.0,3,12
-4.0,3,13
-5.0,3,14
-6.0,3,15
-7.0,3,16
-8.0,3,17
-9.0,3,18
-10.0,3,19
-10.0,3,20
-10.0,3,21
-11.0,3,22
-12.0,3,23
-12.0,3,24
-12.0,3,25
-12.0,3,26
-12.0,3,27
-12.0,3,28
-12.0,3,29
-12.0,3,30
-12.0,3,31
-12.0,3,32
-12.0,3,33
-12.0,3,34
-12.0,3,35
-12.0,3,36
-12.0,3,37
-12.0,3,38
-12.0,3,39
-12.0,3,40
-12.0,3,41
-12.0,3,42
-12.0,3,43
-12.0,3,44
-12.0,3,45
-12.0,3,46
-12.0,3,47
-12.0,3,48
-12.0,3,49
-1.0,4,0
-2.0,4,1
-2.0,4,2
-3.0,4,3
-3.0,4,4
-4.0,4,5
-5.0,4,6
-6.0,4,7
-7.0,4,8
-8.0,4,9
-9.0,4,10
-10.0,4,11
-11.0,4,12
-12.0,4,13
-12.0,4,14
-12.0,4,15
-12.0,4,16
-12.0,4,17
-12.0,4,18
-12.0,4,19
-12.0,4,20
-12.0,4,21
-12.0,4,22
-12.0,4,23
-12.0,4,24
-12.0,4,25
-12.0,4,26
-12.0,4,27
-13.0,4,28
-14.0,4,29
-15.0,4,30
-16.0,4,31
-16.0,4,32
-16.0,4,33
-16.0,4,34
-16.0,4,35
-17.0,4,36
-17.0,4,37
-17.0,4,38
-17.0,4,39
-17.0,4,40
-17.0,4,41
-18.0,4,42
-18.0,4,43
-18.0,4,44
-18.0,4,45
-18.0,4,46
-18.0,4,47
-18.0,4,48
-19.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-9.0,5,8
-10.0,5,9
-11.0,5,10
-12.0,5,11
-13.0,5,12
-14.0,5,13
-15.0,5,14
-16.0,5,15
-16.0,5,16
-16.0,5,17
-17.0,5,18
-17.0,5,19
-18.0,5,20
-19.0,5,21
-19.0,5,22
-19.0,5,23
-19.0,5,24
-19.0,5,25
-20.0,5,26
-21.0,5,27
-22.0,5,28
-23.0,5,29
-23.0,5,30
-24.0,5,31
-25.0,5,32
-26.0,5,33
-26.0,5,34
-26.0,5,35
-27.0,5,36
-27.0,5,37
-27.0,5,38
-27.0,5,39
-28.0,5,40
-28.0,5,41
-28.0,5,42
-28.0,5,43
-28.0,5,44
-28.0,5,45
-28.0,5,46
-28.0,5,47
-28.0,5,48
-28.0,5,49
