energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-5.0,1,5
-6.0,1,6
-7.0,1,7
-8.0,1,8
-8.0,1,9
-9.0,1,10
-10.0,1,11
-11.0,1,12
-12.0,1,13
-12.0,1,14
-13.0,1,15
-14.0,1,16
-15.0,1,17
-16.0,1,18
-17.0,1,19
-18.0,1,20
-19.0,1,21
-20.0,1,22
-21.0,1,23
-22.0,1,24
-23.0,1,25
-24.0,1,26
-25.0,1,27
-26.0,1,28
-27.0,1,29
-28.0,1,30
-29.0,1,31
-30.0,1,32
-31.0,1,33
-32.0,1,34
-33.0,1,35
-34.0,1,36
-35.0,1,37
-36.0,1,38
-37.0,1,39
-38.0,1,40
-39.0,1,41
-40.0,1,42
-41.0,1,43
-42.0,1,44
-43.0,1,45
-44.0,1,46
-45.0,1,47
-46.0,1,48
-47.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-8.0,2,8
-9.0,2,9
-10.0,2,10
-11.0,2,11
-12.0,2,12
-13.0,2,13
-14.0,2,14
-15.0,2,15
-16.0,2,16
-17.0,2,17
-18.0,2,18
-19.0,2,19
-20.0,2,20
-21.0,2,21
-22.0,2,22
-23.0,2,23
-24.0,2,24
-25.0,2,25
-26.0,2,26
-26.0,2,27
-27.0,2,28
-27.0,2,29
-28.0,2,30
-29.0,2,31
-30.0,2,32
-31.0,2,33
-32.0,2,34
-33.0,2,35
-34.0,2,36
-34.0,2,37
-35.0,2,38
-36.0,2,39
-37.0,2,40
-38.0,2,41
-39.0,2,42
-40.0,2,43
-41.0,2,44
-42.0,2,45
-43.0,2,46
-44.0,2,47
-45.0,2,48
-46.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-3.0,3,3
-3.0,3,4
-3.0,3,5
-4.0,3,6
-4.0,3,7
-4.0,3,8
-5.0,3,9
-6.0,3,10
-7.0,3,11
-8.0,3,12
-9.0,3,13
-10.0,3,14
-11.0,3,15
-12.0,3,16
-13.0,3,17
-14.0,3,18
-14.0,3,19
-14.0,3,20
-14.0,3,21
-15.0,3,22
-15.0,3,23
-16.0,3,24
-16.0,3,25
-17.0,3,26
-18.0,3,27
-18.0,3,28
-18.0,3,29
-18.0,3,30
-18.0,3,31
-19.0,3,32
-20.0,3,33
-21.0,3,34
-21.0,3,35
-22.0,3,36
-23.0,3,37
-23.0,3,38
-24.0,3,39
-25.0,3,40
-25.0,3,41
-25.0,3,42
-26.0,3,43
-27.0,3,44
-28.0,3,45
-29.0,3,46
-30.0,3,47
-31.0,3,48
-32.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-5.0,4,5
-5.0,4,6
-5.0,4,7
-5.0,4,8
-5.0,4,9
-5.0,4,10
-5.0,4,11
-5.0,4,12
-5.0,4,13
-5.0,4,14
-5.0,4,15
-6.0,4,16
-6.0,4,17
-6.0,4,18
-7.0,4,19
-7.0,4,20
-7.0,4,21
-7.0,4,22
-8.0,4,23
-8.0,4,24
-8.0,4,25
-8.0,4,26
-8.0,4,27
-8.0,4,28
-8.0,4,29
-8.0,4,30
-8.0,4,31
-9.0,4,32
-9.0,4,33
-10.0,4,34
-10.0,4,35
-10.0,4,36
-10.0,4,37
-10.0,4,38
-11.0,4,39
-12.0,4,40
-13.0,4,41
-14.0,4,42
-14.0,4,43
-14.0,4,44
-14.0,4,45
-14.0,4,46
-14.0,4,47
-14.0,4,48
-15.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-9.0,5,8
-10.0,5,9
-10.0,5,10
-10.0,5,11
-10.0,5,12
-11.0,5,13
-11.0,5,14
-12.0,5,15
-13.0,5,16
-14.0,5,17
-14.0,5,18
-15.0,5,19
-15.0,5,20
-15.0,5,21
-15.0,5,22
-16.0,5,23
-16.0,5,24
-17.0,5,25
-17.0,5,26
-17.0,5,27
-18.0,5,28
-18.0,5,29
-19.0,5,30
-20.0,5,31
-20.0,5,32
-21.0,5,33
-22.0,5,34
-22.0,5,35
-23.0,5,36
-24.0,5,37
-24.0,5,38
-25.0,5,39
-26.0,5,40
-26.0,5,41
-27.0,5,42
-28.0,5,43
-29.0,5,44
-30.0,5,45
-30.0,5,46
-30.0,5,47
-31.0,5,48
-32.0,5,49
