act0,act1,act2,act3,act4,act5,act6,episode,step
0.0067297546193003654,0.5420860052108765,0.00033454582444392145,0.45038288831710815,0.0004667347529903054,0.013760506175458431,0.986239492893219,1,0
0.004341402556747198,0.9955546259880066,3.70447054365286e-07,6.584940024367825e-07,0.00010285468306392431,3.0239361876738258e-05,0.9999697208404541,1,1
0.7994224429130554,0.18880660831928253,7.06459250068292e-05,0.01078987680375576,0.0009104935452342033,4.96524189657066e-05,0.9999502897262573,1,2
0.9987755417823792,0.0011745336232706904,2.490397264409694e-06,3.462763561401516e-05,1.2725680790026672e-05,3.406309406273067e-05,0.9999659061431885,1,3
0.24932560324668884,0.01246094610542059,0.0007004808285273612,0.7374598383903503,5.3116422350285575e-05,0.0001911553554236889,0.9998088479042053,1,4
0.9729746580123901,0.026611195877194405,3.5975041100755334e-05,0.0001584546553203836,0.000219759123865515,0.0004685205640271306,0.9995315074920654,1,5
0.999997615814209,1.987583345908206e-06,1.1587059312034853e-08,3.33880016967214e-08,3.115068807346688e-07,0.0010851304978132248,0.9989148378372192,1,6
0.9891061186790466,0.010365782305598259,5.4377931519411504e-05,0.0003762342967092991,9.75074217421934e-05,3.263447433710098e-05,0.9999673366546631,1,7
0.9965319633483887,0.002392624504864216,1.2223586054460611e-05,0.0008338720072060823,0.00022929075930733234,0.001536526600830257,0.99846351146698,1,8
0.7250012159347534,0.01363176479935646,0.002805917290970683,0.2577911615371704,0.0007698737899772823,0.011909802444279194,0.9880901575088501,1,9
0.9996988773345947,0.00023211661027744412,6.541887387356837e-07,6.153897993499413e-05,6.894369562360225e-06,2.7733869501389563e-05,0.9999722242355347,1,10
0.8194960355758667,0.15752092003822327,0.0029048349242657423,0.01847001351416111,0.0016081273788586259,9.136034350376576e-05,0.9999086856842041,1,11
0.9459931254386902,0.009635799564421177,0.00015412508219014853,0.044106315821409225,0.00011067491141147912,0.00019246776355430484,0.9998075366020203,1,12
