energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-13.0,1,12
-14.0,1,13
-14.0,1,14
-14.0,1,15
-14.0,1,16
-14.0,1,17
-14.0,1,18
-14.0,1,19
-14.0,1,20
-14.0,1,21
-14.0,1,22
-14.0,1,23
-15.0,1,24
-15.0,1,25
-15.0,1,26
-15.0,1,27
-15.0,1,28
-15.0,1,29
-15.0,1,30
-15.0,1,31
-16.0,1,32
-16.0,1,33
-16.0,1,34
-16.0,1,35
-16.0,1,36
-16.0,1,37
-16.0,1,38
-16.0,1,39
-16.0,1,40
-16.0,1,41
-16.0,1,42
-16.0,1,43
-16.0,1,44
-16.0,1,45
-16.0,1,46
-16.0,1,47
-16.0,1,48
-16.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-9.0,2,8
-10.0,2,9
-11.0,2,10
-11.0,2,11
-12.0,2,12
-13.0,2,13
-14.0,2,14
-15.0,2,15
-16.0,2,16
-17.0,2,17
-18.0,2,18
-18.0,2,19
-19.0,2,20
-19.0,2,21
-20.0,2,22
-21.0,2,23
-22.0,2,24
-23.0,2,25
-24.0,2,26
-25.0,2,27
-26.0,2,28
-26.0,2,29
-27.0,2,30
-28.0,2,31
-28.0,2,32
-29.0,2,33
-30.0,2,34
-31.0,2,35
-31.0,2,36
-32.0,2,37
-33.0,2,38
-34.0,2,39
-35.0,2,40
-36.0,2,41
-37.0,2,42
-38.0,2,43
-39.0,2,44
-40.0,2,45
-41.0,2,46
-42.0,2,47
-43.0,2,48
-44.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-9.0,3,8
-10.0,3,9
-11.0,3,10
-12.0,3,11
-12.0,3,12
-13.0,3,13
-14.0,3,14
-15.0,3,15
-16.0,3,16
-17.0,3,17
-18.0,3,18
-19.0,3,19
-20.0,3,20
-21.0,3,21
-22.0,3,22
-23.0,3,23
-24.0,3,24
-25.0,3,25
-26.0,3,26
-26.0,3,27
-27.0,3,28
-28.0,3,29
-29.0,3,30
-30.0,3,31
-31.0,3,32
-32.0,3,33
-33.0,3,34
-34.0,3,35
-35.0,3,36
-36.0,3,37
-37.0,3,38
-38.0,3,39
-39.0,3,40
-40.0,3,41
-41.0,3,42
-41.0,3,43
-42.0,3,44
-43.0,3,45
-44.0,3,46
-45.0,3,47
-46.0,3,48
-47.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-11.0,4,10
-12.0,4,11
-13.0,4,12
-14.0,4,13
-15.0,4,14
-15.0,4,15
-16.0,4,16
-16.0,4,17
-16.0,4,18
-17.0,4,19
-18.0,4,20
-18.0,4,21
-18.0,4,22
-19.0,4,23
-19.0,4,24
-19.0,4,25
-19.0,4,26
-19.0,4,27
-19.0,4,28
-19.0,4,29
-19.0,4,30
-19.0,4,31
-19.0,4,32
-19.0,4,33
-19.0,4,34
-19.0,4,35
-19.0,4,36
-19.0,4,37
-19.0,4,38
-19.0,4,39
-19.0,4,40
-19.0,4,41
-19.0,4,42
-19.0,4,43
-19.0,4,44
-19.0,4,45
-19.0,4,46
-19.0,4,47
-19.0,4,48
-19.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-8.0,5,8
-9.0,5,9
-9.0,5,10
-10.0,5,11
-11.0,5,12
-11.0,5,13
-11.0,5,14
-12.0,5,15
-13.0,5,16
-14.0,5,17
-14.0,5,18
-14.0,5,19
-14.0,5,20
-14.0,5,21
-14.0,5,22
-14.0,5,23
-14.0,5,24
-14.0,5,25
-14.0,5,26
-14.0,5,27
-14.0,5,28
-14.0,5,29
-14.0,5,30
-14.0,5,31
-14.0,5,32
-14.0,5,33
-14.0,5,34
-14.0,5,35
-14.0,5,36
-14.0,5,37
-14.0,5,38
-14.0,5,39
-14.0,5,40
-14.0,5,41
-14.0,5,42
-14.0,5,43
-14.0,5,44
-14.0,5,45
-14.0,5,46
-14.0,5,47
-14.0,5,48
-14.0,5,49
