episode,step,agent0_rew,agent1_rew
1000, 49950, -90.7890150586328, -89.58903188355144
2000, 99950, -171.10106980765974, -231.226024210386
3000, 149950, -80.60713452704987, -84.6002519507615
4000, 199950, -77.35873596037897, -63.080515462784106
5000, 249950, -64.74072495917346, -60.94303818572984
6000, 299950, -54.27869891222854, -55.221320687224996
7000, 349950, -56.12103383232252, -53.110397105998416
8000, 399950, -40.76157073369078, -50.62900503503942
9000, 449950, -40.280203788051985, -49.10588651767182
10000, 499950, -42.69802339560123, -41.51417339882868
11000, 549950, -40.934768213819, -36.15718895793277
12000, 599950, -40.25060732163897, -41.8616806629365
13000, 649950, -40.09985735310818, -43.337077769230376
14000, 699950, -45.26890728463539, -39.36506616375308
15000, 749950, -41.98576305235425, -40.691153605662414
16000, 799950, -39.58126913249459, -36.48641089684486
17000, 849950, -36.21620206894292, -39.704830517717284
18000, 899950, -38.627532441250686, -34.89494507811689
19000, 949950, -39.97404450138453, -37.952026785153706
20000, 999950, -40.58434032013867, -50.727377116528004
21000, 1049950, -40.036449539147725, -35.439452299487115
22000, 1099950, -37.32015965211413, -35.146479086401925
23000, 1149950, -42.45870361085092, -32.86246152716994
24000, 1199950, -91.00378472841197, -42.940070609550794
25000, 1249950, -43.26882675244714, -40.316079125943475
26000, 1299950, -43.85778590850152, -35.224396973425826
27000, 1349950, -47.78990588346121, -60.437281019920576
28000, 1399950, -90.6994913498683, -36.68572352781689
29000, 1449950, -40.066091977335375, -34.81445936804438
30000, 1499950, -41.968613805131675, -35.55142506711022
31000, 1549950, -43.00829375026408, -37.709072557977876
32000, 1599950, -45.82734694283418, -38.08133114275215
33000, 1649950, -80.30345558782389, -37.40004848735442
34000, 1699950, -33.323999116614544, -43.96797046538736
35000, 1749950, -31.97108199818806, -30.387947389432913
36000, 1799950, -34.60759130135936, -49.64311065923365
37000, 1849950, -40.33977265807287, -34.805010571569056
38000, 1899950, -33.78448070911755, -39.7878901056063
39000, 1949950, -45.61528670664401, -40.650459306512936
40000, 1999950, -32.14907509239827, -35.253648652115956
